rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
22,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,67210,6,62,SAU,2024-11-14,42VsgItocQwOQC3XWZ8JNA
23,spotify:track:6ieb5VefKfuBdFc3Ziw5cX,"74 Original Suppa, DEE PRODUCTION",اونه,LBandya Records,66805,16,5,SAU,2024-11-14,6ieb5VefKfuBdFc3Ziw5cX
24,spotify:track:3MyX3ndru7RTKvLkMZJJeJ,Sabah Mahmod,ميت اني,Al Haneen,64067,24,26,SAU,2024-11-14,3MyX3ndru7RTKvLkMZJJeJ
25,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,64027,7,212,SAU,2024-11-14,0cQVqPuHQP4KEwc7ZUQmj6
26,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,61754,13,156,SAU,2024-11-14,0yc6Gst2xkRu0eMLeRMGCX
27,spotify:track:4QlbWOnT3ZoR2mTsyg362u,Aws Al Saber,شلون بية,Aws Al Saber,60423,18,59,SAU,2024-11-14,4QlbWOnT3ZoR2mTsyg362u
28,spotify:track:6RodD6CVu4mHQRrQJD8XhP,Tayseer Al Safeer,هذا دمعك,Al Hannen,57585,28,76,SAU,2024-11-14,6RodD6CVu4mHQRrQJD8XhP
29,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,57445,4,128,SAU,2024-11-14,5XeFesFbtLpXzIVDNQP22n
30,spotify:track:3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Partisan Records,56278,15,126,SAU,2024-11-14,3p4hRhMcb6ch8OLtATMaLw
31,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,54092,1,39,SAU,2024-11-14,3qhlB30KknSejmIvZZLjOD
32,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,53590,2,67,SAU,2024-11-14,7CyPwkp0oE8Ro9Dd5CUDjW
33,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,48807,1,66,SAU,2024-11-14,2N0SPREDYqILVEFSsWF5N5
34,spotify:track:60AVJqYgyAlCckC6Nh2tgO,"2KE, 808iuli",X-SLIDE,broke,48785,24,20,SAU,2024-11-14,60AVJqYgyAlCckC6Nh2tgO
35,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,48536,5,32,SAU,2024-11-14,2esZG2XFtuoWWA9AfDvSxy
36,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,47968,15,12,SAU,2024-11-14,5G2f63n7IPVPPjfNIGih7Q
37,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,47799,1,61,SAU,2024-11-14,3vkCueOmm7xQDoJ17W1Pm3
38,spotify:track:2Qcbspnftnon37jibwyvMU,Jin,I'll Be There,BIGHIT MUSIC,46680,5,3,SAU,2024-11-14,2Qcbspnftnon37jibwyvMU
39,spotify:track:2YZ7CJV3Q1OGh7ZL9PYWcP,Ogryzek,GLORY,Sketch Music LLC / Ogryzek,46074,33,18,SAU,2024-11-14,2YZ7CJV3Q1OGh7ZL9PYWcP
40,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,45967,1,70,SAU,2024-11-14,2HRgqmZQC0MC7GeNuDIXHN
41,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",45759,1,28,SAU,2024-11-14,6AI3ezQ4o3HUoP6Dhudph3
42,spotify:track:48NMdaPvyptuPKCQMtKqoo,Astknan Maghribi,مغربية طيارة,Astknan Maghribi/Urban North Africa,45024,17,39,SAU,2024-11-14,48NMdaPvyptuPKCQMtKqoo
43,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,44753,43,2,SAU,2024-11-14,1MUZitHRpmng5NevrvNx4T
44,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,Republic Records,44240,12,88,SAU,2024-11-14,1lOe9qE0vR9zwWQAOk6CoO
45,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,43578,18,30,SAU,2024-11-14,0WbMK4wrZ1wFSty9F7FCgu
46,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,43251,22,63,SAU,2024-11-14,3hRV0jL3vUpRrcy398teAU
47,spotify:track:2yR2sziCF4WEs3klW1F38d,Odetari,KEEP UP,"APG, Inc. - Odetari II",43178,13,14,SAU,2024-11-14,2yR2sziCF4WEs3klW1F38d
48,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,42678,8,150,SAU,2024-11-14,2K7xn816oNHJZ0aVqdQsha
49,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,42240,3,34,SAU,2024-11-14,3JG1uFc40wfyrqaWC7iv0e
50,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,41937,19,152,SAU,2024-11-14,58ge6dfP91o9oXMzq3XkIS
1,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,219574,1,3,SAU,2024-11-07,5vNRhkKd0yEAg8suGBpjeY
2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,203431,1,12,SAU,2024-11-07,2plbrEY59IikOBgBGLjaoe
3,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,162576,1,25,SAU,2024-11-07,6dOtVTDdiauQNBQEDOtlAB
4,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,154060,3,25,SAU,2024-11-07,3QaPy1KgI7nu9FJEQUgn6h
5,spotify:track:0vGAjG4vLZmyZvnCWKW0WG,Bee Remix,ايباه (ريمكس),Bee Remix,105799,2,19,SAU,2024-11-07,0vGAjG4vLZmyZvnCWKW0WG
6,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,102795,6,11,SAU,2024-11-07,3siwsiaEoU4Kuuc9WKMUy5
7,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,97702,3,4,SAU,2024-11-07,2CspwnypzT7rcWI9RfsoSb
8,spotify:track:2Qcbspnftnon37jibwyvMU,Jin,I'll Be There,BIGHIT MUSIC,89733,5,2,SAU,2024-11-07,2Qcbspnftnon37jibwyvMU
9,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,85743,4,6,SAU,2024-11-07,1Es7AUAhQvapIcoh3qMKDL
10,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,83516,1,16,SAU,2024-11-07,7tI8dRuH2Yc6RuoTjxo4dU
11,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,82850,1,30,SAU,2024-11-07,2HRqTpkrJO5ggZyyK6NPWz
12,spotify:track:5okjGjbI5S9GON1fM0delO,Hassan El Rassam,Alak Alak,Sada El Remas,80447,12,4,SAU,2024-11-07,5okjGjbI5S9GON1fM0delO
13,spotify:track:0Hk9OFVAxB6mxTtLmmFdkT,Ayed,Lammah,Luxury Ksa,80375,3,15,SAU,2024-11-07,0Hk9OFVAxB6mxTtLmmFdkT
14,spotify:track:0io16MKpbeDIdYzmGpQaES,Ndotz,Embrace It,Isekai Records,78330,6,9,SAU,2024-11-07,0io16MKpbeDIdYzmGpQaES
15,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,70827,15,10,SAU,2024-11-07,2262bWmqomIaJXwCRHr13j
16,spotify:track:5iyZWYdb4RmL94Ul9Nfta7,Saif Amer,Aybaah,Hguitara Studio,69590,5,20,SAU,2024-11-07,5iyZWYdb4RmL94Ul9Nfta7
17,spotify:track:5dzwBAYB1Y7Pn4qOOrLOcB,umiy,رحتي خنتيني وغدرتي وهانت العشره عليك,7403765 Records DK,66788,5,8,SAU,2024-11-07,5dzwBAYB1Y7Pn4qOOrLOcB
18,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",66487,18,3,SAU,2024-11-07,7ne4VBA60CxGM75vw0EYad
19,spotify:track:3iPUqYAqDdpnTmCF2FRFdX,Nasrat Al Bader,المهزلة,Nasrat AlBadr,66466,13,49,SAU,2024-11-07,3iPUqYAqDdpnTmCF2FRFdX
20,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,64820,3,25,SAU,2024-11-07,7BRD7x5pt8Lqa1eGYC4dzj
21,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,62136,7,211,SAU,2024-11-07,0cQVqPuHQP4KEwc7ZUQmj6
22,spotify:track:15mtirqNB6IF1owL0WkIUg,Kstr,حبيبي راح مسرع,MusicDiffusion,61200,12,16,SAU,2024-11-07,15mtirqNB6IF1owL0WkIUg
23,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,60183,6,61,SAU,2024-11-07,42VsgItocQwOQC3XWZ8JNA
24,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,56491,13,155,SAU,2024-11-07,0yc6Gst2xkRu0eMLeRMGCX
25,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,52726,4,127,SAU,2024-11-07,5XeFesFbtLpXzIVDNQP22n
26,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,52120,1,69,SAU,2024-11-07,2HRgqmZQC0MC7GeNuDIXHN
27,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,51875,2,66,SAU,2024-11-07,7CyPwkp0oE8Ro9Dd5CUDjW
28,spotify:track:7IBqHkoP94VrgYKVns4eNz,Ariis,FUNK DO BOUNCE (Slowed),Tribal Trap,51704,28,5,SAU,2024-11-07,7IBqHkoP94VrgYKVns4eNz
29,spotify:track:3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Partisan Records,50958,15,125,SAU,2024-11-07,3p4hRhMcb6ch8OLtATMaLw
30,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,50427,1,38,SAU,2024-11-07,3qhlB30KknSejmIvZZLjOD
31,spotify:track:3h4kEr2cagLR0HlqMyMS2H,"Nasrat Al Bader, Qaed Helmy",ويلي,Nasrat AlBadr,50230,27,36,SAU,2024-11-07,3h4kEr2cagLR0HlqMyMS2H
32,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,49167,1,65,SAU,2024-11-07,2N0SPREDYqILVEFSsWF5N5
33,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,49032,15,11,SAU,2024-11-07,5G2f63n7IPVPPjfNIGih7Q
34,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,47525,22,62,SAU,2024-11-07,3hRV0jL3vUpRrcy398teAU
35,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,46962,18,29,SAU,2024-11-07,0WbMK4wrZ1wFSty9F7FCgu
36,spotify:track:4QlbWOnT3ZoR2mTsyg362u,Aws Al Saber,شلون بية,Aws Al Saber,46081,18,58,SAU,2024-11-07,4QlbWOnT3ZoR2mTsyg362u
37,spotify:track:6ieb5VefKfuBdFc3Ziw5cX,"74 Original Suppa, DEE PRODUCTION",اونه,LBandya Records,45815,16,4,SAU,2024-11-07,6ieb5VefKfuBdFc3Ziw5cX
38,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,Syco Music,45136,19,177,SAU,2024-11-07,5O2P9iiztwhomNh8xkR9lJ
39,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,43552,1,60,SAU,2024-11-07,3vkCueOmm7xQDoJ17W1Pm3
40,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,43092,40,1,SAU,2024-11-07,0xGQTpN4ESETtl1Sp6rzd2
41,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,41916,5,31,SAU,2024-11-07,2esZG2XFtuoWWA9AfDvSxy
42,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",41266,1,27,SAU,2024-11-07,6AI3ezQ4o3HUoP6Dhudph3
43,spotify:track:3MyX3ndru7RTKvLkMZJJeJ,Sabah Mahmod,ميت اني,Al Haneen,40830,40,25,SAU,2024-11-07,3MyX3ndru7RTKvLkMZJJeJ
44,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,Don Toliver,NEW DROP,Cactus Jack / Atlantic,40761,39,10,SAU,2024-11-07,2c7z5oRcPBbqRaBY2mLWcf
45,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,Cigarettes After Sex,Sunsetz,Partisan Records,39945,37,132,SAU,2024-11-07,0SpkyS1Q4MD8GaVcP5YjT4
46,spotify:track:2z9FUHRkbkV4BObNzbHsFU,Damiano David,Born With a Broken Heart,Sony Music Italy / Arista Records,39330,46,1,SAU,2024-11-07,2z9FUHRkbkV4BObNzbHsFU
47,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,38470,19,151,SAU,2024-11-07,58ge6dfP91o9oXMzq3XkIS
48,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,38184,1,100,SAU,2024-11-07,1Qrg8KqiBpW07V7PNxwwwL
49,spotify:track:60AVJqYgyAlCckC6Nh2tgO,"2KE, 808iuli",X-SLIDE,broke,37804,24,19,SAU,2024-11-07,60AVJqYgyAlCckC6Nh2tgO
50,spotify:track:2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Columbia,37715,8,149,SAU,2024-11-07,2K7xn816oNHJZ0aVqdQsha
1,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,274933,1,2,SAU,2024-10-31,5vNRhkKd0yEAg8suGBpjeY
2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,209496,1,11,SAU,2024-10-31,2plbrEY59IikOBgBGLjaoe
3,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,171280,1,24,SAU,2024-10-31,6dOtVTDdiauQNBQEDOtlAB
4,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,156879,3,24,SAU,2024-10-31,3QaPy1KgI7nu9FJEQUgn6h
5,spotify:track:2Qcbspnftnon37jibwyvMU,Jin,I'll Be There,BIGHIT MUSIC,145820,5,1,SAU,2024-10-31,2Qcbspnftnon37jibwyvMU
6,spotify:track:0vGAjG4vLZmyZvnCWKW0WG,Bee Remix,ايباه (ريمكس),Bee Remix,142866,2,18,SAU,2024-10-31,0vGAjG4vLZmyZvnCWKW0WG
7,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,121206,3,3,SAU,2024-10-31,2CspwnypzT7rcWI9RfsoSb
8,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,103095,6,10,SAU,2024-10-31,3siwsiaEoU4Kuuc9WKMUy5
9,spotify:track:0io16MKpbeDIdYzmGpQaES,Ndotz,Embrace It,Isekai Records,93006,6,8,SAU,2024-10-31,0io16MKpbeDIdYzmGpQaES
10,spotify:track:0Hk9OFVAxB6mxTtLmmFdkT,Ayed,Lammah,Luxury Ksa,89137,3,14,SAU,2024-10-31,0Hk9OFVAxB6mxTtLmmFdkT
11,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,88838,4,5,SAU,2024-10-31,1Es7AUAhQvapIcoh3qMKDL
12,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,88205,1,29,SAU,2024-10-31,2HRqTpkrJO5ggZyyK6NPWz
13,spotify:track:5iyZWYdb4RmL94Ul9Nfta7,Saif Amer,Aybaah,Hguitara Studio,87450,5,19,SAU,2024-10-31,5iyZWYdb4RmL94Ul9Nfta7
14,spotify:track:3iPUqYAqDdpnTmCF2FRFdX,Nasrat Al Bader,المهزلة,Nasrat AlBadr,78245,13,48,SAU,2024-10-31,3iPUqYAqDdpnTmCF2FRFdX
15,spotify:track:15mtirqNB6IF1owL0WkIUg,Kstr,حبيبي راح مسرع,MusicDiffusion,74572,12,15,SAU,2024-10-31,15mtirqNB6IF1owL0WkIUg
16,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,73031,1,15,SAU,2024-10-31,7tI8dRuH2Yc6RuoTjxo4dU
17,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,71084,17,9,SAU,2024-10-31,2262bWmqomIaJXwCRHr13j
18,spotify:track:6ieb5VefKfuBdFc3Ziw5cX,"74 Original Suppa, DEE PRODUCTION",اونه,LBandya Records,68169,16,3,SAU,2024-10-31,6ieb5VefKfuBdFc3Ziw5cX
19,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,65814,6,60,SAU,2024-10-31,42VsgItocQwOQC3XWZ8JNA
20,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,63920,7,210,SAU,2024-10-31,0cQVqPuHQP4KEwc7ZUQmj6
21,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,61007,3,24,SAU,2024-10-31,7BRD7x5pt8Lqa1eGYC4dzj
22,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",58898,22,2,SAU,2024-10-31,7ne4VBA60CxGM75vw0EYad
23,spotify:track:4pygz13A6EcLL6ti7kqGaf,Jin,Super Tuna,BIGHIT MUSIC,58521,23,3,SAU,2024-10-31,4pygz13A6EcLL6ti7kqGaf
24,spotify:track:5okjGjbI5S9GON1fM0delO,Hassan El Rassam,Alak Alak,Sada El Remas,58437,24,3,SAU,2024-10-31,5okjGjbI5S9GON1fM0delO
25,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,57590,13,154,SAU,2024-10-31,0yc6Gst2xkRu0eMLeRMGCX
26,spotify:track:4QlbWOnT3ZoR2mTsyg362u,Aws Al Saber,شلون بية,Aws Al Saber,57384,18,57,SAU,2024-10-31,4QlbWOnT3ZoR2mTsyg362u
27,spotify:track:3h4kEr2cagLR0HlqMyMS2H,"Nasrat Al Bader, Qaed Helmy",ويلي,Nasrat AlBadr,57352,27,35,SAU,2024-10-31,3h4kEr2cagLR0HlqMyMS2H
28,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,Syco Music,56610,19,176,SAU,2024-10-31,5O2P9iiztwhomNh8xkR9lJ
29,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,54798,15,10,SAU,2024-10-31,5G2f63n7IPVPPjfNIGih7Q
30,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,54101,1,37,SAU,2024-10-31,3qhlB30KknSejmIvZZLjOD
31,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,53141,18,28,SAU,2024-10-31,0WbMK4wrZ1wFSty9F7FCgu
32,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,53017,4,126,SAU,2024-10-31,5XeFesFbtLpXzIVDNQP22n
33,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,52817,1,68,SAU,2024-10-31,2HRgqmZQC0MC7GeNuDIXHN
34,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,51743,2,65,SAU,2024-10-31,7CyPwkp0oE8Ro9Dd5CUDjW
35,spotify:track:3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Partisan Records,50611,15,124,SAU,2024-10-31,3p4hRhMcb6ch8OLtATMaLw
36,spotify:track:0h7QMc9ZRzA9QJrbEHytn2,Jin,The Astronaut,BIGHIT MUSIC,50396,1,37,SAU,2024-10-31,0h7QMc9ZRzA9QJrbEHytn2
37,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,49013,22,61,SAU,2024-10-31,3hRV0jL3vUpRrcy398teAU
38,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,48269,1,64,SAU,2024-10-31,2N0SPREDYqILVEFSsWF5N5
39,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,46232,5,30,SAU,2024-10-31,2esZG2XFtuoWWA9AfDvSxy
40,spotify:track:3MyX3ndru7RTKvLkMZJJeJ,Sabah Mahmod,ميت اني,Al Haneen,45767,40,24,SAU,2024-10-31,3MyX3ndru7RTKvLkMZJJeJ
41,spotify:track:2yR2sziCF4WEs3klW1F38d,Odetari,KEEP UP,"APG, Inc. - Odetari II",45140,13,12,SAU,2024-10-31,2yR2sziCF4WEs3klW1F38d
42,spotify:track:7IBqHkoP94VrgYKVns4eNz,Ariis,FUNK DO BOUNCE (Slowed),Tribal Trap,45117,39,4,SAU,2024-10-31,7IBqHkoP94VrgYKVns4eNz
43,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,LISA,Moonlit Floor (Kiss Me),Lloud Co./RCA Records,44911,31,4,SAU,2024-10-31,3yDRcs0Y4pPzkvMbUfeF9H
44,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,44549,1,59,SAU,2024-10-31,3vkCueOmm7xQDoJ17W1Pm3
45,spotify:track:60AVJqYgyAlCckC6Nh2tgO,"2KE, 808iuli",X-SLIDE,broke,44503,24,18,SAU,2024-10-31,60AVJqYgyAlCckC6Nh2tgO
46,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",44225,1,26,SAU,2024-10-31,6AI3ezQ4o3HUoP6Dhudph3
47,spotify:track:1GWi8rGKliy6DLpnI5WPLs,Oumaima Taleb,قلت مش هتسبني,Rotana Music,42800,33,23,SAU,2024-10-31,1GWi8rGKliy6DLpnI5WPLs
48,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,42622,1,99,SAU,2024-10-31,1Qrg8KqiBpW07V7PNxwwwL
49,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",41266,49,10,SAU,2024-10-31,51rfRCiUSvxXlCSCfIztBy
50,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,40912,7,21,SAU,2024-10-31,2tHwzyyOLoWSFqYNjeVMzj
1,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,294258,1,1,SAU,2024-10-24,5vNRhkKd0yEAg8suGBpjeY
2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,195368,1,10,SAU,2024-10-24,2plbrEY59IikOBgBGLjaoe
3,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,172671,1,23,SAU,2024-10-24,6dOtVTDdiauQNBQEDOtlAB
4,spotify:track:0vGAjG4vLZmyZvnCWKW0WG,Bee Remix,ايباه (ريمكس),Bee Remix,149916,2,17,SAU,2024-10-24,0vGAjG4vLZmyZvnCWKW0WG
5,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,142457,3,23,SAU,2024-10-24,3QaPy1KgI7nu9FJEQUgn6h
6,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,138380,3,2,SAU,2024-10-24,2CspwnypzT7rcWI9RfsoSb
7,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,96588,6,9,SAU,2024-10-24,3siwsiaEoU4Kuuc9WKMUy5
8,spotify:track:5iyZWYdb4RmL94Ul9Nfta7,Saif Amer,Aybaah,Hguitara Studio,95513,5,18,SAU,2024-10-24,5iyZWYdb4RmL94Ul9Nfta7
9,spotify:track:0io16MKpbeDIdYzmGpQaES,Ndotz,Embrace It,Isekai Records,93140,6,7,SAU,2024-10-24,0io16MKpbeDIdYzmGpQaES
10,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,89793,1,28,SAU,2024-10-24,2HRqTpkrJO5ggZyyK6NPWz
11,spotify:track:0Hk9OFVAxB6mxTtLmmFdkT,Ayed,Lammah,Luxury Ksa,89585,3,13,SAU,2024-10-24,0Hk9OFVAxB6mxTtLmmFdkT
12,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,83866,4,4,SAU,2024-10-24,1Es7AUAhQvapIcoh3qMKDL
