rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
30,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,146544,1,37,KOR,2024-12-05,1aKvZDoLGkNMxoRYgkckZG
31,spotify:track:4EwNWRBWdZ6bgvxRHlZ8OO,G-DRAGON,CROOKED,YG Entertainment,141721,31,6,KOR,2024-12-05,4EwNWRBWdZ6bgvxRHlZ8OO
32,spotify:track:2VNpT9fRk1kyksT0S4coZR,EXO,The First Snow,SM Entertainment,138861,27,20,KOR,2024-12-05,2VNpT9fRk1kyksT0S4coZR
33,spotify:track:6oNLSQX8bcAdbCElZYju3v,fromis_9,Supersonic,PLEDIS Entertainment,136104,12,17,KOR,2024-12-05,6oNLSQX8bcAdbCElZYju3v
34,spotify:track:18x0Z8JUwLA2LhgsIHbNy3,DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,WM Japan,134267,29,106,KOR,2024-12-05,18x0Z8JUwLA2LhgsIHbNy3
35,spotify:track:2JhbSmNAyM9kYiqwa8Tpla,aespa,Supernova,SM Entertainment,133055,1,30,KOR,2024-12-05,2JhbSmNAyM9kYiqwa8Tpla
36,spotify:track:1MC8JLPV4fbvVBqvGSLoDf,Jimin,Who (Rock Remix),BIGHIT MUSIC,131687,20,20,KOR,2024-12-05,1MC8JLPV4fbvVBqvGSLoDf
37,spotify:track:10I5rhhFoWZDIN3kEc6Dbo,Jimin,Who (Acoustic Remix),BIGHIT MUSIC,129219,23,20,KOR,2024-12-05,10I5rhhFoWZDIN3kEc6Dbo
38,spotify:track:2y3opu08ybnMRziQFdvcZv,"DEAN, FKJ",NASA,Universal Music Ltd.,127676,38,1,KOR,2024-12-05,2y3opu08ybnMRziQFdvcZv
39,spotify:track:1ySWoGgrduSzvtJ3PUzO41,Jimin,Who (Shibuyakei Remix),BIGHIT MUSIC,123791,27,20,KOR,2024-12-05,1ySWoGgrduSzvtJ3PUzO41
40,spotify:track:5ocSQW5sIUIOFojwXEz9Ki,NewJeans,Supernatural,ADOR,123653,2,24,KOR,2024-12-05,5ocSQW5sIUIOFojwXEz9Ki
41,spotify:track:38tXZcL1gZRfbqfOG0VMTH,NewJeans,How Sweet,ADOR,122480,1,28,KOR,2024-12-05,38tXZcL1gZRfbqfOG0VMTH
42,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,122249,2,8,KOR,2024-12-05,2CspwnypzT7rcWI9RfsoSb
43,spotify:track:7KZNgri6Jxw88FAfATw6i9,Jimin,Who (Funky Remix),BIGHIT MUSIC,121486,28,20,KOR,2024-12-05,7KZNgri6Jxw88FAfATw6i9
44,spotify:track:1Px44tw80Q4rcCl8FxDGOi,Jimin,Who (Instrumental),BIGHIT MUSIC,119997,25,20,KOR,2024-12-05,1Px44tw80Q4rcCl8FxDGOi
45,spotify:track:1lTBkwEm0wim9RsMXqtqWy,QWER,My Name is Malguem,TAMAGO PRODUCTION,119368,9,11,KOR,2024-12-05,1lTBkwEm0wim9RsMXqtqWy
46,spotify:track:2isRbZIIU4PqPrECffn7QO,Jimin,Who (Beautiful Mind Remix),BIGHIT MUSIC,118284,28,20,KOR,2024-12-05,2isRbZIIU4PqPrECffn7QO
47,spotify:track:0gzXQHsv4zYHQ1pvlyYZZa,"Jin, WENDY",Heart on the Window (with WENDY),BIGHIT MUSIC,116232,23,3,KOR,2024-12-05,0gzXQHsv4zYHQ1pvlyYZZa
48,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,115795,8,29,KOR,2024-12-05,0lizgQ7Qw35od7CYaoMBZb
49,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,115400,5,29,KOR,2024-12-05,0bYg9bo50gSsH3LtXe2SQn
50,spotify:track:0znsc67nMhP4X9hjhvoyeP,ILLIT,Tick-Tack,BELIFT LAB,113113,50,4,KOR,2024-12-05,0znsc67nMhP4X9hjhvoyeP
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1476800,1,19,KOR,2024-11-28,7tI8dRuH2Yc6RuoTjxo4dU
2,spotify:track:0Cu8JdYvV9DdmzLzhxaZLH,"G-DRAGON, TAEYANG, DAESUNG",HOME SWEET HOME (feat. TAEYANG & DAESUNG),Galaxy Corporation / EMPIRE,507711,2,1,KOR,2024-11-28,0Cu8JdYvV9DdmzLzhxaZLH
3,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,505248,3,2,KOR,2024-11-28,50zAEIE4B1QqhPjRMK2Xmh
4,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,458514,2,19,KOR,2024-11-28,3LWVXp636uLT356Rj08Jaz
5,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,444041,1,72,KOR,2024-11-28,2HRgqmZQC0MC7GeNuDIXHN
6,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,432935,2,6,KOR,2024-11-28,5vNRhkKd0yEAg8suGBpjeY
7,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,356762,3,6,KOR,2024-11-28,7Cnpb1vBbC46RgVyyKLH7p
8,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,BIGHIT MUSIC,258185,7,5,KOR,2024-11-28,2SR0alFA2oWYXSoePGTj0V
9,spotify:track:02CrqOYzrJR8fYOffhvRZZ,ROSÉ,number one girl,Atlantic Records,256321,9,1,KOR,2024-11-28,02CrqOYzrJR8fYOffhvRZZ
10,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,G-DRAGON,POWER,Galaxy Corporation / EMPIRE,240705,4,5,KOR,2024-11-28,4XsJiRJQAK8TWcZCn0Dxlh
11,spotify:track:1agDCV4zQqaFwJQNsTgmL1,"Jimin, Loco",Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,238938,2,22,KOR,2024-11-28,1agDCV4zQqaFwJQNsTgmL1
12,spotify:track:1k68vKHNQXU5CHqcM7Yp7N,DAY6,HAPPY,Republic Records - DAY6,216761,5,16,KOR,2024-11-28,1k68vKHNQXU5CHqcM7Yp7N
13,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,213784,2,61,KOR,2024-11-28,01qFKNWq73UfEslI0GvumE
14,spotify:track:3d2bsbugow8JiNvuaRupFH,"Jimin, Sofia Carson",Slow Dance (feat. Sofia Carson),BIGHIT MUSIC,211733,6,19,KOR,2024-11-28,3d2bsbugow8JiNvuaRupFH
15,spotify:track:7gMfVc4zfNIxuMyMGglOHa,Jimin,Rebirth (Intro),BIGHIT MUSIC,209944,8,19,KOR,2024-11-28,7gMfVc4zfNIxuMyMGglOHa
16,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,206781,1,88,KOR,2024-11-28,3Ua0m0YmEjrMi9XErKcNiR
17,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,200887,4,55,KOR,2024-11-28,2KslE17cAJNHTsI2MI0jb2
18,spotify:track:6qafqn8bBMy7t5c5WqpyRk,Jimin,Closer Than This,BIGHIT MUSIC,196978,2,49,KOR,2024-11-28,6qafqn8bBMy7t5c5WqpyRk
19,spotify:track:45zLrK0668WQ5JFMyiYmCS,Jimin,Interlude : Showtime,BIGHIT MUSIC,179652,10,19,KOR,2024-11-28,45zLrK0668WQ5JFMyiYmCS
20,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,177785,12,4,KOR,2024-11-28,1MUZitHRpmng5NevrvNx4T
21,spotify:track:5sjnkOfTLCLNfkkchI2re2,aespa,UP - KARINA Solo,SM Entertainment,177671,5,8,KOR,2024-11-28,5sjnkOfTLCLNfkkchI2re2
22,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,KISS OF LIFE,Igloo,S2 ENTERTAINMENT INC.,171553,15,6,KOR,2024-11-28,2DbDefRFJ5YOfXCKOeCJJh
23,spotify:track:21LtZQQMQYwVIxc9O9Ygq8,ILLIT,Cherish (My Love),BELIFT LAB,162489,10,6,KOR,2024-11-28,21LtZQQMQYwVIxc9O9Ygq8
24,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,159532,12,15,KOR,2024-11-28,2plbrEY59IikOBgBGLjaoe
25,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",155049,25,1,KOR,2024-11-28,2CGNAOSuO1MEFCbBRgUzjd
26,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,152259,3,68,KOR,2024-11-28,2N0SPREDYqILVEFSsWF5N5
27,spotify:track:21IVUjbu1ms4ZISGt74NCy,"HAON, GISELLE",Skrr (feat. GISELLE),KC,149858,27,1,KOR,2024-11-28,21IVUjbu1ms4ZISGt74NCy
28,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,148222,1,36,KOR,2024-11-28,1aKvZDoLGkNMxoRYgkckZG
29,spotify:track:1Px44tw80Q4rcCl8FxDGOi,Jimin,Who (Instrumental),BIGHIT MUSIC,147688,25,19,KOR,2024-11-28,1Px44tw80Q4rcCl8FxDGOi
30,spotify:track:1MC8JLPV4fbvVBqvGSLoDf,Jimin,Who (Rock Remix),BIGHIT MUSIC,145137,20,19,KOR,2024-11-28,1MC8JLPV4fbvVBqvGSLoDf
31,spotify:track:10I5rhhFoWZDIN3kEc6Dbo,Jimin,Who (Acoustic Remix),BIGHIT MUSIC,142066,23,19,KOR,2024-11-28,10I5rhhFoWZDIN3kEc6Dbo
32,spotify:track:6oNLSQX8bcAdbCElZYju3v,fromis_9,Supersonic,PLEDIS Entertainment,141214,12,16,KOR,2024-11-28,6oNLSQX8bcAdbCElZYju3v
33,spotify:track:2JhbSmNAyM9kYiqwa8Tpla,aespa,Supernova,SM Entertainment,140350,1,29,KOR,2024-11-28,2JhbSmNAyM9kYiqwa8Tpla
34,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,139236,2,7,KOR,2024-11-28,2CspwnypzT7rcWI9RfsoSb
35,spotify:track:0gzXQHsv4zYHQ1pvlyYZZa,"Jin, WENDY",Heart on the Window (with WENDY),BIGHIT MUSIC,138965,23,2,KOR,2024-11-28,0gzXQHsv4zYHQ1pvlyYZZa
36,spotify:track:1ySWoGgrduSzvtJ3PUzO41,Jimin,Who (Shibuyakei Remix),BIGHIT MUSIC,137875,27,19,KOR,2024-11-28,1ySWoGgrduSzvtJ3PUzO41
37,spotify:track:7KZNgri6Jxw88FAfATw6i9,Jimin,Who (Funky Remix),BIGHIT MUSIC,134633,28,19,KOR,2024-11-28,7KZNgri6Jxw88FAfATw6i9
38,spotify:track:2isRbZIIU4PqPrECffn7QO,Jimin,Who (Beautiful Mind Remix),BIGHIT MUSIC,132480,28,19,KOR,2024-11-28,2isRbZIIU4PqPrECffn7QO
39,spotify:track:18x0Z8JUwLA2LhgsIHbNy3,DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,WM Japan,132425,29,105,KOR,2024-11-28,18x0Z8JUwLA2LhgsIHbNy3
40,spotify:track:5jxuw4S5IDEY6CjjAHvRAt,Jin,Falling,BIGHIT MUSIC,132188,30,2,KOR,2024-11-28,5jxuw4S5IDEY6CjjAHvRAt
41,spotify:track:5ocSQW5sIUIOFojwXEz9Ki,NewJeans,Supernatural,ADOR,126261,2,23,KOR,2024-11-28,5ocSQW5sIUIOFojwXEz9Ki
42,spotify:track:38tXZcL1gZRfbqfOG0VMTH,NewJeans,How Sweet,ADOR,126108,1,27,KOR,2024-11-28,38tXZcL1gZRfbqfOG0VMTH
43,spotify:track:2VNpT9fRk1kyksT0S4coZR,EXO,The First Snow,SM Entertainment,124708,27,19,KOR,2024-11-28,2VNpT9fRk1kyksT0S4coZR
44,spotify:track:1lTBkwEm0wim9RsMXqtqWy,QWER,My Name is Malguem,TAMAGO PRODUCTION,122641,9,10,KOR,2024-11-28,1lTBkwEm0wim9RsMXqtqWy
45,spotify:track:1YmY0HUm05BUpcHibc1bhB,Jin,Another Level,BIGHIT MUSIC,121082,29,2,KOR,2024-11-28,1YmY0HUm05BUpcHibc1bhB
46,spotify:track:5FxasBmho2yEvgXrzp9MMW,G-DRAGON,"무제(無題) (Untitled, 2014)",YG Entertainment,120605,46,7,KOR,2024-11-28,5FxasBmho2yEvgXrzp9MMW
47,spotify:track:6lAvyeD3Nq43AjyCxZQj54,aespa,Armageddon,SM Entertainment,118476,5,27,KOR,2024-11-28,6lAvyeD3Nq43AjyCxZQj54
48,spotify:track:0dS2u2UFd88TIzDDaZDLvS,d4vd,Here With Me,Darkroom/Interscope Records,115605,35,98,KOR,2024-11-28,0dS2u2UFd88TIzDDaZDLvS
49,spotify:track:5s7flUAYsDmcUWtHsMCihv,Jin,I will come to you,BIGHIT MUSIC,113999,31,2,KOR,2024-11-28,5s7flUAYsDmcUWtHsMCihv
50,spotify:track:4EwNWRBWdZ6bgvxRHlZ8OO,G-DRAGON,CROOKED,YG Entertainment,113031,47,5,KOR,2024-11-28,4EwNWRBWdZ6bgvxRHlZ8OO
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1611866,1,18,KOR,2024-11-21,7tI8dRuH2Yc6RuoTjxo4dU
2,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,469430,2,5,KOR,2024-11-21,5vNRhkKd0yEAg8suGBpjeY
3,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,465493,2,18,KOR,2024-11-21,3LWVXp636uLT356Rj08Jaz
4,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,420537,1,71,KOR,2024-11-21,2HRgqmZQC0MC7GeNuDIXHN
5,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,418735,5,1,KOR,2024-11-21,50zAEIE4B1QqhPjRMK2Xmh
6,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,413034,3,5,KOR,2024-11-21,7Cnpb1vBbC46RgVyyKLH7p
7,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,BIGHIT MUSIC,288037,7,4,KOR,2024-11-21,2SR0alFA2oWYXSoePGTj0V
8,spotify:track:1agDCV4zQqaFwJQNsTgmL1,"Jimin, Loco",Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,233576,2,21,KOR,2024-11-21,1agDCV4zQqaFwJQNsTgmL1
9,spotify:track:1k68vKHNQXU5CHqcM7Yp7N,DAY6,HAPPY,Republic Records - DAY6,222074,5,15,KOR,2024-11-21,1k68vKHNQXU5CHqcM7Yp7N
10,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,217299,2,60,KOR,2024-11-21,01qFKNWq73UfEslI0GvumE
11,spotify:track:5sjnkOfTLCLNfkkchI2re2,aespa,UP - KARINA Solo,SM Entertainment,208732,5,7,KOR,2024-11-21,5sjnkOfTLCLNfkkchI2re2
12,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,G-DRAGON,POWER,Galaxy Corporation / EMPIRE,207858,4,4,KOR,2024-11-21,4XsJiRJQAK8TWcZCn0Dxlh
13,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,207222,4,54,KOR,2024-11-21,2KslE17cAJNHTsI2MI0jb2
14,spotify:track:7gMfVc4zfNIxuMyMGglOHa,Jimin,Rebirth (Intro),BIGHIT MUSIC,206657,8,18,KOR,2024-11-21,7gMfVc4zfNIxuMyMGglOHa
15,spotify:track:3d2bsbugow8JiNvuaRupFH,"Jimin, Sofia Carson",Slow Dance (feat. Sofia Carson),BIGHIT MUSIC,204964,6,18,KOR,2024-11-21,3d2bsbugow8JiNvuaRupFH
16,spotify:track:6qafqn8bBMy7t5c5WqpyRk,Jimin,Closer Than This,BIGHIT MUSIC,200953,2,48,KOR,2024-11-21,6qafqn8bBMy7t5c5WqpyRk
17,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,198735,12,3,KOR,2024-11-21,1MUZitHRpmng5NevrvNx4T
18,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,188826,1,87,KOR,2024-11-21,3Ua0m0YmEjrMi9XErKcNiR
19,spotify:track:21LtZQQMQYwVIxc9O9Ygq8,ILLIT,Cherish (My Love),BELIFT LAB,187577,10,5,KOR,2024-11-21,21LtZQQMQYwVIxc9O9Ygq8
20,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,KISS OF LIFE,Igloo,S2 ENTERTAINMENT INC.,186368,15,5,KOR,2024-11-21,2DbDefRFJ5YOfXCKOeCJJh
21,spotify:track:45zLrK0668WQ5JFMyiYmCS,Jimin,Interlude : Showtime,BIGHIT MUSIC,173228,10,18,KOR,2024-11-21,45zLrK0668WQ5JFMyiYmCS
22,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,161824,12,14,KOR,2024-11-21,2plbrEY59IikOBgBGLjaoe
23,spotify:track:4qUmNOnS81p8wrMdBHRbS3,"Jin, WENDY",Heart on the Window (with WENDY),BIGHIT MUSIC,160378,23,1,KOR,2024-11-21,4qUmNOnS81p8wrMdBHRbS3
24,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,159772,2,6,KOR,2024-11-21,2CspwnypzT7rcWI9RfsoSb
25,spotify:track:2JhbSmNAyM9kYiqwa8Tpla,aespa,Supernova,SM Entertainment,147921,1,28,KOR,2024-11-21,2JhbSmNAyM9kYiqwa8Tpla
26,spotify:track:6oNLSQX8bcAdbCElZYju3v,fromis_9,Supersonic,PLEDIS Entertainment,147087,12,15,KOR,2024-11-21,6oNLSQX8bcAdbCElZYju3v
27,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,146116,1,35,KOR,2024-11-21,1aKvZDoLGkNMxoRYgkckZG
28,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,141907,3,67,KOR,2024-11-21,2N0SPREDYqILVEFSsWF5N5
29,spotify:track:1YmY0HUm05BUpcHibc1bhB,Jin,Another Level,BIGHIT MUSIC,140037,29,1,KOR,2024-11-21,1YmY0HUm05BUpcHibc1bhB
30,spotify:track:5oSUmLelhXItguqPQ0Qn2b,Jin,Falling,BIGHIT MUSIC,139290,30,1,KOR,2024-11-21,5oSUmLelhXItguqPQ0Qn2b
31,spotify:track:5s7flUAYsDmcUWtHsMCihv,Jin,I will come to you,BIGHIT MUSIC,136876,31,1,KOR,2024-11-21,5s7flUAYsDmcUWtHsMCihv
32,spotify:track:5ocSQW5sIUIOFojwXEz9Ki,NewJeans,Supernatural,ADOR,132897,2,22,KOR,2024-11-21,5ocSQW5sIUIOFojwXEz9Ki
33,spotify:track:1lTBkwEm0wim9RsMXqtqWy,QWER,My Name is Malguem,TAMAGO PRODUCTION,132436,9,9,KOR,2024-11-21,1lTBkwEm0wim9RsMXqtqWy
34,spotify:track:38tXZcL1gZRfbqfOG0VMTH,NewJeans,How Sweet,ADOR,131185,1,26,KOR,2024-11-21,38tXZcL1gZRfbqfOG0VMTH
35,spotify:track:0dS2u2UFd88TIzDDaZDLvS,d4vd,Here With Me,Darkroom/Interscope Records,130807,35,97,KOR,2024-11-21,0dS2u2UFd88TIzDDaZDLvS
36,spotify:track:18x0Z8JUwLA2LhgsIHbNy3,DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,WM Japan,130025,29,104,KOR,2024-11-21,18x0Z8JUwLA2LhgsIHbNy3
37,spotify:track:1MC8JLPV4fbvVBqvGSLoDf,Jimin,Who (Rock Remix),BIGHIT MUSIC,125133,20,18,KOR,2024-11-21,1MC8JLPV4fbvVBqvGSLoDf
38,spotify:track:10I5rhhFoWZDIN3kEc6Dbo,Jimin,Who (Acoustic Remix),BIGHIT MUSIC,124538,23,18,KOR,2024-11-21,10I5rhhFoWZDIN3kEc6Dbo
39,spotify:track:04HGddGSz9qgxiFJkR7oMy,JAESSBEE,Every Moment With You,MMTG,123476,39,2,KOR,2024-11-21,04HGddGSz9qgxiFJkR7oMy
40,spotify:track:1Px44tw80Q4rcCl8FxDGOi,Jimin,Who (Instrumental),BIGHIT MUSIC,120098,25,18,KOR,2024-11-21,1Px44tw80Q4rcCl8FxDGOi
41,spotify:track:6je5cTal6PyeITNrOzkCoS,DAY6,Welcome to the Show,Republic Records - DAY6,120008,24,36,KOR,2024-11-21,6je5cTal6PyeITNrOzkCoS
42,spotify:track:4gxEY3Mh5FZZDAJAKPNrCS,LE SSERAFIM,CRAZY,SOURCE MUSIC,119212,4,12,KOR,2024-11-21,4gxEY3Mh5FZZDAJAKPNrCS
43,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,118614,20,27,KOR,2024-11-21,6dOtVTDdiauQNBQEDOtlAB
44,spotify:track:6lAvyeD3Nq43AjyCxZQj54,aespa,Armageddon,SM Entertainment,118442,5,26,KOR,2024-11-21,6lAvyeD3Nq43AjyCxZQj54
45,spotify:track:1ySWoGgrduSzvtJ3PUzO41,Jimin,Who (Shibuyakei Remix),BIGHIT MUSIC,117798,27,18,KOR,2024-11-21,1ySWoGgrduSzvtJ3PUzO41
46,spotify:track:3FR2yqZsG07NhXz7uPyUyC,DAY6,You Were Beautiful,Republic Records - DAY6,115431,39,96,KOR,2024-11-21,3FR2yqZsG07NhXz7uPyUyC
47,spotify:track:7KZNgri6Jxw88FAfATw6i9,Jimin,Who (Funky Remix),BIGHIT MUSIC,114649,28,18,KOR,2024-11-21,7KZNgri6Jxw88FAfATw6i9
48,spotify:track:3vnaEaDxMKdBhqA1t0uAwl,Lim Young Woong,Warmth,Mulgogi Music,114004,12,29,KOR,2024-11-21,3vnaEaDxMKdBhqA1t0uAwl
49,spotify:track:2isRbZIIU4PqPrECffn7QO,Jimin,Who (Beautiful Mind Remix),BIGHIT MUSIC,113362,28,18,KOR,2024-11-21,2isRbZIIU4PqPrECffn7QO
50,spotify:track:2PlsVMcOn6ujc2UEYs2Yat,Lim Young Woong,Home,Mulgogi Music,113277,13,29,KOR,2024-11-21,2PlsVMcOn6ujc2UEYs2Yat
1,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1603169,1,17,KOR,2024-11-14,7tI8dRuH2Yc6RuoTjxo4dU
2,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,593549,2,4,KOR,2024-11-14,5vNRhkKd0yEAg8suGBpjeY
3,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,502611,3,4,KOR,2024-11-14,7Cnpb1vBbC46RgVyyKLH7p
4,spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,BIGHIT MUSIC,461494,2,17,KOR,2024-11-14,3LWVXp636uLT356Rj08Jaz
5,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,430984,1,70,KOR,2024-11-14,2HRgqmZQC0MC7GeNuDIXHN
6,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,G-DRAGON,POWER,Galaxy Corporation / EMPIRE,310917,4,3,KOR,2024-11-14,4XsJiRJQAK8TWcZCn0Dxlh
7,spotify:track:5sjnkOfTLCLNfkkchI2re2,aespa,UP - KARINA Solo,SM Entertainment,249710,5,6,KOR,2024-11-14,5sjnkOfTLCLNfkkchI2re2
8,spotify:track:1k68vKHNQXU5CHqcM7Yp7N,DAY6,HAPPY,Republic Records - DAY6,239851,5,14,KOR,2024-11-14,1k68vKHNQXU5CHqcM7Yp7N
9,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,223462,2,59,KOR,2024-11-14,01qFKNWq73UfEslI0GvumE
10,spotify:track:1agDCV4zQqaFwJQNsTgmL1,"Jimin, Loco",Smeraldo Garden Marching Band (feat. Loco),BIGHIT MUSIC,222732,2,20,KOR,2024-11-14,1agDCV4zQqaFwJQNsTgmL1
11,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,216008,4,53,KOR,2024-11-14,2KslE17cAJNHTsI2MI0jb2
12,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,209429,12,2,KOR,2024-11-14,1MUZitHRpmng5NevrvNx4T
13,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,204930,2,5,KOR,2024-11-14,2CspwnypzT7rcWI9RfsoSb
14,spotify:track:21LtZQQMQYwVIxc9O9Ygq8,ILLIT,Cherish (My Love),BELIFT LAB,203240,10,4,KOR,2024-11-14,21LtZQQMQYwVIxc9O9Ygq8
15,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,KISS OF LIFE,Igloo,S2 ENTERTAINMENT INC.,189624,15,4,KOR,2024-11-14,2DbDefRFJ5YOfXCKOeCJJh
16,spotify:track:2Qcbspnftnon37jibwyvMU,Jin,I'll Be There,BIGHIT MUSIC,186738,9,3,KOR,2024-11-14,2Qcbspnftnon37jibwyvMU
17,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,184603,12,13,KOR,2024-11-14,2plbrEY59IikOBgBGLjaoe
18,spotify:track:6qafqn8bBMy7t5c5WqpyRk,Jimin,Closer Than This,BIGHIT MUSIC,184167,2,47,KOR,2024-11-14,6qafqn8bBMy7t5c5WqpyRk
19,spotify:track:3d2bsbugow8JiNvuaRupFH,"Jimin, Sofia Carson",Slow Dance (feat. Sofia Carson),BIGHIT MUSIC,172311,6,17,KOR,2024-11-14,3d2bsbugow8JiNvuaRupFH
20,spotify:track:7gMfVc4zfNIxuMyMGglOHa,Jimin,Rebirth (Intro),BIGHIT MUSIC,169764,8,17,KOR,2024-11-14,7gMfVc4zfNIxuMyMGglOHa
21,spotify:track:6oNLSQX8bcAdbCElZYju3v,fromis_9,Supersonic,PLEDIS Entertainment,160612,12,14,KOR,2024-11-14,6oNLSQX8bcAdbCElZYju3v
22,spotify:track:2JhbSmNAyM9kYiqwa8Tpla,aespa,Supernova,SM Entertainment,155227,1,27,KOR,2024-11-14,2JhbSmNAyM9kYiqwa8Tpla
23,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,153919,1,86,KOR,2024-11-14,3Ua0m0YmEjrMi9XErKcNiR
