rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
32,spotify:track:3RvdkNMcSy71m0aT6UF9Uf,back number,水平線,Universal Music LLC,1083291,1,181,JPN,2025-01-30,3RvdkNMcSy71m0aT6UF9Uf
33,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,1030352,7,15,JPN,2025-01-30,7Cnpb1vBbC46RgVyyKLH7p
34,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,1020399,34,13,JPN,2025-01-30,1MUZitHRpmng5NevrvNx4T
35,spotify:track:5pN2AyWwjzwRoI7gukEVNd,Kenshi Yonezu,さよーならまたいつか！- Sayonara,Sony Music Labels Inc.,1019940,5,43,JPN,2025-01-30,5pN2AyWwjzwRoI7gukEVNd
36,spotify:track:33qTER0xTXBQPDMSYR1hGX,Mrs. GREEN APPLE,Dear,Universal Music LLC,1017290,8,37,JPN,2025-01-30,33qTER0xTXBQPDMSYR1hGX
37,spotify:track:6woV8uWxn7rcLZxJKYruS1,Kocchi no Kento,Hai Yorokonde,blowout Music Labels,1016695,14,32,JPN,2025-01-30,6woV8uWxn7rcLZxJKYruS1
38,spotify:track:5glPFBAuA1C85tBcVWVzvO,Fujii Kaze,Michi Teyu Ku (Overflowing),Universal Music LLC,1007478,3,44,JPN,2025-01-30,5glPFBAuA1C85tBcVWVzvO
39,spotify:track:3FzRKDirkUsApk11WEz1wz,Number_i,BON,TOBE MUSIC,985760,7,36,JPN,2025-01-30,3FzRKDirkUsApk11WEz1wz
40,spotify:track:0NHu2Lo9MWkvhOggEy1bYg,Kenshi Yonezu,BOW AND ARROW,Sony Music Labels Inc.,982279,40,1,JPN,2025-01-30,0NHu2Lo9MWkvhOggEy1bYg
41,spotify:track:3wJHCry960drNlAUGrJLmz,Yorushika,ただ君に晴れ,U&R records,958417,6,301,JPN,2025-01-30,3wJHCry960drNlAUGrJLmz
42,spotify:track:7rA2RuTx1dHadrZcoKh8O9,Number_i,GOAT,TOBE MUSIC,956158,5,57,JPN,2025-01-30,7rA2RuTx1dHadrZcoKh8O9
43,spotify:track:5LclntckGFFGFUVGJk9Z4x,back number,新しい恋人達に,Universal Music LLC,950292,3,29,JPN,2025-01-30,5LclntckGFFGFUVGJk9Z4x
44,spotify:track:3tRgmNTaFYgtbt7XCy6Les,OFFICIAL HIGE DANDISM,Same Blue,IRORI Records,929265,6,17,JPN,2025-01-30,3tRgmNTaFYgtbt7XCy6Les
45,spotify:track:1JdUw14vtWg9Vt4aRfHqwl,Number_i,INZM,TOBE MUSIC,928891,4,24,JPN,2025-01-30,1JdUw14vtWg9Vt4aRfHqwl
46,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,Vaundy,タイムパラドックス,SDR Inc.,928202,3,56,JPN,2025-01-30,3jNwPOqdPvQIr5dRT0hzgY
47,spotify:track:4btYb7Tfjw5bQazC6bQXpl,King Gnu,ねっこ,Sony Music Labels Inc.,923905,18,15,JPN,2025-01-30,4btYb7Tfjw5bQazC6bQXpl
48,spotify:track:4FMz2RFrbDGzJO7K4D0vS3,back number,HAPPY BIRTHDAY,Universal Music LLC,910993,23,225,JPN,2025-01-30,4FMz2RFrbDGzJO7K4D0vS3
49,spotify:track:2dcUJfnd2BAKS7jUSdlmmO,MISAMO,NEW LOOK,WM Japan,898801,8,16,JPN,2025-01-30,2dcUJfnd2BAKS7jUSdlmmO
50,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,873792,2,45,JPN,2025-01-30,1aKvZDoLGkNMxoRYgkckZG
1,spotify:track:78W4mTLIh4qoLu92W4IQhO,Mrs. GREEN APPLE,ライラック,Universal Music LLC,3313493,1,41,JPN,2025-01-23,78W4mTLIh4qoLu92W4IQhO
2,spotify:track:6DYV1GqwCTrvfPcjeFwjLt,Mrs. GREEN APPLE,ビターバカンス,Universal Music LLC,2316783,2,8,JPN,2025-01-23,6DYV1GqwCTrvfPcjeFwjLt
3,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2151909,1,14,JPN,2025-01-23,4wJ5Qq0jBN4ajy7ouZIV1c
4,spotify:track:0teqQ0PYqVDyyXJuPOyMhu,Mrs. GREEN APPLE,ケセラセラ,Universal Music LLC,2138044,3,92,JPN,2025-01-23,0teqQ0PYqVDyyXJuPOyMhu
5,spotify:track:0voOaunLYYqPHrsgXbFVlW,Da-iCE,I wonder,avex trax,1865609,3,39,JPN,2025-01-23,0voOaunLYYqPHrsgXbFVlW
6,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1861178,1,27,JPN,2025-01-23,7tI8dRuH2Yc6RuoTjxo4dU
7,spotify:track:4PCQHOJFMV9BWq46UMVf2l,Mrs. GREEN APPLE,familie,Universal Music LLC,1801182,2,24,JPN,2025-01-23,4PCQHOJFMV9BWq46UMVf2l
8,spotify:track:3YML5IHoqWbw9c9vJJvrvM,Mrs. GREEN APPLE,Soranji,Universal Music LLC,1780584,8,118,JPN,2025-01-23,3YML5IHoqWbw9c9vJJvrvM
9,spotify:track:5BC6kr6etk2Y9J62AyI4i3,Mrs. GREEN APPLE,青と夏,Universal Music LLC,1702542,2,341,JPN,2025-01-23,5BC6kr6etk2Y9J62AyI4i3
