rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
8,spotify:track:2JekYbWANgDe54Dndi2I2C,Rony Parulian,Tak Ada Ujungnya,PT. Universal Music Indonesia,5461028,8,8,IDN,2025-01-23,2JekYbWANgDe54Dndi2I2C
9,spotify:track:7BgFlmOxrL7M1jVGoxqy37,"Ernie Zakri, Ade Govinda",Masing Masing,Universal Music Sdn Bhd,5330142,2,17,IDN,2025-01-23,7BgFlmOxrL7M1jVGoxqy37
10,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,4803666,1,22,IDN,2025-01-23,2plbrEY59IikOBgBGLjaoe
11,spotify:track:7zOVh5fGpEwSbZd0g9z80B,Bernadya,Satu Bulan,Juni Records,4651230,1,43,IDN,2025-01-23,7zOVh5fGpEwSbZd0g9z80B
12,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,Lyodra,Pesan Terakhir,PT. Universal Music Indonesia,4607347,3,184,IDN,2025-01-23,3FwQ3RYYEekzjEeL3jdpUZ
13,spotify:track:2wAiFWjRupWmnDkQcu91MF,Hindia,Rumah Ke Rumah,Sun Eater,4359149,12,269,IDN,2025-01-23,2wAiFWjRupWmnDkQcu91MF
14,spotify:track:6cChz3Pak7UtjuVJJRZmCm,"Adrian Khalif, Juicy Luicy",Sialan,E-Motion Entertainment,4185550,2,44,IDN,2025-01-23,6cChz3Pak7UtjuVJJRZmCm
15,spotify:track:5MIpcd16T59wFeqAChSYwC,Last Child,Duka,dr.m,4171457,10,185,IDN,2025-01-23,5MIpcd16T59wFeqAChSYwC
16,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,4064542,3,34,IDN,2025-01-23,6dOtVTDdiauQNBQEDOtlAB
17,spotify:track:2gcMYiZzzmzoF8PPAfL3IO,Bernadya,"Untungnya, Hidup Harus Tetap Berjalan",Juni Records,3999843,3,26,IDN,2025-01-23,2gcMYiZzzmzoF8PPAfL3IO
18,spotify:track:6AyBbSvcR2ZwTeR30I4jb9,"For Revenge, Stereo Wall",Jakarta Hari Ini,Didi Music,3820969,17,89,IDN,2025-01-23,6AyBbSvcR2ZwTeR30I4jb9
19,spotify:track:1ZPVEo8RfmrEz8YAD5n6rW,Juicy Luicy,Lantas,E-Motion Entertainment,3819293,3,208,IDN,2025-01-23,1ZPVEo8RfmrEz8YAD5n6rW
