rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5bXgMzxuNymWhpwkgvYn4O","Lazza","100 MESSAGGI","Universal Music Italia srL.",1,1,4,"5731540"
2,"spotify:track:3j1453KrdHjw7y4gnBj7nF","Geolier, Michelangelo","I P’ ME, TU P’ TE","Warner Music",1,2,7,"4210105"
3,"spotify:track:371l4ekF9cDC2D5WuuabU6","Mahmood","TUTA GOLD","Universal Music Italia srL.",1,3,7,"3998318"
4,"spotify:track:0lXVWzLwDnKB7Ro5p0AJPg","Rose Villain, Guè","COME UN TUONO (feat. Guè)","Warner Music",4,30,2,"3876637"
5,"spotify:track:5wU2NUt1pSAeTIWfXnRRkQ","Tony Effe, Sfera Ebbasta, Geolier","PILLOLE (feat. Sfera Ebbasta & Geolier)","Universal Music Italia srL.",5,-1,1,"3722303"
6,"spotify:track:29nqe5lhK8JmNcVXum7UuA","Kid Yugi, Tedua, Junior K","Eva (feat. Tedua)","Universal Music Italia srL.",3,4,3,"3604820"
7,"spotify:track:60QN1JrgYM7jcfW8pdQFqT","Annalisa","Sinceramente","Warner Music",3,5,7,"3131370"
8,"spotify:track:2HIv4bKTCULRZ2eZIkVB3N","Tony Effe, Lazza, Capo Plaza","HONEY (feat. Lazza & Capo Plaza)","Universal Music Italia srL.",8,-1,1,"3069815"
9,"spotify:track:49R1F3rIdSzuPk7AcHi6d1","Angelina Mango","la noia","Latarma S.r.l.",4,6,7,"2863273"
10,"spotify:track:2mU3I4jfQp1K14JO2PmmQA","Tony Effe, Bresh, Tedua","DOPO LE 4 (feat. Bresh & Tedua)","Universal Music Italia srL.",10,-1,1,"2781440"
11,"spotify:track:4cWrKV5SN7AknqPy4ryBDG","Ghali","Casa Mia","Warner Music",3,7,7,"2721063"
12,"spotify:track:1HCwbTHBvC4XCIC417NB5k","Rose Villain","CLICK BOOM!","Warner Music",7,8,7,"2637890"
13,"spotify:track:6uN0PQk9GLI4ze5Vr9hOX3","Tony Effe, Simba La Rue","CARRARA (feat. Simba La Rue)","Universal Music Italia srL.",13,-1,1,"2540589"
14,"spotify:track:6YB8rH5Lr340A4ps8eV7hw","Kid Yugi","Lilith","Universal Music Italia srL.",8,9,3,"2271612"
15,"spotify:track:0ZjxK3xSqyFEDKMMnA7fyl","Tony Effe","MIU MIU","Universal Music Italia srL.",15,-1,1,"2265880"
16,"spotify:track:2aptSWAkwTLva4188FFrjE","Alfa","vai!","Artist First",9,10,7,"2046079"
17,"spotify:track:60NDVF7fFIq13aO9rIN80c","The Kolors","UN RAGAZZO UNA RAGAZZA","Warner Music",7,11,7,"1951361"
18,"spotify:track:5mQTzYTDDob48mOP3U9k7Q","Irama","Tu No","Warner Music",5,12,7,"1834479"
19,"spotify:track:2tADvI8RnFhYln3GVvqGds","Tony Effe","VERO TONY VERO SOSA","Universal Music Italia srL.",19,-1,1,"1795476"
20,"spotify:track:1bZIs6zAOtFJLORZVojCUH","Ricchi E Poveri","Ma non tutta la vita","DM Produzioni licensed to Carosello Records",11,15,7,"1776580"
21,"spotify:track:0AxRJk8LTx7w4xQWw9NIFF","Tony Effe","ICON","Universal Music Italia srL.",21,-1,1,"1753466"
22,"spotify:track:6KM80DJGk9gehJMDmKuzfv","CLARA","DIAMANTI GREZZI","Warner Music",11,14,7,"1698461"
23,"spotify:track:6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",22,22,8,"1680935"
24,"spotify:track:5ALGkFTsKo8CGnFjBlAAZI","Tony Effe","PARTICOLARI SPORCHI","Universal Music Italia srL.",24,-1,1,"1655699"
25,"spotify:track:2rWPeV0Wvjx8VpAyOsfgir","Tony Effe, Ghali","GTA (feat. Ghali)","Universal Music Italia srL.",25,-1,1,"1644637"
26,"spotify:track:1F2rElyIiwgnq3TM2LN3ag","Emma","APNEA","Universal Music Italia srL.",13,17,7,"1627725"
27,"spotify:track:11HeOLoW2cnWZzGHWnllYq","Elmatadormc7","EL MATADOR (From the Netflix Rap Show “Nuova Scena”)","Netflix Music",25,25,3,"1619260"
28,"spotify:track:2cpZJsQFxwHvBF0KB5dCaB","Gazzelle","Tutto Qui","Warner Music",6,16,7,"1615703"
29,"spotify:track:52eHiUKvh9btZMY8M3JD03","Capo Plaza","Acqua Passata","Warner Music",13,13,2,"1594483"
30,"spotify:track:6nxQV4fJgfvyfZRPPJm1mO","Fabri Fibra, Emma, Baby Gang","In Italia 2024 (feat. Emma & Baby Gang)","Epic",15,18,4,"1532250"
31,"spotify:track:65O89pZFy6JhVcfomPuJ1s","Tony Effe, Pyrex, Side Baby","LAP DANCE (feat. Side Baby & Pyrex)","Universal Music Italia srL.",31,-1,1,"1492546"
32,"spotify:track:6bN41HjY008ggroMFxNLaa","Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang","Calcolatrici","Universal Music Italia srL.",1,21,18,"1482438"
33,"spotify:track:20bTkdvyWZjO4ORHmzXQR4","Takagi & Ketra, Shiva, ANNA, Geolier","EVERYDAY (feat. Shiva, ANNA, Geolier)","Columbia",1,24,23,"1321345"
34,"spotify:track:1kKccj5wYXTj3gTpUIMoac","bnkr44, Pino D'Angiò","MA CHE IDEA (feat. Pino D'Angiò)","Universal Music Italia srL.",24,26,6,"1313830"
35,"spotify:track:4z5MAHmAomuDJiUU8t728K","Tony Effe, Guè","DEMON TIME (feat. Guè)","Universal Music Italia srL.",35,-1,1,"1310908"
36,"spotify:track:2SEAbXqFtdTwkzgAb5Ci80","Kid Yugi, Simba La Rue","Denaro (feat. Simba La Rue)","Universal Music Italia srL.",11,19,3,"1301688"
37,"spotify:track:1LcAwUvsiWJqTgV9vDs0oq","Kid Yugi, Sfera Ebbasta, Shablo","Ex Angelo (feat. Sfera Ebbasta)","Universal Music Italia srL.",10,20,3,"1267056"
38,"spotify:track:5rmWxr4qgejVuLWwxNzISC","Dargen D'Amico","Onda Alta","Universal Music Italia srL.",11,23,7,"1259818"
39,"spotify:track:2CHUSuvnHXjLTGdX6Bz6fv","Rhove, ANNA","Petit Fou Fou (feat. ANNA)","Universal Music Italia srL.",3,28,14,"1246065"
40,"spotify:track:3CkSjcLg06YdhYniyVin62","Tony Effe, Rose Villain","BALENCIAGA (feat. Rose Villain)","Universal Music Italia srL.",40,-1,1,"1223402"
41,"spotify:track:5WssaPhjCCUFBMk9PpnHYj","Sfera Ebbasta, Elodie","Anche Stasera","Universal Music Italia srL.",5,35,18,"1219108"
42,"spotify:track:05wb6MEyJeG2z1MVCIXxC8","Sfera Ebbasta, Marracash","15 Piani","Universal Music Italia srL.",1,34,18,"1192797"
43,"spotify:track:4QRWBM7LFWHhIUU8b1O6GK","Mr.Rain","DUE ALTALENE","Warner Music",11,27,7,"1190067"
44,"spotify:track:5omIW7YOPhA6CULhkdz6jE","Tedua, Baby Gang, Kid Yugi","Paradiso Artificiale (feat. Baby Gang & Kid Yugi)","Epic",2,33,42,"1183113"
45,"spotify:track:3ki4qt24MTfhk0iruUCpSR","Il Tre","FRAGILI","Warner Music",13,29,7,"1134104"
46,"spotify:track:5VcfNmujrZNUcztU5tR4qY","Tony Effe","SORRY","Universal Music Italia srL.",46,-1,1,"1131415"
47,"spotify:track:6KJ57PY7fIIRlaweLnNbXj","Elmatadormc7","Maliciosa (From the Netflix Rap Show “Nuova Scena”)","Netflix Music",31,31,3,"1120301"
48,"spotify:track:3ZcpVnBJguv1WVeMG44i2M","LA SAD","AUTODISTRUTTIVO","La Sad Ent.",12,32,7,"1066699"
49,"spotify:track:4uTISEo7gB63Xs94ec9KIT","Tony Effe","MAISON","Universal Music Italia srL.",49,-1,1,"1044038"
50,"spotify:track:2gGq8fqoGuKpCjuV7p2dd3","Massimo Pericolo, Emis Killa","Moneylove (feat. Emis Killa)","Epic",1,38,16,"1042997"
51,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",51,57,3,"1036310"
52,"spotify:track:5x9LonDyHxGUO2VzfHJHLE","Geolier","COME VUOI","Columbia",5,36,63,"1000093"
53,"spotify:track:5iwqTbqjxyhAu8w3BXvME5","Loredana Bertè","Pazza","Warner Music",12,37,7,"990052"
54,"spotify:track:0eLYWoIuuNzaR26eynemYM","El Chapo Junior, DJ Princex","Plaza Freestyle","40 Saints",54,63,9,"965496"
55,"spotify:track:0uXDSAM6q44glALKnQQyqW","Rose Villain, Geolier","Fantasmi (feat. Geolier)","Columbia",24,40,61,"960680"
56,"spotify:track:1M7CwtrWZ24mopNdDPB3DM","Simba La Rue, FT Kings","TUNNEL","Warner Music",1,44,11,"936517"
57,"spotify:track:5B5p5w9QV0QFBsnASmtL24","Mida","ROSSOFUOCO","Dinero",7,51,19,"936146"
58,"spotify:track:2MHGhfiCXvfeo3ZQ3RyG0B","Tony Effe, Emma, Takagi & Ketra","TAXI SULLA LUNA (feat. Emma & Takagi & Ketra)","Universal Music Italia srL.",5,113,41,"930818"
59,"spotify:track:0mHC3BK9vFGoEU0EcGPWRZ","Lazza","CENERE","Universal Music Italia srL.",1,50,59,"919533"
60,"spotify:track:0gkjSa9UaRWioYJn9vbX8U","Niky Savage, Simba La Rue","TEKKEN (feat. Simba La Rue)","Warner Music",27,46,4,"913347"
