rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3yFgWoossjlaJ919XDCG4C","Simba La Rue, FT Kings, Sick Luke","MI PIACCIONO LE ARMI","Warner Music",1,1,4,"3515432"
2,"spotify:track:5nFyfjGy6AMZqkW0OMUWJJ","Olly, Angelina Mango, JVLI","Per due come noi","Epic",1,2,10,"2784983"
3,"spotify:track:1tse93p9ApWJtMGYRxCKNm","Cesare Cremonini","Ora che non ho più te","Universal Music Italia srL.",3,6,8,"2325961"
4,"spotify:track:1QcmAp6Ev2HuYxKujUwnw0","Alfa","il filo rosso","Artist First",2,4,4,"2279261"
5,"spotify:track:2gI2IA7QGtzKZKuahon3W1","Achille Lauro","Amore Disperato","Warner Music",5,7,8,"2147483"
6,"spotify:track:4X4R6qsIicxIQIFbnDcJLO","Olly, JVLI","Scarabocchi","Epic",6,18,3,"2083463"
7,"spotify:track:7heTgNdtbRD4n0Vg8rGYXo","Lele Blade, Geolier, Dele, Poison Beatz","HEETS (feat. Geolier)","Warner Music",5,5,3,"2065329"
8,"spotify:track:4iD0Ohz6dx6ii0zTglaBMn","Lazza","BUIO DAVANTI","Universal Music Italia srL.",8,9,8,"1829075"
9,"spotify:track:5EeDZPNPIjEtEZsHMkX1m7","Kid Yugi","Donna","Universal Music Italia srL.",3,3,3,"1735914"
10,"spotify:track:7sj9VfVtmcEZBDbRAsVXWY","ANNA, Niky Savage","TT LE GIRLZ (feat. Niky Savage)","Universal Music Italia srL.",1,8,20,"1689119"
11,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",5,10,20,"1526559"
12,"spotify:track:1IkzT4wzFJRbFOmKOSqTen","Geolier, Takagi & Ketra, Dat Boi Dee","EPISODIO D'AMORE","Warner Music",7,13,23,"1484535"
13,"spotify:track:6OCnAtM8oa0JymErlTYXxG","Astro, ANNA","1 MOMENTO (feat. ANNA)","Warner Music",6,15,6,"1475561"
14,"spotify:track:5lTTuESHokJHpSsEvvSR64","Pinguini Tattici Nucleari","Romantico Ma Muori","Epic",7,17,9,"1470184"
15,"spotify:track:1nLGeFQuY7PFxrou3ezEvP","Sal Da Vinci","Rossetto e caffè","Cose Production srl",10,11,18,"1452998"
16,"spotify:track:5HWWpSsNnlc2Kyh5QLrq1W","Tananai","RAGNI","Universal Music Italia srL.",16,19,10,"1355201"
17,"spotify:track:1ej2NcW0CHnscPp1RZpr1V","Olly, JVLI","Devastante","Epic",9,14,36,"1297366"
18,"spotify:track:2ceJa7d62wQ3eRBK589ALG","Shiva, Kid Yugi","Gotham (feat. Kid Yugi)","Milano Ovest",2,20,10,"1257582"
19,"spotify:track:1GVDt0vn0wJ1QemPfMEWTU","Ghali","Niente Panico","Warner Music",19,21,5,"1252654"
20,"spotify:track:75Y6WgUldQN8mipAVLy8KJ","Olly, JVLI","Quei ricordi là","Epic",19,26,3,"1247774"
21,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",21,25,13,"1238050"
22,"spotify:track:19DHPlTC2gx1j4jrFzNbwL","ANNA","30ºC","Universal Music Italia srL.",1,22,24,"1190214"
23,"spotify:track:2fwe8oxvNUUvvEDAth54jN","Elodie, Tiziano Ferro","Feeling","Universal Music Italia srL.",23,-1,1,"1147457"
24,"spotify:track:3PDMXI7XWkuPOxZ1uNB5O7","Kid Yugi","S.X.S.I.C.","Universal Music Italia srL.",12,12,2,"1098767"
25,"spotify:track:4CNfC20TImtjdwN3dG0uCF","Lazza, Lil Baby","CANZONE D'ODIO (feat. Lil Baby)","Universal Music Italia srL.",1,28,8,"1040292"
26,"spotify:track:5LDmD4cFF0C8BCf3tVvyBW","Tedua, Annalisa","Beatrice (feat. Annalisa)","Epic",1,32,25,"1006383"
27,"spotify:track:0U2mw5WWH5LmeqHl59uWUh","Simba La Rue, FT Kings","VRP","Warner Music",24,38,7,"993352"
28,"spotify:track:5Tte5M4saQ25z2ZI83wgYU","Le-one, Christian Liguori, Babywyne","NUN È OVER","Epic",28,31,5,"986735"
29,"spotify:track:3zjwZqLebYTDvRS2RJH5Be","ANNA, Sillyelly","HELLO KITTY (feat. Sillyelly)","Universal Music Italia srL.",15,35,20,"985608"
30,"spotify:track:0mEyPi2ya8h8632gp9XmmQ","Night Skinny, Tony Boy, Kid Yugi, Capo Plaza","Entro nel posto (feat. Tony Boy, Kid Yugi & Capo Plaza)","Universal Music Italia srL.",1,24,5,"972760"
31,"spotify:track:00URgxWgyVoybGLhhmKr7g","Baby Gang, Omega, Higashi, Roberto Ferrante","Tu Me Quieres - Prod. by Higashi x Roberto Ferrante","Baby Gang / Planet Records [Powered by Planet Distribution]",31,54,9,"970713"
32,"spotify:track:1CJNj8Qnpoz6lyil9EgqfE","Astro, Simba La Rue","SPENDERE (feat. Simba La Rue)","Warner Music",10,30,6,"961028"
33,"spotify:track:2ljA7TjCL9U0UO7P9alF0B","Tony Effe, Gaia","SESSO E SAMBA (feat. Gaia)","Universal Music Italia srL.",1,36,25,"951199"
