rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
50,spotify:track:4IlklRFZUgNQlwwW0PSLm7,"Grelo, Henrique & Juliano",Paredões,Henrique & Juliano,2843261,23,9,BRA,2025-01-30,4IlklRFZUgNQlwwW0PSLm7
1,spotify:track:4seW5sDVICaZw34NzrHPm0,"Nuzio Medeiros, Henry Freitas, Kadu Martins",Tando,Nuzio Medeiros,10739405,1,6,BRA,2025-01-23,4seW5sDVICaZw34NzrHPm0
2,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo",Fui Mlk,WMD,9688205,2,9,BRA,2025-01-23,4pOGEJRVOuaa9oyy7qTGf6
3,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim,Mainstreet Records,9516992,1,5,BRA,2025-01-23,0BUkQGUXgcvf3gdCWYbtnJ
4,spotify:track:2k7EhDUKXApmeYVew9xeDf,"Eric Land, Natanzinho Lima",Pilantra e Meio,Eric Land,9116572,1,11,BRA,2025-01-23,2k7EhDUKXApmeYVew9xeDf
5,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Sua Música Digital,8583167,5,12,BRA,2025-01-23,280QfKhmWGn3LbyB39aA7u
6,spotify:track:7HrDxxY2b7vOKxJHtqdXN6,"Henry Freitas, Mc Th",Imã de Problema,Henry Freitas,8186227,2,16,BRA,2025-01-23,7HrDxxY2b7vOKxJHtqdXN6
7,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,6577905,1,14,BRA,2025-01-23,6s1kzj4EbhFLXbuAGJbhbn
8,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,6430836,1,21,BRA,2025-01-23,6Kyl2nFgU0J8WBlbBvDv6g
9,spotify:track:0NQyryTVbjGMtWMA1eSqIn,"J. Eskine, Alef Donk",Resenha do Arrocha,Latin Brega by HITLAB Records,6206590,4,7,BRA,2025-01-23,0NQyryTVbjGMtWMA1eSqIn
10,spotify:track:6RzcNTnS02dnqoQMdTkQwi,"Brenno & Matheus, DJ Ari SL",Descer Pra BC,New Music,5738657,1,9,BRA,2025-01-23,6RzcNTnS02dnqoQMdTkQwi
11,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,5373656,11,4,BRA,2025-01-23,0UGGLKM970ymsBBN5TKjsD
12,spotify:track:3TnSAp3TfGMYptOqv234uK,"MC Tuto, Grelo",Do Job,Sonar Music,5350347,12,10,BRA,2025-01-23,3TnSAp3TfGMYptOqv234uK
13,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Sua Música Digital,5161369,5,15,BRA,2025-01-23,3cwVKjzKSTfvacYJF6Tkub
14,spotify:track:6VH6SBNNL2RVWwImq046ce,"Boladin 211, Dejinha, MC Rick",Penélope Charmosa 2,Kave,5068836,14,2,BRA,2025-01-23,6VH6SBNNL2RVWwImq046ce
15,spotify:track:4y93vvzu2h8MITw7YyUTcI,Henrique & Juliano,Última Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),5057272,1,17,BRA,2025-01-23,4y93vvzu2h8MITw7YyUTcI
