rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
6,spotify:track:0fKK51bU6lcCCwdNnv64t3,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,WEA Latina,1870460,2,10,COL,2025-01-23,0fKK51bU6lcCCwdNnv64t3
7,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,1859697,6,3,COL,2025-01-23,7d6yK8v8J484SWH5prIQiE
8,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,1811932,7,3,COL,2025-01-23,6J5kc12BW5HuP3d7C3vvx8
9,spotify:track:7ricDBUakN3N0YkkKE8Obu,"Beéle, Ovy On The Drums",Mi Refe,5020 Records,1734533,9,7,COL,2025-01-23,7ricDBUakN3N0YkkKE8Obu
10,spotify:track:3mg9jYNC1NihbthlglzrWP,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,Bichota/Interscope Records,1613782,1,11,COL,2025-01-23,3mg9jYNC1NihbthlglzrWP
11,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,1532282,9,3,COL,2025-01-23,5WEF0icHWmAZBBMglBd599
12,spotify:track:2ALQyXMC26Vew7JX7ert9M,"Blessd, Kris R.",POLOS OPUESTOS REMIX - BLESSD VERSION,WEA Latina,1472031,3,16,COL,2025-01-23,2ALQyXMC26Vew7JX7ert9M
13,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,1450549,1,60,COL,2025-01-23,7bywjHOc0wSjGGbj04XbVi
14,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,1302666,7,10,COL,2025-01-23,1YYfyJ2yCvGFCxwjsIqEK9
15,spotify:track:0hzO3OqNIPCwRKxvwBdtjS,"Blessd, Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R.","ACEITE DE COCO (feat. Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R.)",WEA Latina,1280408,15,2,COL,2025-01-23,0hzO3OqNIPCwRKxvwBdtjS
16,spotify:track:13BDiikG6y5o5cQTK0HpW6,"W Sound, Blessd, Ovy On The Drums",Soltera - W Sound 01,WEA Latina,1279848,1,25,COL,2025-01-23,13BDiikG6y5o5cQTK0HpW6
17,spotify:track:4MUrUT38U98olfnyzMBCzm,Bad Bunny,KLOuFRENS,Rimas Entertainment LLC.,1253510,15,3,COL,2025-01-23,4MUrUT38U98olfnyzMBCzm
18,spotify:track:2btNsI4OvcVl7SAHQQDHFB,"Blessd, Ovy On The Drums",Mírame,WEA Latina,1230524,1,40,COL,2025-01-23,2btNsI4OvcVl7SAHQQDHFB
19,spotify:track:1uRZnMiwpeK7ShuG6mxM8r,Reykon,Baila Baila,Ciudad de Dios,1202305,19,4,COL,2025-01-23,1uRZnMiwpeK7ShuG6mxM8r
20,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,"Maisak, Feid",SE ME OLVIDA,Universal Music Latino,1180263,3,22,COL,2025-01-23,2gmd7lY3QSzLh0xIY4cRvi
21,spotify:track:1KL5rlmHCcyqkoGHjsle8v,"Ryan Castro, Kris R.",NI X EL PUTXS,AWOO Corp./Sony Music Latin,1108541,21,2,COL,2025-01-23,1KL5rlmHCcyqkoGHjsle8v
22,spotify:track:0qeIFEGRQqHoaJtLCl0U73,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),WEA Latina,1067139,10,14,COL,2025-01-23,0qeIFEGRQqHoaJtLCl0U73
23,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1037996,1,31,COL,2025-01-23,6WatFBLVB0x077xWeoVc2k
24,spotify:track:0Qe2g06yzLBuuSvVmFiweP,"Nanpa Básico, Beéle",Hasta Aquí Llegué,5020 Records,1035742,3,27,COL,2025-01-23,0Qe2g06yzLBuuSvVmFiweP
25,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,1020021,11,10,COL,2025-01-23,0l0vcZMU7AOeQmUIREoI2U
26,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,1006772,12,7,COL,2025-01-23,0iKo4pNNjHHdKUcFARlfCa
27,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,995962,12,3,COL,2025-01-23,1Q9Efnm5csdCMFynISxL2x
28,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,973060,27,7,COL,2025-01-23,4DnrAI8WyUY6gkOwl8GlPN
29,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,951941,17,3,COL,2025-01-23,7tCuCjhxzjX2XCz4JiiAsp
30,spotify:track:0iVEujJcafOBnxa654fJYu,Maluma,Cosas Pendientes,Royalty Records/Sony Music Latin,921772,5,9,COL,2025-01-23,0iVEujJcafOBnxa654fJYu
31,spotify:track:7zYAuEf69m4bQmJvw0MTka,"W Sound, Ryan Castro, Ovy On The Drums",SQ - W Sound 04,WEA Latina,907979,20,9,COL,2025-01-23,7zYAuEf69m4bQmJvw0MTka
32,spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,Sony Music Latin/La Industria,896893,1,23,COL,2025-01-23,5QjmUqgpPQgXgg4606DqZF
33,spotify:track:0STW8nw4lNN4TEQ8KmNer6,"Jombriel, Alex Krack, Jøtta",Parte & Choke,WEA Latina,894702,21,8,COL,2025-01-23,0STW8nw4lNN4TEQ8KmNer6
34,spotify:track:3KwYiawBfqngH7eaUHQn2N,"Ryan Castro, Maisak",FDSR,AWOO Corp.,888636,7,15,COL,2025-01-23,3KwYiawBfqngH7eaUHQn2N
35,spotify:track:281YJmnThveWjsWVic9Ym6,"Kris R., Blessd",Las Piponas (Remix),La K Company SAS,886171,3,17,COL,2025-01-23,281YJmnThveWjsWVic9Ym6
36,spotify:track:6rZno3nqeT7hv2PnSWRuYS,Blessd,YOGURCITO,WEA Latina,860203,36,21,COL,2025-01-23,6rZno3nqeT7hv2PnSWRuYS
37,spotify:track:7lcbpfihslisNObKdHjyLo,"Clarent, Mora",IA,WEA Latina,857301,37,6,COL,2025-01-23,7lcbpfihslisNObKdHjyLo
