rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
43,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,94998,40,34,BOL,2024-06-06,6VsqdsaY4oV06NODea0L0J
44,spotify:track:32hCeeK3ayPux4UauNPsgA,"Arcángel, Grupo Frontera",ALV,Rimas Entertainment LLC.,94763,2,29,BOL,2024-06-06,32hCeeK3ayPux4UauNPsgA
45,spotify:track:2yzshFeBIwH8tWIqHEFLeD,"Grupo Frontera, Bad Bunny",un x100to,Grupo Frontera,92428,1,60,BOL,2024-06-06,2yzshFeBIwH8tWIqHEFLeD
46,spotify:track:1dwiWawlwPw5G8TF4ik9ni,"Luis Vega, JAVVI ELIAS",Voy A Desaparecer,Luis Vega,91794,13,18,BOL,2024-06-06,1dwiWawlwPw5G8TF4ik9ni
47,spotify:track:3fJHbMUnzceimOnNjp63fF,Carin Leon,Primera Cita,"Socios Music, LLC",89306,8,51,BOL,2024-06-06,3fJHbMUnzceimOnNjp63fF
48,spotify:track:0u6JsFiEEXb6kaF0oqyeFi,"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),Sony Music Entertainment Chile S.A,85786,11,74,BOL,2024-06-06,0u6JsFiEEXb6kaF0oqyeFi
49,spotify:track:35ttE4t8lQZA2vuCYDg4G7,Milo j,M.A.I,DALE PLAY Records,85002,21,27,BOL,2024-06-06,35ttE4t8lQZA2vuCYDg4G7
50,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,80716,3,48,BOL,2024-06-06,6XbtvPmIpyCbjuT0e8cQtp
1,spotify:track:4wS0TnQzVkY9ML1BPKpOk1,"Tiago PZK, Ke Personajes",Piel,WEA Latina,253396,1,17,BOL,2024-05-30,4wS0TnQzVkY9ML1BPKpOk1
2,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,224766,1,26,BOL,2024-05-30,7bywjHOc0wSjGGbj04XbVi
3,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,203528,2,16,BOL,2024-05-30,6XjDF6nds4DE2BBbagZol6
4,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,183516,2,7,BOL,2024-05-30,6a9Z1jUms915w4O7N1PxjY
5,spotify:track:7cXGHxIoogqDTvbuLj0dsO,"Grupo Frontera, Maluma",POR QUÉ SERÁ,Grupo Frontera,183465,5,3,BOL,2024-05-30,7cXGHxIoogqDTvbuLj0dsO
6,spotify:track:6xUTpgnxMzxM5JhWeLCKMB,Sin Límite,Ya me enteré,Jonex Enterprises,178252,6,5,BOL,2024-05-30,6xUTpgnxMzxM5JhWeLCKMB
7,spotify:track:7JKptWv4YXmievid0HajID,"Luck Ra, KHEA",HOLA PERDIDA,Sony Music Entertainment Chile S.A,172158,2,21,BOL,2024-05-30,7JKptWv4YXmievid0HajID
8,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,158575,6,139,BOL,2024-05-30,3KZCP2StVGdWkOKyRZNWA4
9,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,147283,1,105,BOL,2024-05-30,3tt9i3Hhzq84dPS8H7iSiJ
10,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,146307,8,8,BOL,2024-05-30,7s4emXHJwAuo5VvGBXmnBL
