rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
1,spotify:track:0LTwdL5yZ6YOTEGUQPFuSN,Tito Double P,ROSONES,Double P Records,16088457,1,2,MEX,2024-12-19,0LTwdL5yZ6YOTEGUQPFuSN,89,177590,True,corrido,2024-12-05,https://i.scdn.co/image/ab67616d0000b273c6d0e8bfb41e9d9cee3a1248,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
2,spotify:track:1cOboCuWYI2osTOfolMRS6,"Oscar Maydon, Fuerza Regida",Tu Boda,Rancho Humilde/Sony Music Latin,14010631,1,12,MEX,2024-12-19,1cOboCuWYI2osTOfolMRS6,89,225880,True,corridos tumbados,2024-09-26,https://i.scdn.co/image/ab67616d0000b273b51d9a74d356d785cce9dea9,https://i.scdn.co/image/ab6761610000e5eb505626c3e5b3feebe828f206
3,spotify:track:7sd6zMrgGpEa7NkQm9TRrg,Tito Double P,NADIE,Double P Records,12355283,2,4,MEX,2024-12-19,7sd6zMrgGpEa7NkQm9TRrg,88,197031,True,corrido,2024-11-21,https://i.scdn.co/image/ab67616d0000b273369bcf083996da3c3b6d1f40,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
4,spotify:track:4OLT65TRsOx3Iv1TlCcQVb,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",Presidente,Los CT Records,11745086,2,9,MEX,2024-12-19,4OLT65TRsOx3Iv1TlCcQVb,87,181064,True,corridos tumbados,2024-10-21,https://i.scdn.co/image/ab67616d0000b273f66501800b3a51af3bc69f8d,https://i.scdn.co/image/ab6761610000e5eb7f09c9c912a14580f87a2ea8
5,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,"Tito Double P, Peso Pluma",DOS DÍAS,2024 Double P Records,10343609,2,17,MEX,2024-12-19,5lKFO0PrOC9jmOlPEdjHsL,87,153928,True,corrido,2024-08-22,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
6,spotify:track:6X6m4xmdFcz31p1h7Qg68c,Tito Double P,EL LOKERON,2024 Double P Records,9987825,1,17,MEX,2024-12-19,6X6m4xmdFcz31p1h7Qg68c,86,145473,True,corrido,2024-08-22,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
7,spotify:track:0hfXHqWhOpbR9YQmQojDMN,Peso Pluma,gervonta,Double P Records,9906276,7,2,MEX,2024-12-19,0hfXHqWhOpbR9YQmQojDMN,86,167367,True,corrido,2024-12-05,https://i.scdn.co/image/ab67616d0000b2730892be1577c5cdb7eee47fa7,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696
8,spotify:track:43558Td2trz7O0chZYohEE,"Natanael Cano, Nueva H",Amapola,WEA Latina,9253516,8,2,MEX,2024-12-19,43558Td2trz7O0chZYohEE,83,180693,False,corridos tumbados,2024-12-05,https://i.scdn.co/image/ab67616d0000b2738db5f7ba6d30f0497113ef5e,https://i.scdn.co/image/ab6761610000e5eb7e2078873c8ccd9f968de1cf
9,spotify:track:6x59lSlNU7TvsJZy7134uC,"Jorsshh, Fuerza Regida",ROSONES,Street Mob Records,7858010,9,5,MEX,2024-12-19,6x59lSlNU7TvsJZy7134uC,86,178079,True,corridos tumbados,2024-11-15,https://i.scdn.co/image/ab67616d0000b2733ad59c0dc625065abeef8bed,https://i.scdn.co/image/ab6761610000e5eb9b655470237f1d7baf0ee7db
10,spotify:track:6HrALJOMsfPCCbUo5cJCON,"Tito Double P, Chino Pacas",ESCAPATE,2024 Double P Records,7855735,3,17,MEX,2024-12-19,6HrALJOMsfPCCbUo5cJCON,85,144674,True,corrido,2024-08-22,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
11,spotify:track:0NsGFMIo2aNbAkJu48ndaf,Chino Pacas,Morena Canela,Street Mob Records/PFL/Geffen Records,7523243,7,7,MEX,2024-12-19,0NsGFMIo2aNbAkJu48ndaf,84,178336,True,corridos tumbados,2024-10-18,https://i.scdn.co/image/ab67616d0000b273ef6655b813e1b2cd726e99d3,https://i.scdn.co/image/ab6761610000e5eb52f3df55b54da325acb93e84
