rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
18,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,164041,5,377,NZL,2024-10-10,0ofHAoxe9vBkTCp2UQIavz
19,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,157621,13,22,NZL,2024-10-10,3Vr3zh0r7ALn8VLqCiRR10
20,spotify:track:6MzofobZt2dm0Kf1hTThFz,Addison Rae,Diet Pepsi,Columbia,154817,20,7,NZL,2024-10-10,6MzofobZt2dm0Kf1hTThFz
21,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",154085,21,12,NZL,2024-10-10,51rfRCiUSvxXlCSCfIztBy
22,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,152343,14,330,NZL,2024-10-10,2uXlHCUbq9OMUwx3hrk06o
23,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,149400,16,17,NZL,2024-10-10,4xdBrk0nFZaP54vvZj0yx7
24,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,147440,2,53,NZL,2024-10-10,0mflMxspEfB0VbI1kyLiAv
25,spotify:track:0io16MKpbeDIdYzmGpQaES,Ndotz,Embrace It,Isekai Records,147286,25,4,NZL,2024-10-10,0io16MKpbeDIdYzmGpQaES
26,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,145186,11,21,NZL,2024-10-10,3QaPy1KgI7nu9FJEQUgn6h
27,spotify:track:3HrHhTWonBqF4mDasi8xvC,"Chase & Status, Stormzy",BACKBONE,EMI,143947,6,9,NZL,2024-10-10,3HrHhTWonBqF4mDasi8xvC
28,spotify:track:7G7tgVYORlDuVprcYHuFJh,Crowded House,Don't Dream It's Over,Capitol Records,139916,28,27,NZL,2024-10-10,7G7tgVYORlDuVprcYHuFJh
29,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",137489,1,23,NZL,2024-10-10,6AI3ezQ4o3HUoP6Dhudph3
30,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,135911,30,363,NZL,2024-10-10,5RKQ5NdjSh2QzD4MaunT91
31,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,135481,18,17,NZL,2024-10-10,1XBYiRV30ykHw5f4wm6qEn
32,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,131067,10,110,NZL,2024-10-10,3WMj8moIAXJhHsyLaqIIHI
33,spotify:track:3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Brown Eyed Girl,Columbia/Legacy,130245,30,299,NZL,2024-10-10,3yrSvpt2l1xhsV9Em88Pul
34,spotify:track:3WOhcATHxK2SLNeP5W3v1v,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,129321,4,10,NZL,2024-10-10,3WOhcATHxK2SLNeP5W3v1v
35,spotify:track:0OA00aPt3BV10qeMIs3meW,"Hanumankind, Kalmi",Big Dawgs,Universal Music India Pvt Ltd.,123333,2,11,NZL,2024-10-10,0OA00aPt3BV10qeMIs3meW
36,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,122047,25,137,NZL,2024-10-10,6Qyc6fS4DsZjB2mRW9DsQs
37,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,121843,33,19,NZL,2024-10-10,3dj4wgM3cPeuLwMNHDuBon
38,spotify:track:1KGi9sZVMeszgZOWivFpxs,TLC,No Scrubs,Arista/LaFace Records,121611,38,137,NZL,2024-10-10,1KGi9sZVMeszgZOWivFpxs
39,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,119018,10,59,NZL,2024-10-10,4KULAymBBJcPRpk1yO4dOG
40,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,Warner Records,118050,10,38,NZL,2024-10-10,3Pbp7cUCx4d3OAkZSCoNvn
41,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,116258,22,113,NZL,2024-10-10,3xKsf9qdS1CyvXSMEid6g8
42,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,116021,3,170,NZL,2024-10-10,0JXXNGljqupsJaZsgSbMZV
43,spotify:track:4ZJ4vzLQekI0WntDbanNC7,Zach Bryan,Pink Skies,Warner Records,113022,17,20,NZL,2024-10-10,4ZJ4vzLQekI0WntDbanNC7
44,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,107754,3,83,NZL,2024-10-10,1BxfuPKGuaTgP7aM0Bbdwr
45,spotify:track:24XihnoVPWXlKJ4BgXqjVM,Tate McRae,It's ok I'm ok,RCA Records Label,107245,20,4,NZL,2024-10-10,24XihnoVPWXlKJ4BgXqjVM
46,spotify:track:21B4gaTWnTkuSh77iWEXdS,Sabrina Carpenter,Juno,Island Records,106333,23,7,NZL,2024-10-10,21B4gaTWnTkuSh77iWEXdS
47,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,106290,38,194,NZL,2024-10-10,0ntQJM78wzOLVeCUAW7Y45
48,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,105556,13,40,NZL,2024-10-10,0h3Xy4V4apMraB5NuM8U7Z
49,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,Mercury Nashville,104947,31,362,NZL,2024-10-10,3fqwjXwUGN6vbzIwvyFMhx
50,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,103089,1,19,NZL,2024-10-10,1CDQzbCz4KSQxHe7LMEgRM
1,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,437421,1,7,NZL,2024-10-03,2plbrEY59IikOBgBGLjaoe
2,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,335568,2,6,NZL,2024-10-03,5G2f63n7IPVPPjfNIGih7Q
