rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
17,spotify:track:4jn3R3KF5hx2fCiXlj89yE,"YSY A, Bhavi, Milo j",FLECHAZO EN EL CENTRO,Ysy A,1566873,12,40,ARG,2024-06-13,4jn3R3KF5hx2fCiXlj89yE,72,185241,False,argentine trap,2023-09-06,https://i.scdn.co/image/ab67616d0000b273bdc75873468f700e068377e8,https://i.scdn.co/image/ab6761610000e5ebf106fd69df15739b15b5ea47
18,spotify:track:7JKptWv4YXmievid0HajID,"Luck Ra, KHEA",HOLA PERDIDA,Sony Music Entertainment Chile S.A,1558854,1,23,ARG,2024-06-13,7JKptWv4YXmievid0HajID,70,166536,False,cuarteto,2024-02-02,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,https://i.scdn.co/image/ab6761610000e5ebcd4b159bfb2f02962a110b6d
19,spotify:track:4YntVuBqggRsASIbBoWT3F,"The La Planta, Luana",Mil Preguntas,TLP Records,1548519,10,14,ARG,2024-06-13,4YntVuBqggRsASIbBoWT3F,63,177375,False,cumbia,2024-03-07,https://i.scdn.co/image/ab67616d0000b273d21d598efb489861d04c4f69,https://i.scdn.co/image/ab6761610000e5ebffd2baf50892be0920d94904
20,spotify:track:4kGGnJmqYqn6RQ9LMfvPcv,"elaggume, Fauna Music, Coco Palmer",TATTOO,Fauna Music,1548452,20,5,ARG,2024-06-13,4kGGnJmqYqn6RQ9LMfvPcv,55,136064,True,rkt,2024-05-02,https://i.scdn.co/image/ab67616d0000b273b4b366bb44d003abb2dcdee7,https://i.scdn.co/image/ab6761610000e5eb3eab541862738b52ef0fc981
21,spotify:track:0GVPemmAwkXhFlYimhdDr3,"El Turko, Mandale Flow",30 Grados,FLOW BR,1537740,2,18,ARG,2024-06-13,0GVPemmAwkXhFlYimhdDr3,51,151441,True,rkt,2024-01-26,https://i.scdn.co/image/ab67616d0000b27379036a2b0cac89fe1ab6dc2a,https://i.scdn.co/image/ab6761610000e5eb2c77bb3cc8c9a90cd73c1776
22,spotify:track:5wcghdKONQcc5TKx9jCcns,"DJ Tao, Roze Oficial",ROZE | DJ TAO Turreo Sessions #22,WM Chile,1529451,5,28,ARG,2024-06-13,5wcghdKONQcc5TKx9jCcns,68,155291,False,rkt,2023-11-23,https://i.scdn.co/image/ab67616d0000b27388c038e58c002d2f65f547c9,https://i.scdn.co/image/ab6761610000e5eb0f1c44a1bc52a037b345fa2f
23,spotify:track:0SoBfYjQHvL6cuWHtPUYnq,"Valentino Merlo, The La Planta",Hoy,TLP Records,1446458,23,3,ARG,2024-06-13,0SoBfYjQHvL6cuWHtPUYnq,76,198495,False,cuarteto,2024-05-22,https://i.scdn.co/image/ab67616d0000b27399978dc39516c09d14409e45,https://i.scdn.co/image/ab6761610000e5eb57058d18b8775c133b6abf1a
24,spotify:track:0mJRX0WnqWlu8Boe7gpQ1P,"Salastkbron, Omar Varela",Tal Para Cual,WEA Latina,1443032,4,22,ARG,2024-06-13,0mJRX0WnqWlu8Boe7gpQ1P,65,151224,False,rkt,2024-01-11,https://i.scdn.co/image/ab67616d0000b2733d726bb2f492a00b25f320fa,https://i.scdn.co/image/ab6761610000e5ebf5a20f167b549f41e0f2f890
25,spotify:track:1TyBUtMxdmRfXhW3MmbxtQ,"Luck Ra, Abel Pintos",QUE ME FALTE TODO,Sony Music Entertainment Chile S.A,1439688,3,33,ARG,2024-06-13,1TyBUtMxdmRfXhW3MmbxtQ,72,165918,False,cuarteto,2024-02-02,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,https://i.scdn.co/image/ab6761610000e5ebcd4b159bfb2f02962a110b6d
26,spotify:track:43PiEypaceH339CSNiggyj,"iZaak, JHAYCO, Anuel AA",BBY BOO - REMIX,WEA Latina,1394356,15,11,ARG,2024-06-13,43PiEypaceH339CSNiggyj,73,275862,True,,2024-03-27,https://i.scdn.co/image/ab67616d0000b2735f516e13e1b417769a0a7cdd,https://i.scdn.co/image/ab6761610000e5eba09a96a005eae8f078894c66
27,spotify:track:42mrOMjkQb7jRKatu0bqg4,"Q' Lokura, Luck Ra",Mil Preguntas,Q' Lokura,1366117,15,9,ARG,2024-06-13,42mrOMjkQb7jRKatu0bqg4,72,166973,False,cuarteto,2024-04-11,https://i.scdn.co/image/ab67616d0000b273e8f9c14458416ac581322b40,https://i.scdn.co/image/ab6761610000e5eb257320b68bc4bede7ffb4d2d
28,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,1335422,17,10,ARG,2024-06-13,7s4emXHJwAuo5VvGBXmnBL,76,201935,True,trap latino,2024-04-05,https://i.scdn.co/image/ab67616d0000b27310dfb6ef442ace580aa5a2bf,https://i.scdn.co/image/ab6761610000e5eb17b6dc4231e9e0292d8dc5d8
29,spotify:track:0EOynYGvn9TbAyKPyMAStL,La Joaqui,SAN TURRONA,LA JOAQUI / DALE PLAY Records,1318209,29,2,ARG,2024-06-13,0EOynYGvn9TbAyKPyMAStL,60,124689,True,rkt,2024-05-16,https://i.scdn.co/image/ab67616d0000b273650b9c1e1291e1ad60649e78,https://i.scdn.co/image/ab6761610000e5ebd6c38375ad9650bc9120cd52
30,spotify:track:2xbH0CuDbid800YW5nMPzR,"Emanero, Karina, j mena, Angela Torres",SINVERGÜENZA - con Angela Torres,Fifty One,1314795,14,27,ARG,2024-06-13,2xbH0CuDbid800YW5nMPzR,72,217490,False,cuarteto,2023-12-05,https://i.scdn.co/image/ab67616d0000b273920fefc849f024967c853c90,https://i.scdn.co/image/ab6761610000e5eb252ef60d127ef9cbc14cbb8c
31,spotify:track:2eV3pmYGM1bm1vWHc0t8WF,"DobleP, Salastkbron, Gusty dj",UH LA LA LA,DALE PLAY Records / Wesaisons Records,1293435,9,12,ARG,2024-06-13,2eV3pmYGM1bm1vWHc0t8WF,57,167058,False,rkt,2024-03-21,https://i.scdn.co/image/ab67616d0000b27301f1968aea88fd6f729263f0,https://i.scdn.co/image/ab6761610000e5eb2f7bbff523aa41bdd480735c
32,spotify:track:1kqH58eGh2ZTOHwqBIB2tM,"Mesita, Nicki Nicole, Tiago PZK, Emilia",Una Foto Remix (feat. Emilia),Mesita,1228931,1,23,ARG,2024-06-13,1kqH58eGh2ZTOHwqBIB2tM,73,243898,True,rkt,2024-01-05,https://i.scdn.co/image/ab67616d0000b2735657399a68609589f5709e8d,https://i.scdn.co/image/ab6761610000e5eb337ef711a010da2e8f554a27
33,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,"Emilia, TINI",La_Original.mp3,Sony Music Latin,1184120,1,32,ARG,2024-06-13,6Es8Sk3xe1HiJ2MXCfHHwR,72,140625,False,argentine trap,2023-11-03,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,https://i.scdn.co/image/ab6761610000e5ebf51073dfa9811b9d60aee7e0
34,spotify:track:1NVBLZ63QLBjBoh5Tf0pKj,"Eze Remix, Matt Sebastian",Cierre Rkt,Eze Remix,1178825,26,7,ARG,2024-06-13,1NVBLZ63QLBjBoh5Tf0pKj,58,120018,False,rkt,2024-03-20,https://i.scdn.co/image/ab67616d0000b2732c52a1345ae0806ec0aaff10,https://i.scdn.co/image/ab6761610000e5eb44237744d4c138fb1bc140f2
35,spotify:track:08809bzGs69SfjOFdeyssu,"Omar Varela, El negro tecla",EL NEGRO TECLA | Omar Algo Anda Mal #9,WM Argentina,1092692,18,24,ARG,2024-06-13,08809bzGs69SfjOFdeyssu,56,148000,False,rkt,2023-12-21,https://i.scdn.co/image/ab67616d0000b273e2d5b08968b4fdee7819d428,https://i.scdn.co/image/ab6761610000e5ebb31d8bfb79d8826c53d4ae57
36,spotify:track:35ttE4t8lQZA2vuCYDg4G7,Milo j,M.A.I,DALE PLAY Records,1076816,11,28,ARG,2024-06-13,35ttE4t8lQZA2vuCYDg4G7,76,184027,False,argentine trap,2023-11-30,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874,https://i.scdn.co/image/ab6761610000e5eb5b2ed98931971ce81f0f22e7
37,spotify:track:5f4mOETLngamMDTJnbF9s7,Emilia,Exclusive.mp3,Sony Music Latin,1067850,3,32,ARG,2024-06-13,5f4mOETLngamMDTJnbF9s7,69,120600,False,argentine trap,2023-11-03,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,https://i.scdn.co/image/ab6761610000e5ebf51073dfa9811b9d60aee7e0
38,spotify:track:10zSgbysU2KyVTrcRmtu62,Airbag,Por Mil Noches,DALE PLAY Records / Airbag,1062824,27,230,ARG,2024-06-13,10zSgbysU2KyVTrcRmtu62,10,283884,False,argentine rock,2013-11-27,https://i.scdn.co/image/ab67616d0000b27398f2e41c3e293608d75b5191,https://i.scdn.co/image/ab6761610000e5eb7e7ce771bde5235afd45cb43
39,spotify:track:2N0hVk2Ant8751xPZUjCV2,"ECKO, Los Turros, DobleP, Cristian Di Marco",Loquita - Remix,WM Chile,1045449,39,3,ARG,2024-06-13,2N0hVk2Ant8751xPZUjCV2,71,209846,False,rkt,2024-05-15,https://i.scdn.co/image/ab67616d0000b273dfc12531e670b0c6da12fd2e,https://i.scdn.co/image/ab6761610000e5eb30a3bf0449fbabb03785ffc9
40,spotify:track:6vRQqxOhUFd78p5tL8jXr7,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,1033580,1,49,ARG,2024-06-13,6vRQqxOhUFd78p5tL8jXr7,68,134144,False,cuarteto,2024-02-02,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,https://i.scdn.co/image/ab6761610000e5ebcd4b159bfb2f02962a110b6d
41,spotify:track:1905loqmX0pSFPMbA9rc1f,"Ponte Perro, Kaleb Di Masi",GAFITA Y CHOMBA,GOAT Records,1010598,11,15,ARG,2024-06-13,1905loqmX0pSFPMbA9rc1f,58,192000,False,rkt,2024-01-18,https://i.scdn.co/image/ab67616d0000b27323577ed9005878fad27decf1,https://i.scdn.co/image/ab6761610000e5eb4747162dea523b81022ba265
42,spotify:track:4sl3IoHskl2Kbdy27gZ4yn,Mesita,Una Foto,Turbo Diesel Records,980454,4,42,ARG,2024-06-13,4sl3IoHskl2Kbdy27gZ4yn,62,122500,False,rkt,2023-08-15,https://i.scdn.co/image/ab67616d0000b273494f7079a2a76c23f1d76bda,https://i.scdn.co/image/ab6761610000e5eb337ef711a010da2e8f554a27
43,spotify:track:6PMapQ7YSxkhAgNOvvoiWs,"Sayian Jimmy, Nysix Music, CamiMusic",Bad Boy,sayian jimmy / nysix music,942415,9,34,ARG,2024-06-13,6PMapQ7YSxkhAgNOvvoiWs,62,159101,True,reggaeton chileno,2023-11-10,https://i.scdn.co/image/ab67616d0000b273a2d1eacb33e9f6eb804b5d01,https://i.scdn.co/image/ab6761610000e5eb42de6f1a4b3a348e63baa478
44,spotify:track:6MuJUSYCqA4FpMogUHzb2R,No Te Va Gustar,Ese Maldito Momento,Elefante Blanco,938479,40,134,ARG,2024-06-13,6MuJUSYCqA4FpMogUHzb2R,69,185866,False,argentine rock,2012-10-18,https://i.scdn.co/image/ab67616d0000b273e73cfb1faa1d5bde8cc96c08,https://i.scdn.co/image/ab6761610000e5ebfe329a6cf37bc94d491315b4
45,spotify:track:7vjG5IXd5ApgPTEVjo8zJu,Tiago PZK,Mi Corazón,WEA Latina,930797,45,3,ARG,2024-06-13,7vjG5IXd5ApgPTEVjo8zJu,57,164565,False,argentine trap,2024-05-23,https://i.scdn.co/image/ab67616d0000b273fc966a6e33447ab1466d2127,https://i.scdn.co/image/ab6761610000e5eb1d55675db6420205bfe0c7e4
46,spotify:track:7ytAHohytO1TxO9yF5vn7d,"elaggume, ECKO, Omar Varela, Fauna Music",SOLTERO,Fauna Music,896482,46,2,ARG,2024-06-13,7ytAHohytO1TxO9yF5vn7d,57,145823,False,rkt,2024-05-30,https://i.scdn.co/image/ab67616d0000b273a84a6938da14f966941265d4,https://i.scdn.co/image/ab6761610000e5eb3eab541862738b52ef0fc981
47,spotify:track:0kVpyCPMT52a05026zHGiq,"Fer Vazquez, Flor Alvarez",Sin Querer,Fermazel LLC,891308,12,26,ARG,2024-06-13,0kVpyCPMT52a05026zHGiq,64,141071,True,cumbia,2023-12-14,https://i.scdn.co/image/ab67616d0000b273f57d48c3e02e593e45ce6f6d,https://i.scdn.co/image/ab6761610000e5ebf944a007591aeec24867fc26
48,spotify:track:6gV8ALkSHfJi7Bprabr1FC,"Roze Oficial, Peipper",Inocente,Sony Music Uruguay,871743,5,27,ARG,2024-06-13,6gV8ALkSHfJi7Bprabr1FC,64,171500,False,rkt,2023-12-01,https://i.scdn.co/image/ab67616d0000b273035116612c8da778cf7e640c,https://i.scdn.co/image/ab6761610000e5ebcb734db2ed5e765622952904
49,spotify:track:3pCkC3Ahgl7MShJbafchZz,"Los Ángeles Azules, Maria Becerra",El Amor de Mi Vida,OCESA Seitrack,852905,11,43,ARG,2024-06-13,3pCkC3Ahgl7MShJbafchZz,54,184866,False,cumbia,2024-04-12,https://i.scdn.co/image/ab67616d0000b273890a54b3560700b72816d472,https://i.scdn.co/image/ab6761610000e5eb8d751eb2c4670d689d23734e
50,spotify:track:0u6JsFiEEXb6kaF0oqyeFi,"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),Sony Music Entertainment Chile S.A,808404,1,80,ARG,2024-06-13,0u6JsFiEEXb6kaF0oqyeFi,68,204000,False,cuarteto,2024-02-02,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,https://i.scdn.co/image/ab6761610000e5ebcd4b159bfb2f02962a110b6d
1,spotify:track:4dLLdfiniBhDP9dlJQIOi4,"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",OCESA Seitrack,4702393,1,2,ARG,2024-06-06,4dLLdfiniBhDP9dlJQIOi4,78,193933,False,cumbia,2024-05-23,https://i.scdn.co/image/ab67616d0000b273f975282219ded7470e667000,https://i.scdn.co/image/ab6761610000e5eb8d751eb2c4670d689d23734e
2,spotify:track:7D7CiwAGCkGi9sQYyCLhxh,The La Planta,HOY,TLP Records,2795962,2,3,ARG,2024-06-06,7D7CiwAGCkGi9sQYyCLhxh,62,177805,False,cumbia,2024-05-16,https://i.scdn.co/image/ab67616d0000b273de4e350d299e1bdd6a8ef152,https://i.scdn.co/image/ab6761610000e5ebffd2baf50892be0920d94904
3,spotify:track:3sra6aEWWDXUiy46fWQobH,Maria Becerra,IMAN (Two Of Us),WEA Latina,2492455,3,3,ARG,2024-06-06,3sra6aEWWDXUiy46fWQobH,65,122405,False,argentine trap,2024-05-16,https://i.scdn.co/image/ab67616d0000b273d5e5c90215385815a0e23af8,https://i.scdn.co/image/ab6761610000e5eb82b6395f90fd08563b4542ea
4,spotify:track:2RmtEc2ZNDCzAU3vH0AbKx,Nicki Nicole,Ojos Verdes,Sony Music Latin/DALE PLAY Records,2454185,4,6,ARG,2024-06-06,2RmtEc2ZNDCzAU3vH0AbKx,73,142410,False,argentine trap,2024-04-24,https://i.scdn.co/image/ab67616d0000b2738659ce6ed016e9d3551d1944,https://i.scdn.co/image/ab6761610000e5ebb4cd562b2dfbfb953c45e881
5,spotify:track:5rQSQlZXXjMcevPGoAfE1z,"Salastkbron, Diel Paris",Un Besito Más,WEA Latina,2403078,2,12,ARG,2024-06-06,5rQSQlZXXjMcevPGoAfE1z,72,160750,False,rkt,2024-03-14,https://i.scdn.co/image/ab67616d0000b2735a2df7f98f2a72532482a673,https://i.scdn.co/image/ab6761610000e5ebf5a20f167b549f41e0f2f890
6,spotify:track:3cWo162YkfLIFyB3DWbVoH,"Q' Lokura, Valentino Merlo",Tu Foto - En Vivo,Q' Lokura,2382893,1,3,ARG,2024-06-06,3cWo162YkfLIFyB3DWbVoH,69,180385,False,cuarteto,2024-05-16,https://i.scdn.co/image/ab67616d0000b273785da791bbcf68e43accedb3,https://i.scdn.co/image/ab6761610000e5eb257320b68bc4bede7ffb4d2d
7,spotify:track:3GD6eImRvT0zgr8cQnokUq,"Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",GMR,2267229,1,8,ARG,2024-06-06,3GD6eImRvT0zgr8cQnokUq,71,284308,True,argentine trap,2024-04-16,https://i.scdn.co/image/ab67616d0000b27322efff8b62ad1ece2d69cba6,https://i.scdn.co/image/ab6761610000e5eb5d86f3fe91f1bcdac63642a6
8,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,2121495,5,26,ARG,2024-06-06,7bywjHOc0wSjGGbj04XbVi,88,196800,False,reggaeton,2023-12-01,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,https://i.scdn.co/image/ab6761610000e5eb07620e28ffb1bdc8dd2d5ea0
9,spotify:track:4wS0TnQzVkY9ML1BPKpOk1,"Tiago PZK, Ke Personajes",Piel,WEA Latina,2115980,2,18,ARG,2024-06-06,4wS0TnQzVkY9ML1BPKpOk1,72,141079,True,argentine trap,2024-02-01,https://i.scdn.co/image/ab67616d0000b2739fb397a0226f89c380f2cfb6,https://i.scdn.co/image/ab6761610000e5eb1d55675db6420205bfe0c7e4
10,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,1953216,1,18,ARG,2024-06-06,6XjDF6nds4DE2BBbagZol6,86,222000,True,reggaeton chileno,2024-02-02,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a,https://i.scdn.co/image/ab6761610000e5eba410f779bd969d6d1e4815a2
11,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,Sony Music Latin,1899284,11,2,ARG,2024-06-06,1pymWRCuZfCd0zdiBJo0Hj,79,145342,True,argentine trap,2024-05-23,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a,https://i.scdn.co/image/ab6761610000e5ebc859fb3ee2599d462feb8951
12,spotify:track:2FqTbwiogEVvZnkarPf5BV,"Luck Ra, Maluma, KHEA",HOLA PERDIDA REMIX,Sony Music Entertainment Chile S.A,1866474,12,1,ARG,2024-06-06,2FqTbwiogEVvZnkarPf5BV,69,201030,False,cuarteto,2024-05-31,https://i.scdn.co/image/ab67616d0000b273a25c38ea15816d466f228c99,https://i.scdn.co/image/ab6761610000e5ebcd4b159bfb2f02962a110b6d
13,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,1863338,3,7,ARG,2024-06-06,6a9Z1jUms915w4O7N1PxjY,80,193038,False,trap latino,2024-04-03,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8,https://i.scdn.co/image/ab6761610000e5eb4b160d715741ad56b7ef417d
