rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
48,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,2555297,7,15,BRA,2024-10-31,7tI8dRuH2Yc6RuoTjxo4dU,90,170887,False,k-pop,2024-07-19,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
49,spotify:track:3Na9gwLmFdEJH2l54AYwpk,"Lauana Prado, Zé Neto & Cristiano",Sombra Desconhecida - Ao Vivo,Universal Music Ltda.,2523075,23,19,BRA,2024-10-31,3Na9gwLmFdEJH2l54AYwpk,72,160885,False,sertanejo,2024-06-21,https://i.scdn.co/image/ab67616d0000b273a2248f44da4d5fa4cd2647dc,https://i.scdn.co/image/ab6761610000e5eb7f64b6a45d07e61b1152375b
50,spotify:track:44BehH5rk8B5K4OtRxqpez,"MC Tuto, Oldilla",E Aí Como Que Tá ?,Sonar Music,2450527,50,5,BRA,2024-10-31,44BehH5rk8B5K4OtRxqpez,76,134000,False,funk consciente,2024-09-26,https://i.scdn.co/image/ab67616d0000b273a8e9382ce68ad5d8758bd998,https://i.scdn.co/image/ab6761610000e5eb99c26e8fb91634b00764bbb9
1,spotify:track:1wubETHu3SeJHfbz9itEH0,Henrique & Juliano,Última Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),8687755,1,4,BRA,2024-10-24,1wubETHu3SeJHfbz9itEH0,79,150449,False,sertanejo,2024-09-27,https://i.scdn.co/image/ab67616d0000b273ecff9ded7c05db43e5efcc33,https://i.scdn.co/image/ab6761610000e5eb4dcd8a3bff84cd7703892cf4
2,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,7590543,2,1,BRA,2024-10-24,6s1kzj4EbhFLXbuAGJbhbn,83,192755,False,funk consciente,2024-10-18,https://i.scdn.co/image/ab67616d0000b273f412f43fad4c3ffab163287c,https://i.scdn.co/image/ab6761610000e5eb99c26e8fb91634b00764bbb9
3,spotify:track:1YlfGwNizEKy299l1PVggn,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,7139807,1,8,BRA,2024-10-24,1YlfGwNizEKy299l1PVggn,81,195794,False,pagode,2024-08-29,https://i.scdn.co/image/ab67616d0000b273ebdb1b9e90bc232b97a48410,https://i.scdn.co/image/ab6761610000e5eb7ffc3038ef5e67354ecdede1
4,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",A Danada Me Ligando,Love Funk,7087515,1,8,BRA,2024-10-24,3H7eBmcTJyuEMStfmKuLmG,80,283636,True,funk consciente,2024-08-23,https://i.scdn.co/image/ab67616d0000b273dc16c0b3939b95e09076ec5e,https://i.scdn.co/image/ab6761610000e5eb6cdab9738cc51dd200082c5d
5,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,6052917,5,10,BRA,2024-10-24,2plbrEY59IikOBgBGLjaoe,100,251667,False,art pop,2024-08-16,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6
6,spotify:track:2D0C1CYWKdyau002ZtcTHW,Gusttavo Lima,A Noite (La Notte) - Ao Vivo,Sony Music Entertainment,5963833,4,11,BRA,2024-10-24,2D0C1CYWKdyau002ZtcTHW,41,201557,False,sertanejo,2024-08-14,https://i.scdn.co/image/ab67616d0000b273f35a936a6d4da331e1fcca4a,https://i.scdn.co/image/ab6761610000e5ebdbfd9763ee6948c110999581
7,spotify:track:7l9Tq5phzkLnhWUyfp702G,"Kaique e Felipe, Luan Pereira",Saveiro,Sony Music Entertainment,5295461,1,13,BRA,2024-10-24,7l9Tq5phzkLnhWUyfp702G,77,144665,False,sertanejo,2024-07-25,https://i.scdn.co/image/ab67616d0000b2738918fa0c3cf355061519f67c,https://i.scdn.co/image/ab6761610000e5eb2c14ac3743a8462184b9c9e4
8,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,5002452,8,1,BRA,2024-10-24,5vNRhkKd0yEAg8suGBpjeY,95,169917,False,k-pop,2024-10-18,https://i.scdn.co/image/ab67616d0000b27336032cb4acd9df050bc2e197,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
