rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6zLzNEyVqtyZoohE75maSy","Averagekidluke","Diva","WM Finland",1,1,2,"863866"
2,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,2,4,"692298"
3,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,3,10,"541463"
4,"spotify:track:5tfW3t4zAZoeftsKQI0jD0","Mirella","Täs mä oon","Universal Music Oy",2,4,4,"429235"
5,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,7,3,"363872"
6,"spotify:track:0M6h2AOJ6YjnkdGfeJEmuo","Isaac Sene, Turisti","Ympyrää","SENE RECORDS",6,-1,1,"360367"
7,"spotify:track:4SzyvEZEyXIYiIe4rpsxcO","Etta","Sata shottii","WM Finland",2,8,6,"311110"
8,"spotify:track:3Pf2yQgJ1B8vKgPFd1oOXC","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,6,5,"307363"
9,"spotify:track:2y9DcLsBiTsyxDszXZQHXE","Elastinen","Pääs Kii","WM Finland",9,15,2,"299720"
10,"spotify:track:2Mmbr6ghVhs16JmvzP6TDa","Haloo Helsinki!","Kaikki päättyy kyyneliin","Vallila Music House",10,-1,1,"289126"
11,"spotify:track:2Ug8JxGX2SIRfsYogycZJc","Mirella","Seireeni","Universal Music Oy",4,5,4,"283499"
12,"spotify:track:2a4cjRKZCV3HnJavEDVLLx","ABREU","Ihan vähän sua","WM Finland",12,-1,1,"279109"
13,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",9,14,15,"275548"
14,"spotify:track:47p94jgL5CekzREJnOp3M0","Mirella","Löytää mut","Universal Music Oy",1,10,13,"272997"
15,"spotify:track:6jRJ1RAvdNxC1TG03VRFVg","Averagekidluke","On / Off","WM Finland",3,9,13,"264213"
16,"spotify:track:338Se8AykwAEuu4wawaaDB","Korelon","Jos Mä Oisin Bämä","Korelon",16,-1,1,"256514"
