rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5A5sHRQoeJHzMULQGPLoOV","ibe","Marraskuu","Skorpioni",1,1,2,"1050903"
2,"spotify:track:7fdNCtxfZArtOZK3hLqqm3","Turisti","Taikuri","WM Finland",1,3,8,"634010"
3,"spotify:track:5tfW3t4zAZoeftsKQI0jD0","Mirella","Täs mä oon","Universal Music Oy",2,2,2,"591559"
4,"spotify:track:2Ug8JxGX2SIRfsYogycZJc","Mirella","Seireeni","Universal Music Oy",4,4,2,"469606"
5,"spotify:track:4n6PzDyWGkjAVRl74aR8Pb","Sliki, Turisti","Ne oli vääräs (feat. Turisti)","Sony Music Entertainment Finland",5,-1,1,"423968"
6,"spotify:track:4SzyvEZEyXIYiIe4rpsxcO","Etta","Sata shottii","WM Finland",2,9,4,"404002"
7,"spotify:track:47p94jgL5CekzREJnOp3M0","Mirella","Löytää mut","Universal Music Oy",1,5,11,"403581"
8,"spotify:track:3Pf2yQgJ1B8vKgPFd1oOXC","Ares, Averagekidluke, Turisti","Iha miten vaa","WM Finland",2,7,3,"395516"
9,"spotify:track:6Sgm8FkveMWMOKExKX0Q46","Mirella","Painava sydän","Universal Music Oy",6,6,2,"360700"
10,"spotify:track:4OUdNzrfhl2AVu0qTNUIkz","AHTI, Isac Elliot","Sun luokse","WM Finland",2,12,7,"320165"
11,"spotify:track:71hoYrgo1nxzWp9hfhu0Fi","Averagekidluke, Turisti","Vitun hyvin","WM Finland",1,14,13,"314402"
12,"spotify:track:6jRJ1RAvdNxC1TG03VRFVg","Averagekidluke","On / Off","WM Finland",3,15,11,"308387"
13,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",9,19,13,"305323"
14,"spotify:track:3gEmQZnsmDrttYiBM2WYdD","Mirella, Lauri Haav","Luotathan","Universal Music Oy",1,8,24,"297972"
15,"spotify:track:6zoZ6JjYbCNw3wHOfzVm1o","SANNI","Roomaan","WM Finland",15,-1,1,"283759"
16,"spotify:track:36lT6tdND08VVvv3HwbhZD","Mirella","Timanttei","Universal Music Oy",1,11,45,"281287"
17,"spotify:track:0Ekrxw3lGOi3upnMTH90VY","SHRTY","Sirkus","Universal Music Oy",2,25,20,"251765"
18,"spotify:track:6sffKkqijCXUkpWzvwHNlD","Mirella","Tytöt","Universal Music Oy",10,10,2,"244624"
19,"spotify:track:5ZdTneUDYgjrg4ZoYb3loz","Korelon, KERZA","BOSSMAN","Korelon",13,24,4,"244444"
20,"spotify:track:5FDmZWWDKd875GWf7v6sOd","Averagekidluke","Trap Queen","WM Finland",9,26,11,"236430"
21,"spotify:track:3OkipxzNcMVBDdtp0193hA","Jore & Zpoppa, Turisti","Dead Presidents","WM Finland",5,22,5,"232033"
22,"spotify:track:0MxrhY38KMtQ4MNwgm4df5","Sliki, Kube","Fucked up (feat. Kube)","Sony Music Entertainment Finland",22,-1,1,"224579"
23,"spotify:track:73kBsYMLlAQFcGym49f74g","Turisti, Sexmane","Lightskinboy (feat. Sexmane)","WM Finland",6,28,25,"214838"
24,"spotify:track:14wiEbecEf1jSWiflaxHvA","Turisti, ibe","Kiireinen nainen (feat. ibe)","WM Finland",1,30,59,"214564"
25,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",21,32,13,"211106"
26,"spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx","Korelon, Sliki","WHITEBOY","Korelon",18,29,22,"203931"
27,"spotify:track:0XWzwurinuiDIyvlq0lx93","Korelon, Turisti","Vaarallinen Nainen","Korelon",2,31,18,"202843"
28,"spotify:track:1y1YP8a4syyzDQvukhuhce","Mirella","Tyttö joka itkee iltaisin","Universal Music Oy",13,13,2,"200953"
29,"spotify:track:0msAT2TjdYnHHCkS2WajM4","Isac Elliot, Miriam Bryant","Otan Kii","WM Finland",3,34,12,"199889"
30,"spotify:track:5iEKaNc3e4tksp5S5SxW4o","Mirella","Sua sattuu","Universal Music Oy",7,16,56,"195646"
31,"spotify:track:7ixwvAH5KCIvMM9RU2ZQtU","Averagekidluke, Turisti","Rich Man (feat. Turisti)","WM Finland",4,35,41,"195253"
32,"spotify:track:2FMNFfVVGy7ntA0fbBb4n1","costee","Miten sut mielest poistetaan","WM Finland",13,38,3,"190809"
33,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",33,60,4,"180819"
34,"spotify:track:7gHubaWZNQNvLieogqkVmA","OLGA, Isac Elliot","Stadi (Alicia)","PME Records",3,46,22,"180617"
35,"spotify:track:2avr7NLad9D3g61P8V5fLL","Käärijä","Autiomaa","WM Finland",23,23,2,"178218"
36,"spotify:track:0SUcbn6qR8N07qb7QOIkN2","Ege Zulu, BEHM","Tunnista tuntiin","PME Records",1,39,41,"177680"
37,"spotify:track:06oerFxmu75y4I5xj329kD","Sliki, Ares","Polttanu siltoi (feat. Ares)","Sony Music Entertainment Finland",37,-1,1,"177094"
38,"spotify:track:06G9w3cEqRAHaNhIgnefP3","Sara Siipola","Viimeinen tekoni","Sony Music Entertainment Finland",38,-1,1,"175880"
