rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
44,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,115869,8,16,NZL,2024-12-12,1UHS8Rf6h5Ar3CDWRd3wjF,87,171869,False,,2024-08-23,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
45,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,114611,4,178,NZL,2024-12-12,3AJwUDP919kvQ9QcozQPxg,89,266773,False,,2000-07-10,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb
46,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,114458,2,43,NZL,2024-12-12,3qhlB30KknSejmIvZZLjOD,88,159245,False,psychedelic pop,2022-09-16,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1,https://i.scdn.co/image/ab6761610000e5eb02fcc327683d53bea9583c69
47,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,114213,22,3,NZL,2024-12-12,6BPcUXYERAahpunmb0AovH,48,147973,False,,2024-11-23,https://i.scdn.co/image/ab67616d0000b273952d1767885a9f1ae6dcf0b0,https://i.scdn.co/image/ab6761610000e5eba056b2ecc1a70ab57cdcc10b
48,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,114049,8,103,NZL,2024-12-12,4iZ4pt7kvcaH6Yo8UoZ4s2,87,201800,True,r&b,2022-12-09,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,https://i.scdn.co/image/ab6761610000e5ebfd0a9fb6c252a3ba44079acf
49,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,113290,9,89,NZL,2024-12-12,7KA4W4McWYRpgf0fWsJZWB,89,180386,True,,2017-07-21,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52
50,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,Legacy Recordings,113238,9,33,NZL,2024-12-12,7fUYUcWy853HS8YJn0b3Sr,68,181266,False,christmas,2020-12-04,https://i.scdn.co/image/ab67616d0000b2731f0d5a8ff630fd5944c3936d,https://i.scdn.co/image/ab6761610000e5ebc47897b69089f59e31817f26
1,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",336778,1,2,NZL,2024-12-05,2CGNAOSuO1MEFCbBRgUzjd,88,177598,False,hip hop,2024-11-21,https://i.scdn.co/image/ab67616d0000b27309d6ed214f03fbb663e46531,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
2,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,329948,1,7,NZL,2024-12-05,5vNRhkKd0yEAg8suGBpjeY,95,169917,False,k-pop,2024-10-18,https://i.scdn.co/image/ab67616d0000b27336032cb4acd9df050bc2e197,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
3,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,316986,1,16,NZL,2024-12-05,2plbrEY59IikOBgBGLjaoe,100,251667,False,art pop,2024-08-16,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6
4,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",316597,1,7,NZL,2024-12-05,7ne4VBA60CxGM75vw0EYad,96,166300,True,,2024-10-18,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf,https://i.scdn.co/image/ab6761610000e5ebf6d51e6f5342d2d363220920
5,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,275075,1,47,NZL,2024-12-05,0bYg9bo50gSsH3LtXe2SQn,86,241106,False,christmas,1994-10-28,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f,https://i.scdn.co/image/ab6761610000e5eb35c3eff5d73f7e20ba3c9a2e
6,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,265073,2,41,NZL,2024-12-05,2FRnf9qhLbvw8fu4IBXx78,85,262960,False,christmas,1984-11-29,https://i.scdn.co/image/ab67616d0000b273f2d2adaa21ad616df6241e7d,https://i.scdn.co/image/ab6761610000e5eb351ad985210bd9185cd33969
7,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,243553,1,29,NZL,2024-12-05,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
8,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,242409,3,19,NZL,2024-12-05,2262bWmqomIaJXwCRHr13j,93,211978,False,,2024-07-26,https://i.scdn.co/image/ab67616d0000b273e6065f209e0a01986206bd53,https://i.scdn.co/image/ab6761610000e5ebe5ff5495fe99ee0fa0236087
9,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",219428,7,2,NZL,2024-12-05,0aB0v4027ukVziUGwVGYpG,91,220690,True,hip hop,2024-11-22,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
10,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,Kendrick Lamar,squabble up,"pgLang, under exclusive license to Interscope Records",215924,5,2,NZL,2024-12-05,0nj9Bq5sHDiTxSHunhgkFb,88,157992,True,hip hop,2024-11-22,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
11,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,211594,3,33,NZL,2024-12-05,2EjXfH91m7f8HiJN1yQg97,84,126266,False,christmas,1964-10-19,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,https://i.scdn.co/image/ab6761610000e5eb4ea49bdca366a3baa5cbb006
