rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
24,spotify:track:7wLShogStyDeZvL0a6daN5,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,145767,3,13,AUS,2024-05-09,7wLShogStyDeZvL0a6daN5,73,233456,True,,2024-03-29,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,https://i.scdn.co/image/ab6761610000e5eb7eaa373538359164b843f7c0
25,spotify:track:77DRzu7ERs0TX3roZcre7Q,Kendrick Lamar,euphoria,"Kendrick Lamar, under exclusive license to Interscope Records",145581,25,1,AUS,2024-05-09,77DRzu7ERs0TX3roZcre7Q,77,383639,True,hip hop,2024-04-30,https://i.scdn.co/image/ab67616d0000b2737587213b1be294ac4000f648,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
26,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,142539,17,19,AUS,2024-05-09,09CnYHiZ5jGT1wr1TXJ9Zt,82,140000,False,big room,2023-12-01,https://i.scdn.co/image/ab67616d0000b2730aa08f8923434aab06e43b37,https://i.scdn.co/image/ab6761610000e5ebcd222b80720653f7309fdcaa
27,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,141548,2,40,AUS,2024-05-09,31nfdEooLEq7dn3UMcIeB5,79,178156,False,techno,2023-08-04,https://i.scdn.co/image/ab67616d0000b2731b96e645016c4d431842aa93,https://i.scdn.co/image/ab6761610000e5eb6d9ede40838c5bf297284282
28,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",138761,28,1,AUS,2024-05-09,6AI3ezQ4o3HUoP6Dhudph3,87,274192,True,hip hop,2024-05-04,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
29,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,137587,2,41,AUS,2024-05-09,42VsgItocQwOQC3XWZ8JNA,86,191700,True,rap,2023-07-28,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
30,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,136153,26,5,AUS,2024-05-09,331l3xABO0HMr1Kkyh2LZq,84,149667,False,edm,2024-04-05,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f
31,spotify:track:086edN2nz8TjB3zddIdlPn,"SDP, Sido, Esther Graf",Mama hat gesagt,Nur Musik Ist Schöner,135720,31,1,AUS,2024-05-09,086edN2nz8TjB3zddIdlPn,66,196087,False,german pop,2024-05-02,https://i.scdn.co/image/ab67616d0000b273f038cc014979f00877372f9c,https://i.scdn.co/image/ab6761610000e5eb51822e8ecf14abf55266e5b6
32,spotify:track:1IncGnjnnKmBkFw0vIf0lV,"Dardan, Azet",Eurosport,Azet x Dardan/Warner Music Central Europe,131640,9,4,AUS,2024-05-09,1IncGnjnnKmBkFw0vIf0lV,57,162500,True,german hip hop,2024-04-12,https://i.scdn.co/image/ab67616d0000b2738f50f66540bfb99c75b473a0,https://i.scdn.co/image/ab6761610000e5ebc18d203f450d5e5cf0daac3f
33,spotify:track:3qIAER5BgecbZHfZmj7RBq,"Peter Fox, reezy",Toast 🍸,Warner Music Central Europe,126493,33,1,AUS,2024-05-09,3qIAER5BgecbZHfZmj7RBq,52,179234,False,german pop,2024-05-03,https://i.scdn.co/image/ab67616d0000b273da0fce7d84eabfcc21098b78,https://i.scdn.co/image/ab6761610000e5eb62d32fecd906250a7353b36d
34,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,Taylor Swift,123516,9,3,AUS,2024-05-09,4q5YezDOIPcoLr8R81x9qy,81,218004,True,,2024-04-18,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676
35,spotify:track:0iB5f04XdJ2tcfhoVkeLV8,"Alok, Mondello'G, CERES, Tribbs",LET'S GET FKD UP,Columbia/B1 Recordings,123351,8,22,AUS,2024-05-09,0iB5f04XdJ2tcfhoVkeLV8,75,121500,True,brazilian bass,2023-11-17,https://i.scdn.co/image/ab67616d0000b273c382591cc811c82caf497f13,https://i.scdn.co/image/ab6761610000e5ebf7d1bdca65e1cefd4e60c379
36,spotify:track:7xq0ZfsN1ZjYcmdE5FYjWk,"Rasa, ILO",Vorbei,Vertigo Berlin,120241,36,1,AUS,2024-05-09,7xq0ZfsN1ZjYcmdE5FYjWk,1,117656,False,german hip hop,2024-05-03,https://i.scdn.co/image/ab67616d0000b2730422d54ac663ffb8666d5151,https://i.scdn.co/image/ab6761610000e5eb53cd8715abc5cbadeb62e84b
37,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,118556,10,23,AUS,2024-05-09,3bK1zVFBKIzYjmptmI4NsJ,79,155905,False,,2023-10-06,https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7,https://i.scdn.co/image/ab6761610000e5eb23862a6a0c3572e66e7bfb5c
38,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,117067,1,34,AUS,2024-05-09,3rUGC1vUpkDG9CZFHMur1t,85,131872,True,,2023-09-15,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8,https://i.scdn.co/image/ab6761610000e5ebb1e307280ceb6b69dc530a7c
