rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0eCajpR75pDW0r64U6hP2x","Anuv Jain","Jo Tum Mere Ho","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,1,12,"11109840"
2,"spotify:track:1hlbywc8Jhl1FFqJxAMabE","Faheem Abdullah, Rauhan Malik, Amir Ameer","Ishq","Artiste First",2,3,31,"5811613"
3,"spotify:track:5AnWrUzsrFgBvhn6dUElnr","Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar","Aaj Ki Raat (From ""Stree 2"")","Saregama India Ltd",1,2,14,"5589440"
4,"spotify:track:1bxzr3JK05fMTcweGAZUHp","Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry","Chuttamalle (From ""Devara Part 1"")","T-Series",4,4,13,"5111110"
5,"spotify:track:1mQUEvGR7Sbt2OCz2gFrdx","Amitabh Bhattacharya, Sachin-Jigar, Pawan Singh, Simran Choudhary","Aayi Nai (From ""Stree 2"")","Saregama India Ltd",2,7,12,"5035605"
6,"spotify:track:78BWCd70D1X6LMkDZm1UoF","Yo Yo Honey Singh","Millionaire","T-Series",3,5,9,"5014468"
7,"spotify:track:0TL0LFcwIBF5eX7arDIKxY","Anuv Jain","Husn","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",1,8,48,"4753264"
8,"spotify:track:3CA9CjRf7IU2Ukz3GuYInP","Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan","Manasilaayo","Sony Music Entertainment India Pvt. Ltd.",7,9,8,"4440583"
9,"spotify:track:5zCnGtCl5Ac5zlFHXaZmhy","Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")","T-Series",1,6,26,"4382977"
10,"spotify:track:4vHRQnzGcKEtqsLH70tAms","Sachet-Parampara, Parampara Tandon, Kausar Munir","Raanjhan (From ""Do Patti"")","T-Series",10,91,2,"4287210"
11,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,10,283,"3827940"
12,"spotify:track:5Ggb9pKiKcr5vNV9v1e1vs","Varun Jain, Shilpa Rao, Sachin-Jigar, Amitabh Bhattacharya","Tumhare Hi Rahenge Hum","Saregama India Ltd",8,11,11,"3698966"
13,"spotify:track:0YQJoDL6f46J0n1rOVkpxJ","Karan Aujla, Ikky","Softly","WM Canada",4,14,63,"3604448"
14,"spotify:track:1hA697u7e1jX2XM8sWA6Uy","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya","Apna Bana Le","Zee Music Company",1,12,71,"3478715"
15,"spotify:track:7eQl3Yqv35ioqUfveKHitE","Pritam, Mohit Chauhan, Irshad Kamil","Tum Se Hi","T-Series",15,15,241,"3428259"
16,"spotify:track:7r6iwgXcR85d9rfqsuf2Af","Pitbull, Diljit Dosanjh, Tanishk Bagchi, Pritam, Neeraj Shridhar, Dhrruv Yogi, Sameer Anjaan","Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull)","T-Series",16,64,2,"3414280"
17,"spotify:track:4XxfOvudrnBRdlgzEaq1sd","Diljit Dosanjh","Born to Shine","FAMOUS STUDIOS INC",17,28,70,"3330558"
18,"spotify:track:1o8YPl0hyGbpRcHplXNvsm","Vishal Mishra, Sachin-Jigar, Amitabh Bhattacharya","Khoobsurat (From ""Stree 2"")","Saregama India Ltd",5,13,11,"3271266"
19,"spotify:track:0NXnuTqFQHDsbEIoKIAVCN","Josh Brar, Kinza Hashmi","Tere Bina Na Guzara E","Times Music – Speed Records",19,20,3,"3265462"
20,"spotify:track:25Nxyrng0Z3jC5Q0hAibpw","Karan Aujla","Tauba Tauba (From ""Bad Newz"")","Saregama India Ltd",1,18,17,"3143656"
21,"spotify:track:7yDHHVKLbvDmVw1XXhDDIO","Vishal Mishra, Raj Shekhar","Pehle Bhi Main","T-Series",1,17,48,"3129669"
22,"spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W","Anuv Jain","Baarishein","Universal Music India Pvt. Ltd. (on behalf of Anuv Jain)",16,16,181,"3059278"
23,"spotify:track:3yHyiUDJdz02FZ6jfUbsmY","Arijit Singh, Shreyas Puranik, Siddharth - Garima","Satranga (From ""ANIMAL"")","T-Series",2,19,53,"2989541"
24,"spotify:track:1kmJ0EvXClJAt0fSSQLX1m","Haricharan, Shweta Mohan, G. V. Prakash, Karthik Netha","Hey Minnale (From ""Amaran"")","Saregama India Ltd",24,32,3,"2911010"
25,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",25,34,5,"2901658"
26,"spotify:track:0XRb6eZE4dBIJdqwf1Mixu","Juss, MixSingh","Suniyan Suniyan","Mix It Up Studio",3,22,24,"2898703"
27,"spotify:track:1eZefeDb8uOsjvcbl1fJrG","Diljit Dosanjh, Badshah, Raj Ranjodh","Naina (From ""Crew"")","Tips Industries Ltd",3,26,34,"2897163"
28,"spotify:track:5xlYVZxEwriP6hetG7QJw7","AP Dhillon","Old Money","AP Dhillon",13,21,11,"2892210"
29,"spotify:track:3zSSCPpLZ5Oc8nelhhGjKz","AUR","Tu hai kahan","Sony Music Entertainment",1,25,55,"2848424"
30,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records",30,30,2,"2827156"
31,"spotify:track:0M0ANKNzmM4Odd7FNKghzW","Mitraz","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","T-Series",2,27,40,"2811987"
32,"spotify:track:5npFBWhVs3VVlc0nY5xQMA","Sachin-Jigar, Arijit Singh","Tainu Khabar Nahi - From ""Munjya""","Zee Music Company",17,24,20,"2727498"
33,"spotify:track:5ZLkihi6DVsHwDL3B8ym1t","Shubh","One Love","SHUBH",3,35,63,"2709339"
34,"spotify:track:5thVzD79BxlDTYy0LfHzvu","Aparshakti Khurana, Savi Kahlon","Zaroor","Sony Music Entertainment India Pvt. Ltd.",13,23,13,"2663055"
35,"spotify:track:2GXXZFUxYg2LvG8SR0byOE","Sachin-Jigar, Atif Aslam","Jeena Jeena","Eros Now Music",29,29,164,"2642225"
36,"spotify:track:48Ix6ReYdJf2H4mKb3TIpj","Atif Aslam, Alisha Chinai, Pritam","Tera Hone Laga Hoon","Tips Industries Ltd",35,42,181,"2617278"
37,"spotify:track:52itZ0w0CydihB2JCZEIft","Pritam, Mohit Chauhan, Irshad Kamil","Pee Loon","T-Series",37,62,38,"2580051"
38,"spotify:track:2ceeTJAzKy295Fm0VsaXtE","Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","T-Series",10,36,38,"2574656"
39,"spotify:track:69Qzz3yyQSsA0T95jLDoPL","Gurnazar, Chet Singh","Dil Tu Jaan Tu","Mars Films / Jhankar Music",14,33,14,"2548489"
40,"spotify:track:1d5lpW3gUyq537iuyrb9Lf","Aditya Rikhari","Samjho Na","CollabX Productions",40,40,80,"2515021"
41,"spotify:track:5ZjWYv5kOH1ywFmv5JjPNd","Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya","Mere Mehboob","T-Series",32,39,4,"2487741"
42,"spotify:track:3xMHXmedL5Rvfxmiar9Ryv","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","Chaleya","T-Series",1,31,64,"2471679"
43,"spotify:track:0GQngE2rOYvlKwEQjTAsP8","Pritam, Sreeram, Shilpa Rao","Subhanallah","T-Series",41,41,82,"2469211"
44,"spotify:track:5sUSbJo0brScvv48ZZ1HrQ","Atif Aslam, Jyotica Tangri","O Meri Laila","Zee Music Company",16,43,27,"2464109"
45,"spotify:track:4eBvRhTJ2AcxCsbfTUjoRp","Shubh","Cheques","SHUBH",1,55,75,"2457485"
46,"spotify:track:5PUXKVVVQ74C3gl5vKy9Li","Jasleen Royal, Arijit Singh, Dulquer Salmaan","Heeriye (feat. Arijit Singh)","Warner Music India",1,46,66,"2446468"
47,"spotify:track:7m4CgL81VVIHaaiSxyH922","Yo Yo Honey Singh","Desi Kalakaar","T-Series",13,52,41,"2434893"
48,"spotify:track:2PvaburAUlhNHxVhw5lvOq","Arijit Singh","Humdard (From ""Ek Villain"")","T-Series",28,45,224,"2412488"
49,"spotify:track:6CvW7N8JjBHmwEfGz2Yxhk","Anirudh Ravichander","Dheema (From ""Love Insurance Kompany"")","Sony Music Entertainment India Pvt. Ltd.",49,59,2,"2366778"
50,"spotify:track:1r6GbBLdtUK1Vl1IHT14wP","Mohammad Faiz, Jaani","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Sony Music Entertainment India Pvt. Ltd.",2,38,24,"2344428"
51,"spotify:track:3FqtduiaqnFYvBgKuc6QWQ","Karan Aujla, Mxrci","Winning Speech","Karan Aujla",8,48,24,"2337467"
52,"spotify:track:56zZ48jdyY2oDXHVnwg5Di","Mithoon, Arijit Singh","Tum Hi Ho","T-Series",42,49,196,"2324540"
53,"spotify:track:1WxzZoWBTmB68AtyA6ejBB","Sohail Sen, Monali Thakur, Kausar Munir","Haan Ke Haan","YRF Music",9,44,13,"2298366"
54,"spotify:track:3ZGJhN4unVspOqpwGvUL2W","Diljit Dosanjh","Lemonade","DILJIT DOSANJH",26,89,118,"2289933"
55,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")","T-Series",5,56,281,"2284646"
56,"spotify:track:29m79w9xPMH4YCD6r8JSmV","AP Dhillon, Gurinder Gill, Intense","Excuses","RUN-UP RECORDS",1,100,158,"2270395"
57,"spotify:track:5KRF3484mnhyYFVXyvsBEf","Anirudh Ravichander, Siddharth Basrur, Arivu","Hunter Vantaar","Sony Music Entertainment India Pvt. Ltd.",23,37,5,"2267119"
58,"spotify:track:36N5awamOX6XX5pQn3aFXZ","Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini","Soni Soni (From ""Ishq Vishk Rebound"")","Tips Industries Ltd",4,47,22,"2259822"
59,"spotify:track:2cPUB8EOT6AfJ8oxhyoNXL","Pritam, Javed Bashir","Ye Tune Kya Kiya","T-Series",46,50,37,"2251049"
60,"spotify:track:6bmmHeCvZI92pRiTHxEdTC","Pritam, Arijit Singh, Irshad Kamil","O Maahi","T-Series",4,51,46,"2226591"
61,"spotify:track:5pPyvA03RKSJrAnnDcq0nh","Sachin-Jigar, Shreya Ghoshal, Tochi Raina","Saibo","Sony Music Entertainment India Pvt. Ltd.",31,60,209,"2222878"
62,"spotify:track:3nKQrVVlwbAQSnFbgZWdN0","Avvy Sra, Karan Aujla, Jaani","White Brown Black","Universal Music India Pvt Ltd. – Distribution",29,70,98,"2182244"
63,"spotify:track:6fScgF2Y63ScU73nYju0ny","Atif Aslam, Arko","O Saathi","T-Series",57,57,118,"2167114"
64,"spotify:track:0MTdYgTZ25sLCO6kVnDoje","Sai Abhyankkar, Sai Smriti","Aasa Kooda - From ""Think Indie""","Think Music",3,61,19,"2148679"
