rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
17,spotify:track:38yfPQYoGWFJtn3NLBqTB0,"Daliwonga, Nkosazana Daughter, Happy Jazzman",Seduce Me (feat. Nkosazana Daughter & Happy JazzMan),New Money Gang Records,193143,17,15,ZAF,2024-02-08,38yfPQYoGWFJtn3NLBqTB0
18,spotify:track:4J1H4EuucGhhYfcPpYCBRr,"DJ Stokie, Zee_nhle, Omit ST, Sobzeen",Awukhuzeki,Universal Music (Pty) Ltd.,192196,1,34,ZAF,2024-02-08,4J1H4EuucGhhYfcPpYCBRr
19,spotify:track:52eIcoLUM25zbQupAZYoFh,21 Savage,redrum,"Slaughter Gang, LLC/Epic Records",191848,12,4,ZAF,2024-02-08,52eIcoLUM25zbQupAZYoFh
20,spotify:track:3oPYVnm0LsmAQ4RobrRS29,"Mellow & Sleazy, SjavasDaDeejay, TitoM, Tman Xpress",Imnandi lento (feat. Tman Xpress),Sound African Recordings,188971,1,25,ZAF,2024-02-08,3oPYVnm0LsmAQ4RobrRS29
21,spotify:track:6OGNF7mro80pMi5q1HhylS,"Khalil Harrison, Tyler ICU, LeeMcKrazy, Ceeka RSA",Jealousy (feat. Leemckrazy & Ceeka RSA),Baby Blue Entertainment,175795,21,9,ZAF,2024-02-08,6OGNF7mro80pMi5q1HhylS
22,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,Chris Brown,Angel Numbers / Ten Toes,Chris Brown Entertainment/RCA Records,168938,15,13,ZAF,2024-02-08,3XqM8hLCEYlbnFjoWwqtFv
23,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,163001,12,61,ZAF,2024-02-08,4iZ4pt7kvcaH6Yo8UoZ4s2
24,spotify:track:0OBkFew4sntJl9PaJp0TOA,"Nandipha808, Ceeka RSA, DEMOLA","Forgive Our Trespasses (feat. Demola, Ceeka RSA)",Stena Academy,162023,24,6,ZAF,2024-02-08,0OBkFew4sntJl9PaJp0TOA
25,spotify:track:2Oe52Ggx8lxxI55azZbr5h,"Kabza De Small, Mthunzi, MaWhoo",Amazwe (feat. Mawhoo),Piano Hub,158863,23,15,ZAF,2024-02-08,2Oe52Ggx8lxxI55azZbr5h
26,spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,Flo Milli,Never Lose Me,'94 Sounds/RCA Records,152915,26,5,ZAF,2024-02-08,6uTPdRrEDeH8Fyg5L5qmeU
27,spotify:track:710qLZ4WOxBj7ZaVbVJtkh,"Kelvin Momo, Babalwa M, Azana, Stixx","Maye Maye (feat. Azana, Stixx)",Kelvin Momo Productions,151594,17,10,ZAF,2024-02-08,710qLZ4WOxBj7ZaVbVJtkh
28,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,Tems,Me & U,RCA Records/Since 93',148843,22,18,ZAF,2024-02-08,4nFrcGM7MY1mpoQCC7Kefj
29,spotify:track:1whAXVGN8AdfrnoXNIXfJf,Tyla,Truth or Dare,FAX Records/Epic,147903,29,10,ZAF,2024-02-08,1whAXVGN8AdfrnoXNIXfJf
30,spotify:track:4xQgivVLGFlB0tctjpR2SU,Lwah Ndlunkulu,Eyami,Nkabi Records,147460,15,27,ZAF,2024-02-08,4xQgivVLGFlB0tctjpR2SU
31,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,143972,31,13,ZAF,2024-02-08,7CyPwkp0oE8Ro9Dd5CUDjW
32,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,141154,27,21,ZAF,2024-02-08,3rUGC1vUpkDG9CZFHMur1t
33,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,140723,33,10,ZAF,2024-02-08,0mflMxspEfB0VbI1kyLiAv
34,spotify:track:5PyDJG7SQRgWXefgexqIge,Doja Cat,Agora Hills,Kemosabe Records/RCA Records,137736,20,20,ZAF,2024-02-08,5PyDJG7SQRgWXefgexqIge
35,spotify:track:3LfXImvXHkHzz0qqdFAol4,"DJ Kent, Thakzin, Brenden Praise, Mo-T, MÖRDA","Horns In The Sun (feat. Mo-T, Brenden Praise & Mörda) [Thakzin Remix]",Spinnin' Deep,134157,17,17,ZAF,2024-02-08,3LfXImvXHkHzz0qqdFAol4
36,spotify:track:6NC6bUY7tAIgr5xvzzZnBR,"DJ Tshegu, Focalistic, Sims Noreng",Tiya Mfana (Mzokwana) [feat. Sims Noreng],18 Area Holdings,133504,11,15,ZAF,2024-02-08,6NC6bUY7tAIgr5xvzzZnBR
37,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,131241,13,162,ZAF,2024-02-08,0JXXNGljqupsJaZsgSbMZV
38,spotify:track:5tpft20jhQvRlG3O7XfwWy,"Tyler ICU, Tumelo_za, DJ Maphorisa, Nandipha808, Ceeka RSA, Tyrone Dee","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",New Money Gang Records,129645,1,41,ZAF,2024-02-08,5tpft20jhQvRlG3O7XfwWy
39,spotify:track:4P62OAoBti8I0OusyVFQJc,"Ggoldie, Chley, Ceeka RSA, T.M.A_Rsa, RIVALZ",Asambe,2023 HGA/LVRN Records (Love Renaissance),129637,27,7,ZAF,2024-02-08,4P62OAoBti8I0OusyVFQJc
40,spotify:track:4i2Dz0USzHqcOTrP0y79V9,"Oscar Mbo, KG Smallz, Thakzin, Dearson, Mhaw Keys, MÖRDA","Yes God (feat. Dearson, Mörda & Mhaw keys)",The Ashmed Hour Records,129074,17,27,ZAF,2024-02-08,4i2Dz0USzHqcOTrP0y79V9
41,spotify:track:597LY7HnUeb9n6EUFUF8uc,"Felo Le Tee, Focalistic, Massive95k, Dj Motee, L4desh, Turnupkiid","Ka Lekeke (feat. Dj Motee, L4desh & Turnupkiid)",New Money Gang Records,127817,31,2,ZAF,2024-02-08,597LY7HnUeb9n6EUFUF8uc
42,spotify:track:6WzRpISELf3YglGAh7TXcG,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),XO / Republic Records,126962,33,33,ZAF,2024-02-08,6WzRpISELf3YglGAh7TXcG
43,spotify:track:1g7hu7KMV5woMx6xfi1C6p,"YANII, Mxolisi Khumalo",Ngibambeni,Yanii Entertainment,124715,21,11,ZAF,2024-02-08,1g7hu7KMV5woMx6xfi1C6p
44,spotify:track:3BraTCQg9APnWRC7HQZyOJ,"Wanitwa Mos, Nkosazana Daughter, Master KG, Casswell P",Makhelwane (feat. Casswell P),Wanitwa Mos Entertainment,123644,36,12,ZAF,2024-02-08,3BraTCQg9APnWRC7HQZyOJ
