rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
24,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,755282,1,62,CAN,2024-11-14,0bYg9bo50gSsH3LtXe2SQn
25,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,748174,17,17,CAN,2024-11-14,7tI8dRuH2Yc6RuoTjxo4dU
26,spotify:track:3tFed7YsjGnIfxeLEQwx3R,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",Columbia,742154,16,3,CAN,2024-11-14,3tFed7YsjGnIfxeLEQwx3R
27,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,731660,1,34,CAN,2024-11-14,19XpFsce28aByvCC4g89tJ
28,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,728854,13,27,CAN,2024-11-14,3Vr3zh0r7ALn8VLqCiRR10
29,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,696541,17,24,CAN,2024-11-14,4xdBrk0nFZaP54vvZj0yx7
30,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,682537,10,12,CAN,2024-11-14,1UHS8Rf6h5Ar3CDWRd3wjF
31,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,663942,2,56,CAN,2024-11-14,06qMRF18gwbOYYbnP2du6i
32,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,655295,18,215,CAN,2024-11-14,0cQVqPuHQP4KEwc7ZUQmj6
33,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,654193,3,68,CAN,2024-11-14,42VsgItocQwOQC3XWZ8JNA
34,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Last Night,Big Loud Records / Mercury Records / Republic Records,647954,1,94,CAN,2024-11-14,7K3BhSpAxZBznislvUMVtn
35,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,Zach Bryan,Heading South,Warner Records,644007,27,81,CAN,2024-11-14,2Dct3GykKZ58hpWRFfe2Qd
36,spotify:track:4CcozggmhXmndssEDH6YHR,Zach Bryan,High Road,Warner Records,641589,36,1,CAN,2024-11-14,4CcozggmhXmndssEDH6YHR
37,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,637300,11,94,CAN,2024-11-14,7KA4W4McWYRpgf0fWsJZWB
38,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,636445,33,21,CAN,2024-11-14,1XBYiRV30ykHw5f4wm6qEn
39,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,Don Toliver,NEW DROP,Cactus Jack / Atlantic,636212,39,10,CAN,2024-11-14,2c7z5oRcPBbqRaBY2mLWcf
40,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,623507,3,97,CAN,2024-11-14,1BxfuPKGuaTgP7aM0Bbdwr
41,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,615331,1,53,CAN,2024-11-14,2EjXfH91m7f8HiJN1yQg97
42,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,614746,30,227,CAN,2024-11-14,2uXlHCUbq9OMUwx3hrk06o
43,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,"Tyler, The Creator, Teezo Touchdown","Darling, I (feat. Teezo Touchdown)",Columbia,613669,16,3,CAN,2024-11-14,0VaeksJaXy5R1nvcTMh3Xk
44,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",613352,20,34,CAN,2024-11-14,51eSHglvG1RJXtL3qI5trr
45,spotify:track:7fveJ3pk1eSfxBdVkzdXZ0,"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),Big Loud Records / Mercury Records / Republic Records,607870,23,85,CAN,2024-11-14,7fveJ3pk1eSfxBdVkzdXZ0
46,spotify:track:4CD5aJNhq5fGYu3QaHJrm8,Zach Bryan,This World's A Giant,Warner Records,600110,46,1,CAN,2024-11-14,4CD5aJNhq5fGYu3QaHJrm8
47,spotify:track:6GG4yyk3UATdBfTHVgI8PB,Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),Atlantic Records,593370,15,26,CAN,2024-11-14,6GG4yyk3UATdBfTHVgI8PB
48,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",592962,2,28,CAN,2024-11-14,6AI3ezQ4o3HUoP6Dhudph3
49,spotify:track:1k2pQc5i348DCHwbn5KTdc,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,587898,33,21,CAN,2024-11-14,1k2pQc5i348DCHwbn5KTdc
50,spotify:track:4pkb8SbRGeHAvdb87v9rpf,"Marshmello, Kane Brown",Miles On It,RCA Records Label Nashville,582288,21,28,CAN,2024-11-14,4pkb8SbRGeHAvdb87v9rpf
1,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1857440,1,3,CAN,2024-11-07,5vNRhkKd0yEAg8suGBpjeY
2,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1839190,2,3,CAN,2024-11-07,7ne4VBA60CxGM75vw0EYad
3,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1644630,1,12,CAN,2024-11-07,2plbrEY59IikOBgBGLjaoe
4,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,1434894,3,14,CAN,2024-11-07,2262bWmqomIaJXwCRHr13j
5,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,1369472,1,30,CAN,2024-11-07,5fZJQrFKWQLb7FpJXZ1g7K
6,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1348898,3,25,CAN,2024-11-07,6dOtVTDdiauQNBQEDOtlAB
7,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,1336492,1,6,CAN,2024-11-07,1Es7AUAhQvapIcoh3qMKDL
8,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,1307529,1,11,CAN,2024-11-07,5G2f63n7IPVPPjfNIGih7Q
9,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,"Tyler, The Creator, Daniel Caesar",St. Chroma (feat. Daniel Caesar),Columbia,1196219,9,2,CAN,2024-11-07,1QoyuMHNBe7lg3YW4Qtll4
10,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1146333,1,42,CAN,2024-11-07,3xkHsmpQCBMytMJNiDf3Ii
11,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,1145194,1,26,CAN,2024-11-07,5IZXB5IKAD2qlvTPJYDCFB
12,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,1112914,4,31,CAN,2024-11-07,0WbMK4wrZ1wFSty9F7FCgu
13,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Morgan Wallen,Love Somebody,Big Loud Records / Mercury Records / Republic Records,1103645,2,3,CAN,2024-11-07,7hR22TOX3RorxJPcsz5Wbo
14,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,1074046,2,30,CAN,2024-11-07,2HRqTpkrJO5ggZyyK6NPWz
15,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",955593,12,15,CAN,2024-11-07,51rfRCiUSvxXlCSCfIztBy
16,spotify:track:3tFed7YsjGnIfxeLEQwx3R,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",Columbia,948376,16,2,CAN,2024-11-07,3tFed7YsjGnIfxeLEQwx3R
17,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,"Tyler, The Creator, Teezo Touchdown","Darling, I (feat. Teezo Touchdown)",Columbia,912947,16,2,CAN,2024-11-07,0VaeksJaXy5R1nvcTMh3Xk
