rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
14,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",8664628,1,21,USA,2024-06-13,3xkHsmpQCBMytMJNiDf3Ii
15,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,8293128,1,12,USA,2024-06-13,2tudvzsrR56uom6smgOcSf
16,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),Columbia,8140447,12,3,USA,2024-06-13,7iabz12vAuVQYyekFIWJxD
17,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,7954061,1,8,USA,2024-06-13,2OzhQlSqBEmt7hmkYxfT6m
18,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,7225604,1,42,USA,2024-06-13,4KULAymBBJcPRpk1yO4dOG
19,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,7067662,10,31,USA,2024-06-13,17phhZDn6oGtzMe56NuWvj
20,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,7024090,2,85,USA,2024-06-13,0mflMxspEfB0VbI1kyLiAv
21,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,6904678,20,14,USA,2024-06-13,2uqYupMHANxnwgeiXTZXzd
22,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,6679029,3,12,USA,2024-06-13,2GxrNKugF82CnoRFbQfzPf
23,spotify:track:7fveJ3pk1eSfxBdVkzdXZ0,"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),Big Loud Records / Mercury Records / Republic Records,6656276,23,60,USA,2024-06-13,7fveJ3pk1eSfxBdVkzdXZ0
24,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,6642561,13,14,USA,2024-06-13,6XjDF6nds4DE2BBbagZol6
25,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,Taylor Swift,6559802,3,8,USA,2024-06-13,4q5YezDOIPcoLr8R81x9qy
26,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,6455873,24,5,USA,2024-06-13,3Vr3zh0r7ALn8VLqCiRR10
27,spotify:track:5MPi9e7z46wopyad10R6qx,Gracie Abrams,Close To You,"Gracie Abrams, under exclusive license to Interscope Records",6256130,27,1,USA,2024-06-13,5MPi9e7z46wopyad10R6qx
28,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Last Night,Big Loud Records / Mercury Records / Republic Records,6238850,1,72,USA,2024-06-13,7K3BhSpAxZBznislvUMVtn
29,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",6206270,22,12,USA,2024-06-13,51eSHglvG1RJXtL3qI5trr
30,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,6189899,11,4,USA,2024-06-13,3QaPy1KgI7nu9FJEQUgn6h
31,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,5924299,4,112,USA,2024-06-13,3WMj8moIAXJhHsyLaqIIHI
32,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,5834609,2,14,USA,2024-06-13,51ZQ1vr10ffzbwIjDCwqm4
33,spotify:track:7FOgcfdz9Nx5V9lCNXdBYv,Chappell Roan,Red Wine Supernova,Chappell Roan PS/ Island,5721275,33,10,USA,2024-06-13,7FOgcfdz9Nx5V9lCNXdBYv
34,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,5715122,3,17,USA,2024-06-13,3qhlB30KknSejmIvZZLjOD
35,spotify:track:77DRzu7ERs0TX3roZcre7Q,Kendrick Lamar,euphoria,"Kendrick Lamar, under exclusive license to Interscope Records",5683224,3,7,USA,2024-06-13,77DRzu7ERs0TX3roZcre7Q
36,spotify:track:73KAidtqbDftZjy8AD0H04,"Koe Wetzel, Jessie Murph",High Road (feat. Jessie Murph),Columbia,5571324,36,1,USA,2024-06-13,73KAidtqbDftZjy8AD0H04
37,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,Zach Bryan,Heading South,Warner Records,5470049,36,83,USA,2024-06-13,2Dct3GykKZ58hpWRFfe2Qd
38,spotify:track:5A8xI7PN4WDe9e61xEdt94,GloRilla,Yeah Glo!,CMG/Interscope Records,5464360,38,14,USA,2024-06-13,5A8xI7PN4WDe9e61xEdt94
39,spotify:track:4Na2HfNSr58chvfX69fy36,Gunna,one of wun,300 Entertainment,5441101,23,5,USA,2024-06-13,4Na2HfNSr58chvfX69fy36
40,spotify:track:1bjeWoagtHmUKputLVyDxQ,SZA,Saturn,Top Dawg Entertainment/RCA Records,5426931,5,16,USA,2024-06-13,1bjeWoagtHmUKputLVyDxQ
41,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,5348494,41,9,USA,2024-06-13,4xdBrk0nFZaP54vvZj0yx7
42,spotify:track:28drn6tQo95MRvO0jQEo5C,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,Wilburn Holding Co./Boominati/Epic/Republic,5323846,3,12,USA,2024-06-13,28drn6tQo95MRvO0jQEo5C
43,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,5230909,5,154,USA,2024-06-13,7KA4W4McWYRpgf0fWsJZWB
44,spotify:track:2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,Island Records,5164711,20,29,USA,2024-06-13,2Zo1PcszsT9WQ0ANntJbID
45,spotify:track:5W4kiM2cUYBJXKRudNyxjW,Morgan Wallen,You Proof,Big Loud Records / Mercury Records / Republic Records,5141806,8,109,USA,2024-06-13,5W4kiM2cUYBJXKRudNyxjW
46,spotify:track:6fPan2saHdFaIHuTSatORv,Billie Eilish,L’AMOUR DE MA VIE,Darkroom/Interscope Records,5078138,16,4,USA,2024-06-13,6fPan2saHdFaIHuTSatORv
47,spotify:track:0PAcdVzhPO4gq1Iym9ESnK,Morgan Wallen,Thinkin’ Bout Me,Big Loud Records / Mercury Records / Republic Records,5062467,9,67,USA,2024-06-13,0PAcdVzhPO4gq1Iym9ESnK
48,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,Warner Records,5008703,16,21,USA,2024-06-13,3Pbp7cUCx4d3OAkZSCoNvn
49,spotify:track:7iQMm50NNwlUIRWhONZR2k,Tucker Wetmore,Wind Up Missin’ You,Tucker Wetmore,5005631,49,11,USA,2024-06-13,7iQMm50NNwlUIRWhONZR2k
50,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,4951146,2,83,USA,2024-06-13,1BxfuPKGuaTgP7aM0Bbdwr
1,spotify:track:7221xIgOnuakPdLqT0F3nP,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records/Republic Records,22489980,1,4,USA,2024-06-06,7221xIgOnuakPdLqT0F3nP
2,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,22299794,2,6,USA,2024-06-06,5AJ9hqTS2wcFQCELCFRO7A
3,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",21533065,1,5,USA,2024-06-06,6AI3ezQ4o3HUoP6Dhudph3
4,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,19712483,4,3,USA,2024-06-06,6dOtVTDdiauQNBQEDOtlAB
5,spotify:track:2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,Shady/Aftermath/Interscope Records,18345107,5,1,USA,2024-06-06,2HYFX63wP3otVIvopRS99Z
6,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,17787802,1,8,USA,2024-06-06,2qSkIjg1o9h3YT9RAgYN75
7,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,15840249,3,8,USA,2024-06-06,5fZJQrFKWQLb7FpJXZ1g7K
8,spotify:track:4ZJ4vzLQekI0WntDbanNC7,Zach Bryan,Pink Skies,Warner Records,14444943,8,2,USA,2024-06-06,4ZJ4vzLQekI0WntDbanNC7
9,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,Darkroom/Interscope Records,14098483,4,3,USA,2024-06-06,629DixmZGHc7ILtEntuiWE
10,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,11277816,1,11,USA,2024-06-06,5Z0UnEtpLDQyYlWwgi8m9C
11,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,10171016,7,3,USA,2024-06-06,7BRD7x5pt8Lqa1eGYC4dzj
12,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),Columbia,9937430,12,2,USA,2024-06-06,7iabz12vAuVQYyekFIWJxD
13,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,9915235,13,9,USA,2024-06-06,0WbMK4wrZ1wFSty9F7FCgu
14,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,9119362,1,11,USA,2024-06-06,2tudvzsrR56uom6smgOcSf
15,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",8669204,1,20,USA,2024-06-06,3xkHsmpQCBMytMJNiDf3Ii
16,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,8550117,1,7,USA,2024-06-06,2OzhQlSqBEmt7hmkYxfT6m
17,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,7228115,1,41,USA,2024-06-06,4KULAymBBJcPRpk1yO4dOG
18,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,7199196,3,11,USA,2024-06-06,2GxrNKugF82CnoRFbQfzPf
19,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,Taylor Swift,7149550,3,7,USA,2024-06-06,4q5YezDOIPcoLr8R81x9qy
20,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,7098353,2,84,USA,2024-06-06,0mflMxspEfB0VbI1kyLiAv
