rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
47,spotify:track:3kx21xR6IboC9HVdajgBoc,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,3511372,2,34,MEX,2024-02-15,3kx21xR6IboC9HVdajgBoc
48,spotify:track:1PTgQ0HyfwbXRKapVPNKxI,"Oscar Maydon, Natanael Cano, Gabito Ballesteros",Tipo Gatsby,Rancho Humilde,3507090,26,8,MEX,2024-02-15,1PTgQ0HyfwbXRKapVPNKxI
49,spotify:track:1RzjXhgnzqb3dMa5852itx,"Peso Pluma, Tito Double P",LA PEOPLE,Double P Records,3397604,8,27,MEX,2024-02-15,1RzjXhgnzqb3dMa5852itx
50,spotify:track:5SHXikmjPwChjvpVIeYkMf,"Oscar Maydon, Junior H, Gabito Ballesteros",Skin de Bandida,Rancho Humilde,3371159,14,21,MEX,2024-02-15,5SHXikmjPwChjvpVIeYkMf
1,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,Interscope Records,18109668,1,10,MEX,2024-02-08,0R6NfOiLzLj4O5VbYSJAjf
2,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,Xavi,La Víctima,Interscope Records,12767423,2,20,MEX,2024-02-08,5XVdHRf4CAJ2Jm0uMIy5qY
3,spotify:track:6XaJfhwof7qIgbbXO5tIQI,"Kali Uchis, Peso Pluma",Igual Que Un Ángel (with Peso Pluma),Geffen Records,10674501,3,4,MEX,2024-02-08,6XaJfhwof7qIgbbXO5tIQI
4,spotify:track:3QQAeMQbbjZXVFbF8DgFWT,"Oscar Ortiz, Edgardo Nuñez",FIRST LOVE,"Badsin Records, LLC",9864748,4,7,MEX,2024-02-08,3QQAeMQbbjZXVFbF8DgFWT
5,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records,8345407,1,23,MEX,2024-02-08,6uIIdjYTxxpWOyWuVXrKQO
6,spotify:track:6CvTEtGagmzQvkUzzyKR9k,"Fuerza Regida, Marshmello",HARLEY QUINN,Rancho Humilde/Street Mob Records,7814508,1,16,MEX,2024-02-08,6CvTEtGagmzQvkUzzyKR9k
7,spotify:track:6ED7qim1NAX1HjNU8039WS,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel, Los Esquivel",Alucin,"WKMX, División of WK Records / RB Records",7621415,7,12,MEX,2024-02-08,6ED7qim1NAX1HjNU8039WS
8,spotify:track:4loIMejzvt11s97SGVEat8,"Xavi, Los Dareyes De La Sierra",Poco A Poco,Interscope Records,7160264,8,19,MEX,2024-02-08,4loIMejzvt11s97SGVEat8
9,spotify:track:05tGmdz9dVZ4yGqz4YJdPK,"Christian Nodal, Peso Pluma",La Intención,"Producciones Ladon, S.A de C.V.",6736924,9,2,MEX,2024-02-08,05tGmdz9dVZ4yGqz4YJdPK
10,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,Junior H,Y LLORO,WEA Latina,6666926,5,18,MEX,2024-02-08,6RcAHyC5sAUIbPTkhOQwd8
11,spotify:track:2OWv3lRR8PtOVuHWzQNRs2,"Peso Pluma, Junior H, Oscar Maydon",ROMPE LA DOMPE,2023 Double P Records,6463031,4,6,MEX,2024-02-08,2OWv3lRR8PtOVuHWzQNRs2
12,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,Grupo Frontera,6439473,5,27,MEX,2024-02-08,0O3U5iwTbiXCREMkvotJuN
13,spotify:track:127UT7AiWflJwjXWUBBVTQ,Natanael Cano,O Me Voy O Te Vas,WEA Latina,6391968,12,17,MEX,2024-02-08,127UT7AiWflJwjXWUBBVTQ
14,spotify:track:1sXr6moCwVxwKEgSPxhVvF,"Calle 24, Chino Pacas",Apaga El Cel,Street Mob Records,6148393,14,6,MEX,2024-02-08,1sXr6moCwVxwKEgSPxhVvF
15,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,Junior H,ROCKSTAR,WEA Latina,6071123,15,18,MEX,2024-02-08,6YOfGIE6iFxC7G8OlGGvzW
16,spotify:track:2TJKY0WSFufZOzbRNgl6zE,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,Rios Music/ Outerspace Music/ Boba Records Corporation,6003125,3,25,MEX,2024-02-08,2TJKY0WSFufZOzbRNgl6zE
17,spotify:track:05WVKTdZhlIMX4qqMLuo0f,"Peso Pluma, Anitta",BELLAKEO,Double P Records,5989070,7,9,MEX,2024-02-08,05WVKTdZhlIMX4qqMLuo0f
18,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,5972955,16,10,MEX,2024-02-08,7bywjHOc0wSjGGbj04XbVi
19,spotify:track:1TEKUj8c5iyRNUUxo9SdSD,"Xavi, Tony Aguirre",Modo DND,Interscope Records,5438203,13,15,MEX,2024-02-08,1TEKUj8c5iyRNUUxo9SdSD
20,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,5351780,2,26,MEX,2024-02-08,5RqSsdzTNPX1uzkmlHCFvK
21,spotify:track:1rXxK89X0XGpIdTB6CwiFu,Gabito Ballesteros,A Puro Dolor,Los CT Records,5313314,13,10,MEX,2024-02-08,1rXxK89X0XGpIdTB6CwiFu
22,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,5183125,6,25,MEX,2024-02-08,4bw8mcDUSRWfQo63ZTYRnU
23,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,Julión Álvarez y su Norteño Banda,Regalo De Dios,UMLE - Fonovisa,5057343,23,6,MEX,2024-02-08,51qYdMBxt9mFbtZBzq1Yfi
24,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,5036858,1,33,MEX,2024-02-08,7mXuWTczZNxG5EDcjFEuJR
