rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,1,2,"1170529"
2,"spotify:track:2QyL2WhZmOfpVSxy2BaI8U","Golfklubb, Dizzy, Philippe","Sees Igjen","Distortion Label",1,2,5,"618141"
3,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",3,3,12,"523027"
4,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",1,4,12,"480099"
5,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",5,15,3,"459677"
6,"spotify:track:3xSZnZx5QTf1qspnYd1Z9Z","Marstein","3 VISE MENN","Universal Music AS",6,7,2,"344048"
7,"spotify:track:7hR22TOX3RorxJPcsz5Wbo","Morgan Wallen","Love Somebody","Big Loud Records / Mercury Records / Republic Records",3,5,3,"343298"
8,"spotify:track:51rfRCiUSvxXlCSCfIztBy","Gracie Abrams","I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",8,10,15,"315211"
9,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",4,9,25,"306979"
10,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records",8,8,3,"295429"
11,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",2,11,11,"274749"
12,"spotify:track:5fZJQrFKWQLb7FpJXZ1g7K","Shaboozey","A Bar Song (Tipsy)","American Dogwood / EMPIRE",1,12,30,"267659"
13,"spotify:track:6XkqKHyHdIKBZC8qeMHsPv","Ballinciaga","AYT","Universal Music AS Distributed Labels",2,13,6,"267071"
14,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",12,16,269,"265001"
15,"spotify:track:3zylEBiAOPq3OBBdtpB5M4","Problembarn","Run It Up","Distortion Distro",15,27,4,"254847"
16,"spotify:track:0fFMt9cc1EEQDIWLGDcqKd","Annika","Så længe jeg er sexy.","Universal Music A/S",1,21,13,"251283"
17,"spotify:track:4Vrbv4EQ5kAsupUZRHHQvQ","Bausa, Pasha","Ambassadør","Distortion Label",17,17,2,"250564"
18,"spotify:track:6RoSerWCwfdjlRxACcV5r7","Sleiken, 404, Roc Mul","Hånd I Hanske (Brottsmann)","Fristil x 151 2024",16,24,5,"239286"
19,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",2,20,30,"237874"
20,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",5,22,59,"237245"
21,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,19,42,"237162"
22,"spotify:track:43MYhAw47PmHz31xY3mdrI","Ari Bajgora","Big Steppa","Distortion Label",22,-1,1,"231093"
23,"spotify:track:4u6STUR9fsBQozW1S40BTN","Ballinciaga","Sigg","Universal Music AS Distributed Labels",1,23,16,"228659"
24,"spotify:track:4xqPNwRkLyiiV2oqju92ie","Marstein, Aiba","VIS MEG DIN VERDEN","Universal Music AS",14,14,2,"226754"
25,"spotify:track:2T137G2j4il2iSc2md900S","Marstein","NEPOBABY","Universal Music AS",6,6,2,"221699"
26,"spotify:track:3nHuKdFJZm78CoeBnDcFKe","Teddy Swims","Bad Dreams","Warner Records",26,49,8,"214834"
27,"spotify:track:1Es7AUAhQvapIcoh3qMKDL","The Weeknd, Playboi Carti","Timeless (feat. Playboi Carti)","XO / Republic Records",4,30,6,"212013"
28,"spotify:track:5IZXB5IKAD2qlvTPJYDCFB","Post Malone, Morgan Wallen","I Had Some Help (Feat. Morgan Wallen)","Mercury Records / Republic Records",1,26,26,"211709"
29,"spotify:track:2uqYupMHANxnwgeiXTZXzd","Dasha","Austin (Boots Stop Workin')","Warner Records",6,28,38,"209954"
30,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",25,31,25,"208613"
31,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",12,32,29,"206586"
32,"spotify:track:0w2rnChlsC41RjhxBFwufW","Roc Boyz","Talk My Shit","Roc Boyz",2,36,8,"194405"
33,"spotify:track:1K1MXnB7zbeouWZ0B6wlsf","Marstein, Kaja Gunnufsen","BIPOLAR","Universal Music AS",18,18,2,"193961"
34,"spotify:track:36nFVYgHwi5J9DMkOl7dK6","Golfklubb","F*en Ikke Kjendis","Distortion Label",34,-1,1,"193847"
35,"spotify:track:3LKrHeYXOEKNQQVl9auofC","DJ MøMø, Kjartan Lauritzen","Badebussen (feat. Kjartan Lauritzen)","WM Norway",1,35,73,"188131"
36,"spotify:track:0xGQTpN4ESETtl1Sp6rzd2","The Weeknd, Anitta","São Paulo (feat. Anitta)","XO / Republic Records",36,-1,1,"182829"
37,"spotify:track:2tHwzyyOLoWSFqYNjeVMzj","Sabrina Carpenter","Please Please Please","Island Records",1,38,22,"181759"
38,"spotify:track:4KULAymBBJcPRpk1yO4dOG","Zach Bryan, Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)","Warner Records",9,39,63,"180209"
39,"spotify:track:1LY3GhF0zxIVgbYEQjCbUO","Disturbed, CYRIL","The Sound of Silence - CYRIL Remix","Spinnin' Records",12,29,40,"178862"
40,"spotify:track:1QoyuMHNBe7lg3YW4Qtll4","Tyler, The Creator, Daniel Caesar","St. Chroma (feat. Daniel Caesar)","Columbia",40,45,2,"177852"
41,"spotify:track:19188WQf2DrNMfI1XLDnYF","Ari Bajgora","Utested","Distortion Label",6,44,22,"177307"
42,"spotify:track:3pmaB3cwb4XWRX7aA65ez0","Kulturaften, DJ VLADI, KNEKT","Føler ikke no (Manowar)","Liso",42,-1,1,"173004"
43,"spotify:track:19XpFsce28aByvCC4g89tJ","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",1,43,32,"166861"
44,"spotify:track:1XBYiRV30ykHw5f4wm6qEn","The Kid LAROI","NIGHTS LIKE THIS","Columbia",31,46,20,"163192"
45,"spotify:track:1tZcMZuND8iYAkE1aoz1rQ","Marstein","TIKTOK SOUND","Universal Music AS",25,25,2,"159696"
46,"spotify:track:7c9gD7aefFGPnVgZke7raf","Ane Norum Kvistad, BlimE!","BlimE! - Ferdig Snakka","Triplet Records",20,50,21,"155070"
