rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
43,spotify:track:3mfER4ORePHvN35cbZ3dkV,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,175817,5,161,Chrats_BEL🇧🇪,2024-08-29,3mfER4ORePHvN35cbZ3dkV,79,149066,False,tropical house,2023-11-10,https://i.scdn.co/image/ab67616d0000b273580da30167c82db5fcc5f798,https://i.scdn.co/image/ab6761610000e5eb6a77aaa2cde6783b1ca727e9
44,spotify:track:0KT1DHLTofoTRy1WTlco3r,Lacrim,No lo sé,PLATA O PLOMO,173315,44,6,Chrats_BEL🇧🇪,2024-08-29,0KT1DHLTofoTRy1WTlco3r,39,165813,True,pop urbaine,2024-06-14,https://i.scdn.co/image/ab67616d0000b273e3d45049f4fd0b3f1bc8f1f9,https://i.scdn.co/image/ab6761610000e5eb9cf182ea33c3e17a98d59bb2
45,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,172937,45,5,Chrats_BEL🇧🇪,2024-08-29,5nPbKG04fhLkIAjcPFaZq7,83,214000,False,latin house,2024-07-19,https://i.scdn.co/image/ab67616d0000b27305005dc483e9f8a73ccc6d3d,https://i.scdn.co/image/ab6761610000e5ebedefeb58fe6077a005758cbd
46,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,172235,1,55,Chrats_BEL🇧🇪,2024-08-29,59NraMJsLaMCVtwXTSia8i,82,132359,True,,2023-08-11,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c,https://i.scdn.co/image/ab6761610000e5eb195e7753312387df00a56c14
47,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,168824,37,28,Chrats_BEL🇧🇪,2024-08-29,3dj4wgM3cPeuLwMNHDuBon,86,212648,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
48,spotify:track:0uHrMbMv3c78398pIANDqR,Joost,Europapa,Joost Klein,167932,1,27,Chrats_BEL🇧🇪,2024-08-29,0uHrMbMv3c78398pIANDqR,67,160218,False,gabber,2024-02-29,https://i.scdn.co/image/ab67616d0000b27364593914322faaf17150d522,https://i.scdn.co/image/ab6761610000e5ebd6eaece08e3ac08597b3d5a2
49,spotify:track:2PYMw8P6kuCHqhltz47XMr,"Dadi, Nouvelle École",Bah Ouais - Nouvelle École,Netflix Music,166740,29,6,Chrats_BEL🇧🇪,2024-08-29,2PYMw8P6kuCHqhltz47XMr,65,201951,False,,2024-07-22,https://i.scdn.co/image/ab67616d0000b27323c7de428cd5d06930fae5f9,https://i.scdn.co/image/ab6761610000e5ebc4a5c04d085046beec991a0b
50,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,161265,3,56,Chrats_BEL🇧🇪,2024-08-29,31nfdEooLEq7dn3UMcIeB5,79,178156,False,techno,2023-08-04,https://i.scdn.co/image/ab67616d0000b2731b96e645016c4d431842aa93,https://i.scdn.co/image/ab6761610000e5eb6d9ede40838c5bf297284282
1,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,524672,1,11,Chrats_BEL🇧🇪,2024-08-22,1BJJbSX6muJVF2AK7uH1x4,84,177598,False,afro house,2024-06-07,https://i.scdn.co/image/ab67616d0000b273a959d221820e650bee1ca487,https://i.scdn.co/image/ab6761610000e5eb722acdd4bb9e3aac45436d08
2,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,472983,2,5,Chrats_BEL🇧🇪,2024-08-22,4MSj19TwYBLgDFj3ddEeco,82,145599,False,tropical house,2024-07-19,https://i.scdn.co/image/ab67616d0000b273a0fab1c9bdfc54357ddb89a6,https://i.scdn.co/image/ab6761610000e5eb6a77aaa2cde6783b1ca727e9
3,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",384129,1,31,Chrats_BEL🇧🇪,2024-08-22,3xkHsmpQCBMytMJNiDf3Ii,86,180304,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://i.scdn.co/image/ab6761610000e5ebd2b2a1cea3b6b44f4bae14b2
4,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,383332,4,14,Chrats_BEL🇧🇪,2024-08-22,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
5,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,345729,3,15,Chrats_BEL🇧🇪,2024-08-22,3Vr3zh0r7ALn8VLqCiRR10,86,172533,False,,2024-05-10,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a,https://i.scdn.co/image/ab6761610000e5ebb770aab80045c57b562b2de2
6,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,341403,2,19,Chrats_BEL🇧🇪,2024-08-22,2qSkIjg1o9h3YT9RAgYN75,87,175459,True,,2024-04-12,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
7,spotify:track:2fFTn0f94EopgZyfSGQuyK,"GIMS, DYSTINCT",SPIDER,Play Two,338716,7,15,Chrats_BEL🇧🇪,2024-08-22,2fFTn0f94EopgZyfSGQuyK,71,188818,False,french pop,2024-05-10,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
8,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,338386,5,25,Chrats_BEL🇧🇪,2024-08-22,0h3Xy4V4apMraB5NuM8U7Z,83,213363,False,,2023-11-10,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c,https://i.scdn.co/image/ab6761610000e5ebd31d570ec87b6320e2f2e120
9,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",324705,3,23,Chrats_BEL🇧🇪,2024-08-22,0rtDE9zfXbamTlRUSwY7zy,81,148317,False,,2024-08-16,https://i.scdn.co/image/ab67616d0000b273da33127f62acdb0aca585e92,https://i.scdn.co/image/ab6761610000e5ebf09e3fdd6c27c7426c99945a
10,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,322127,8,20,Chrats_BEL🇧🇪,2024-08-22,331l3xABO0HMr1Kkyh2LZq,84,149667,False,edm,2024-04-05,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f
11,spotify:track:37tGmKyKlr8vyt9BVdoWQo,GIMS,SOIS PAS TIMIDE,Play Two,309692,11,5,Chrats_BEL🇧🇪,2024-08-22,37tGmKyKlr8vyt9BVdoWQo,73,165978,False,french pop,2024-07-19,https://i.scdn.co/image/ab67616d0000b2738d3b9bf7f027f18ec7a588b9,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
12,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,272639,4,20,Chrats_BEL🇧🇪,2024-08-22,2esZG2XFtuoWWA9AfDvSxy,77,222000,True,reggaeton chileno,2024-08-09,https://i.scdn.co/image/ab67616d0000b273200e2b6526846c59789c92e6,https://i.scdn.co/image/ab6761610000e5eba410f779bd969d6d1e4815a2
13,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,270440,10,24,Chrats_BEL🇧🇪,2024-08-22,2uqYupMHANxnwgeiXTZXzd,84,171782,True,,2024-02-16,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb,https://i.scdn.co/image/ab6761610000e5eb5da27544a41519ef21731ab5
14,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,269859,12,22,Chrats_BEL🇧🇪,2024-08-22,1LY3GhF0zxIVgbYEQjCbUO,81,185238,False,metal,2024-02-02,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c,https://i.scdn.co/image/ab6761610000e5eb012addc95f5b2e7283f45446
