rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
1,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,3316438,1,6,FRA,2025-01-09,0qlYaRFGvgR6afy1f4BBwD,79,217693,True,drill,2024-11-29,https://i.scdn.co/image/ab67616d0000b273dfc950ea8ef5cf436cf1c6d4,https://i.scdn.co/image/ab6761610000e5eb6a7ea12619c2e6170e8fee77
2,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,2588823,1,25,FRA,2025-01-09,0yyFAbTlOk7DFhh6RSug9S,74,165978,False,french pop,2024-09-13,https://i.scdn.co/image/ab67616d0000b27329393fc9cf92d10b86676297,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
3,spotify:track:1y7dY7Xu4nWM4SK2dEnoAT,"Damso, Kalash",Alpha,Trente-quatre centimes,2243534,1,8,FRA,2025-01-09,1y7dY7Xu4nWM4SK2dEnoAT,71,168000,True,pop urbaine,2024-11-15,https://i.scdn.co/image/ab67616d0000b2733352f7a33f9f676b1889240b,https://i.scdn.co/image/ab6761610000e5eb2c7ede97239d20260baa9cdc
4,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2180116,4,12,FRA,2025-01-09,4wJ5Qq0jBN4ajy7ouZIV1c,91,169917,False,k-pop,2024-12-06,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
5,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,2161746,5,11,FRA,2025-01-09,1RiCNSkK4AfT1j8ZM4JnVs,72,186461,False,french pop,2024-11-21,https://i.scdn.co/image/ab67616d0000b2739265a1a942323bec65148641,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
6,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,2032909,6,21,FRA,2025-01-09,2plbrEY59IikOBgBGLjaoe,100,251667,False,art pop,2024-08-16,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6
7,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,2008071,1,15,FRA,2025-01-09,1Mzg6bu3hkCwJKEf7v49MN,76,183813,True,pop urbaine,2024-09-26,https://i.scdn.co/image/ab67616d0000b27370f8508745ea2e7fff2f510f,https://i.scdn.co/image/ab6761610000e5ebcef13995942c7a300df73050
8,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,1906485,1,7,FRA,2025-01-09,6BPcUXYERAahpunmb0AovH,48,147973,False,,2024-11-23,https://i.scdn.co/image/ab67616d0000b273952d1767885a9f1ae6dcf0b0,https://i.scdn.co/image/ab6761610000e5eba056b2ecc1a70ab57cdcc10b
9,spotify:track:7ifFhxRIvYbe4IuzIkY2Qi,Bouss,Ça parle mal,Le Grand Carré / Level Up Music,1906286,3,19,FRA,2025-01-09,7ifFhxRIvYbe4IuzIkY2Qi,74,176248,True,,2024-06-21,https://i.scdn.co/image/ab67616d0000b273a1725d8b0c1af59e2ae1ba3a,https://i.scdn.co/image/ab6761610000e5eb5b670852e5521d3284faf58f
10,spotify:track:7dzuYJwwtNnfcptmbD58aJ,Joé Dwèt Filé,4 Kampé,Play Two,1864705,10,11,FRA,2025-01-09,7dzuYJwwtNnfcptmbD58aJ,77,214971,True,zouk,2024-10-25,https://i.scdn.co/image/ab67616d0000b273813dacdd5d40ab892a2f0abc,https://i.scdn.co/image/ab6761610000e5ebf2a0b8a7609126c3798a741b
11,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,1737028,1,35,FRA,2025-01-09,5NWpquAje6NyvxD57oXNu6,74,188818,False,french pop,2024-09-13,https://i.scdn.co/image/ab67616d0000b27329393fc9cf92d10b86676297,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
12,spotify:track:4mNttG8qiVh4BKrMUrUhCI,Dr. Yaro,Minimum ça,ELEVA,1716410,5,18,FRA,2025-01-09,4mNttG8qiVh4BKrMUrUhCI,75,149811,False,pop urbaine,2024-08-09,https://i.scdn.co/image/ab67616d0000b273d39b05d217190ce3b8dece9b,https://i.scdn.co/image/ab6761610000e5eb8401507f0091a97072d4f19b
13,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1396801,13,34,FRA,2025-01-09,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
14,spotify:track:7eqwODSSwRSniktCjCXZyW,"Theodora, Jeez Suave",KONGOLESE SOUS BBL,Maison Neptune X NBFD,1376286,10,10,FRA,2025-01-09,7eqwODSSwRSniktCjCXZyW,66,164234,True,,2024-11-01,https://i.scdn.co/image/ab67616d0000b273914a47c2fae7a4b4893eb34d,https://i.scdn.co/image/ab6761610000e5eb82f18c900e9161e3c95d1306
15,spotify:track:5jX61gvbNenSDMldQrbtsU,SDM,POUR ELLE,Universal Music Division Capitol Music France,1336559,1,15,FRA,2025-01-09,5jX61gvbNenSDMldQrbtsU,74,179034,True,pop urbaine,2024-09-26,https://i.scdn.co/image/ab67616d0000b27370f8508745ea2e7fff2f510f,https://i.scdn.co/image/ab6761610000e5ebcef13995942c7a300df73050
16,spotify:track:6hKkzk8UlVUj9ioPCyeH1O,Jul,Sous la lune,D'Or et de Platine,1213963,3,18,FRA,2025-01-09,6hKkzk8UlVUj9ioPCyeH1O,73,171000,True,pop urbaine,2019-06-28,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f,https://i.scdn.co/image/ab6761610000e5eb043c7633712d706c54b625e6
17,spotify:track:2iEXkEB32esmNExcEyKjKc,Guy2Bezbar,Monaco,Blue Magic Corp,1114620,3,25,FRA,2025-01-09,2iEXkEB32esmNExcEyKjKc,61,141320,True,pop urbaine,2024-07-19,https://i.scdn.co/image/ab67616d0000b273554a2c0448530fa2c7930457,https://i.scdn.co/image/ab6761610000e5eb883c700b3305cb19542b24ba
18,spotify:track:3Byu179ofnuChb4zF1fMhu,Werenoi,Pétunias,AllPoints,1080136,8,14,FRA,2025-01-09,3Byu179ofnuChb4zF1fMhu,67,210247,True,,2024-02-16,https://i.scdn.co/image/ab67616d0000b27315a77fc58cab8c163a1b7509,https://i.scdn.co/image/ab6761610000e5ebf7848be605333f3e1a3a8031
19,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1065198,19,10,FRA,2025-01-09,7ne4VBA60CxGM75vw0EYad,96,166300,True,,2024-10-18,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf,https://i.scdn.co/image/ab6761610000e5ebf6d51e6f5342d2d363220920
20,spotify:track:6P3HLPsc5pWu3sZYxL0S9N,SANTA,Recommence-moi,999 Productions / Parlophone,1053564,16,37,FRA,2025-01-09,6P3HLPsc5pWu3sZYxL0S9N,71,196334,False,variété française,2024-05-24,https://i.scdn.co/image/ab67616d0000b2738ec1d323eca7c1d48390eb9a,https://i.scdn.co/image/ab6761610000e5eb7081731d491aed7c708001f8
21,spotify:track:32cwemsMJdzzsOYjVzfYMS,Helena,Mauvais Garçon,RCA Group,1049994,21,7,FRA,2025-01-09,32cwemsMJdzzsOYjVzfYMS,71,162706,False,variété française,2024-11-20,https://i.scdn.co/image/ab67616d0000b2731ad45d8cc9f48fc3c2dcae5d,https://i.scdn.co/image/ab6761610000e5eb14d49d06be54160490ecfa7b
22,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1040494,18,28,FRA,2025-01-09,6WatFBLVB0x077xWeoVc2k,91,195824,False,reggaeton,2024-06-21,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e,https://i.scdn.co/image/ab6761610000e5eb4b0754aefc9db490e02205ec
23,spotify:track:6uqUEyqPScFznadOkI7Nvm,Jul,"Un jour, je l'aurai",D'Or et de Platine,1037003,14,8,FRA,2025-01-09,6uqUEyqPScFznadOkI7Nvm,67,226760,True,pop urbaine,2024-12-06,https://i.scdn.co/image/ab67616d0000b27384fcb225fcd2a8fb7d7b26c5,https://i.scdn.co/image/ab6761610000e5eb043c7633712d706c54b625e6
24,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,1026873,24,4,FRA,2025-01-09,35ISBknsCeZQtq66xABI9g,86,284066,True,,2024-06-21,https://i.scdn.co/image/ab67616d0000b2736aa2a180c7b009ca8454ef89,https://i.scdn.co/image/ab6761610000e5eb35d858c545fe337d3a152d65
25,spotify:track:5SLs7GOdSvWhbxxJkTqf2u,"Ninho, Niska",Collabo,Jefe Productions / Charo Inc / WMF / UMF,1022722,10,11,FRA,2025-01-09,5SLs7GOdSvWhbxxJkTqf2u,71,174153,True,pop urbaine,2024-10-25,https://i.scdn.co/image/ab67616d0000b273d30660d949dfac1116226d0f,https://i.scdn.co/image/ab6761610000e5eb791b1ecfe6f3101115430fb5
26,spotify:track:2lftd3hyoAZ0DdxwyUqBw5,GIMS,Où aller,Play Two,996352,15,16,FRA,2025-01-09,2lftd3hyoAZ0DdxwyUqBw5,68,235746,False,french pop,2018-03-23,https://i.scdn.co/image/ab67616d0000b273ff18a961bd2f335474f0afa2,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
27,spotify:track:0M3oxmcIljJfjIPhpEwcyH,GIMS,OHMA TOKITA,Play Two,977951,15,15,FRA,2025-01-09,0M3oxmcIljJfjIPhpEwcyH,69,135257,False,french pop,2024-09-26,https://i.scdn.co/image/ab67616d0000b2737b4302e268a7d85de5f5c524,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
28,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,943560,2,69,FRA,2025-01-09,2PWJx5FwMrMVEaTjwYait1,69,176120,True,,2023-10-13,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8,https://i.scdn.co/image/ab6761610000e5ebb422420f5e4047e2d66cba1a
29,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,942738,29,9,FRA,2025-01-09,3nHuKdFJZm78CoeBnDcFKe,86,184577,False,,2024-09-13,https://i.scdn.co/image/ab67616d0000b273de4b0388cb6e5267132a07bc,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
30,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,918306,13,27,FRA,2025-01-09,5496lks6V3fh1mZAB6IAap,82,161655,False,,2024-06-28,https://i.scdn.co/image/ab67616d0000b2734ee35e37bc21fe929a4d3605,https://i.scdn.co/image/ab6761610000e5eb62ee96f535c8939e42bb68d7
31,spotify:track:5cAzaNbU7AEgfsJgL9sbtX,Linh,Je pense à vous,Jo&Co / Black Star Music,887808,31,7,FRA,2025-01-09,5cAzaNbU7AEgfsJgL9sbtX,68,172263,False,french pop,2024-03-01,https://i.scdn.co/image/ab67616d0000b273ea83245c1c8b11dd23de555d,https://i.scdn.co/image/ab6761610000e5eb57b5f5769896bbbd4d784ae9
32,spotify:track:15vGti1ooNZFlDUdlLukX6,"Booba, SDM",Dolce Camara,Universal Music Distribution Deal,866910,2,48,FRA,2025-01-09,15vGti1ooNZFlDUdlLukX6,68,178401,True,pop urbaine,2024-02-08,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560,https://i.scdn.co/image/ab6761610000e5eb96b3ab10e89bad078d125c3a
33,spotify:track:338wPdNyvOPGZddfk81EKA,"Soolking, GIMS",CARRÉ OK,Universal Music MENA Distributed Labels,856865,33,4,FRA,2025-01-09,338wPdNyvOPGZddfk81EKA,72,160628,False,pop urbaine,2024-12-12,https://i.scdn.co/image/ab67616d0000b273dd2e091b62b57785457df2a6,https://i.scdn.co/image/ab6761610000e5eba0be3f7b3047d01434e03dae
34,spotify:track:4kmGM0IbzDPr2rT1nehI1r,AMK,Malya,Blood Brother's Records,845903,7,19,FRA,2025-01-09,4kmGM0IbzDPr2rT1nehI1r,69,192182,True,,2022-05-27,https://i.scdn.co/image/ab67616d0000b27358617a36795bced5e940f1d7,https://i.scdn.co/image/ab6761610000e5ebf977b07a82dad1c0da240c4b
35,spotify:track:2ynH9ETEo4OgLxNLJrcMKP,La Mano 1.9,I'M SORRY,R.A.T MUSIC,834315,15,15,FRA,2025-01-09,2ynH9ETEo4OgLxNLJrcMKP,69,152571,True,,2024-09-25,https://i.scdn.co/image/ab67616d0000b2731cdb019a5ba20446d828b700,https://i.scdn.co/image/ab6761610000e5ebdf92760aeefbade7a8026673
36,spotify:track:4Bqa1dZPJfHKRfUVRLsSW1,Denden,Ils se demandent,Universal Music Division Virgin Music Distribution Deal,828537,33,8,FRA,2025-01-09,4Bqa1dZPJfHKRfUVRLsSW1,68,102875,True,,2024-10-28,https://i.scdn.co/image/ab67616d0000b273e02916f889db2fc5e72c668b,https://i.scdn.co/image/ab67616d0000b273e02916f889db2fc5e72c668b
37,spotify:track:5Cs4kQRpfYgcBMFsvezdbZ,"Ninho, Niska",Coco,Jefe Productions / Charo Inc / WMF / UMF,822071,6,26,FRA,2025-01-09,5Cs4kQRpfYgcBMFsvezdbZ,65,148656,True,pop urbaine,2024-10-25,https://i.scdn.co/image/ab67616d0000b273d30660d949dfac1116226d0f,https://i.scdn.co/image/ab6761610000e5eb791b1ecfe6f3101115430fb5
38,spotify:track:6C0SXfD7rR46MpWK5VJSEw,"Tiakola, Ryflo, Oskoow",MANON B,M3lo World / Atlantic Records,808721,2,19,FRA,2025-01-09,6C0SXfD7rR46MpWK5VJSEw,65,169846,True,pop urbaine,2024-09-20,https://i.scdn.co/image/ab67616d0000b2732ce65e1fddfaf10dbe42b701,https://i.scdn.co/image/ab6761610000e5eb4d4f46d8b3b786409a8c3219
39,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,808633,39,5,FRA,2025-01-09,5o0osRx8kYJTOqlOSggr9Z,83,166880,False,,2024-09-27,https://i.scdn.co/image/ab67616d0000b2736a794c49d6df89ec45d5b925,https://i.scdn.co/image/ab6761610000e5eb16259488e0146d0807b53e62
40,spotify:track:2KejCKgm7l3uefW9cFt8cH,"Kavinsky, Angèle, Phoenix",Nightcall,Universal Music Division Virgin Music Distribution Deal,807066,18,16,FRA,2025-01-09,2KejCKgm7l3uefW9cFt8cH,71,179306,False,synthwave,2024-09-20,https://i.scdn.co/image/ab67616d0000b27382e856e42426e69b8bb43461,https://i.scdn.co/image/ab6761610000e5eb2dc7b3180bad1885c6ee1320
41,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,803069,30,192,FRA,2025-01-09,22skzmqfdWrjJylampe0kt,83,258431,False,,2012-10-09,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d,https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9
42,spotify:track:0Jh6iWjna1wk5le0Ahn7No,Ninho,La vie qu'on mène,Rec. 118 / Mal Luné Music,793447,3,303,FRA,2025-01-09,0Jh6iWjna1wk5le0Ahn7No,71,193443,False,pop urbaine,2019-03-22,https://i.scdn.co/image/ab67616d0000b27349f298c896b4e4237e2a614e,https://i.scdn.co/image/ab6761610000e5eb791b1ecfe6f3101115430fb5
43,spotify:track:7wOgZ1otoKYDvKyQKP1sNZ,Werenoi,Laboratoire,PLR Music / PGP Records / Allpoints,792777,9,96,FRA,2025-01-09,7wOgZ1otoKYDvKyQKP1sNZ,70,162840,True,,2023-03-09,https://i.scdn.co/image/ab67616d0000b273454178915a2bb0bb78cfebaf,https://i.scdn.co/image/ab6761610000e5ebf7848be605333f3e1a3a8031
44,spotify:track:5oePa8PlOTPAlRaGs2OZ3A,Ninho,Putana,Rec. 118 / Mal Luné Music,786321,4,204,FRA,2025-01-09,5oePa8PlOTPAlRaGs2OZ3A,69,184800,True,pop urbaine,2019-03-22,https://i.scdn.co/image/ab67616d0000b27349f298c896b4e4237e2a614e,https://i.scdn.co/image/ab6761610000e5eb791b1ecfe6f3101115430fb5
45,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,778163,45,11,FRA,2025-01-09,3bg2qahpZmsg5wV2EMPXIk,80,156923,False,edm,2024-10-18,https://i.scdn.co/image/ab67616d0000b273417f8c5927888d7ee97cb05a,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f
46,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,776394,5,61,FRA,2025-01-09,17phhZDn6oGtzMe56NuWvj,89,210688,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
47,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",772443,1,51,FRA,2025-01-09,3xkHsmpQCBMytMJNiDf3Ii,86,180304,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://i.scdn.co/image/ab6761610000e5ebd2b2a1cea3b6b44f4bae14b2
48,spotify:track:3cJYHDT0jfBt8PLNOsKHZE,"Jul, FRANCÈ ZITO",Capata,D'Or et de Platine,763610,15,5,FRA,2025-01-09,3cJYHDT0jfBt8PLNOsKHZE,67,200920,True,pop urbaine,2024-12-06,https://i.scdn.co/image/ab67616d0000b27384fcb225fcd2a8fb7d7b26c5,https://i.scdn.co/image/ab6761610000e5eb043c7633712d706c54b625e6
49,spotify:track:3PyRt7gpih7EPvV0fMWEom,VEN1,Hakayet,NOUVO MONDE,754766,4,37,FRA,2025-01-09,3PyRt7gpih7EPvV0fMWEom,70,158208,True,,2023-11-20,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9,https://i.scdn.co/image/ab6761610000e5ebe56fb246203cf18322f182d1
50,spotify:track:0mYMXqqxLjGTjh5ivcfbNL,VEN1,Menace fantôme,NOUVO MONDE,745773,23,6,FRA,2025-01-09,0mYMXqqxLjGTjh5ivcfbNL,69,179352,True,,2024-11-29,https://i.scdn.co/image/ab67616d0000b2738c154bc234c5793c18a7eb01,https://i.scdn.co/image/ab6761610000e5ebe56fb246203cf18322f182d1
1,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,3836145,1,5,FRA,2025-01-02,0qlYaRFGvgR6afy1f4BBwD,79,217693,True,drill,2024-11-29,https://i.scdn.co/image/ab67616d0000b273dfc950ea8ef5cf436cf1c6d4,https://i.scdn.co/image/ab6761610000e5eb6a7ea12619c2e6170e8fee77
2,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,2858384,1,24,FRA,2025-01-02,0yyFAbTlOk7DFhh6RSug9S,74,165978,False,french pop,2024-09-13,https://i.scdn.co/image/ab67616d0000b27329393fc9cf92d10b86676297,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
3,spotify:track:1y7dY7Xu4nWM4SK2dEnoAT,"Damso, Kalash",Alpha,Trente-quatre centimes,2252135,1,7,FRA,2025-01-02,1y7dY7Xu4nWM4SK2dEnoAT,71,168000,True,pop urbaine,2024-11-15,https://i.scdn.co/image/ab67616d0000b2733352f7a33f9f676b1889240b,https://i.scdn.co/image/ab6761610000e5eb2c7ede97239d20260baa9cdc
4,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2199747,4,11,FRA,2025-01-02,4wJ5Qq0jBN4ajy7ouZIV1c,91,169917,False,k-pop,2024-12-06,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,https://i.scdn.co/image/ab6761610000e5eb727a1f1f508238a20ac9fdbf
5,spotify:track:4mNttG8qiVh4BKrMUrUhCI,Dr. Yaro,Minimum ça,ELEVA,2074043,5,17,FRA,2025-01-02,4mNttG8qiVh4BKrMUrUhCI,75,149811,False,pop urbaine,2024-08-09,https://i.scdn.co/image/ab67616d0000b273d39b05d217190ce3b8dece9b,https://i.scdn.co/image/ab6761610000e5eb8401507f0091a97072d4f19b
6,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,2065416,1,34,FRA,2025-01-02,5NWpquAje6NyvxD57oXNu6,74,188818,False,french pop,2024-09-13,https://i.scdn.co/image/ab67616d0000b27329393fc9cf92d10b86676297,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
7,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,2041378,1,14,FRA,2025-01-02,1Mzg6bu3hkCwJKEf7v49MN,76,183813,True,pop urbaine,2024-09-26,https://i.scdn.co/image/ab67616d0000b27370f8508745ea2e7fff2f510f,https://i.scdn.co/image/ab6761610000e5ebcef13995942c7a300df73050
8,spotify:track:7ifFhxRIvYbe4IuzIkY2Qi,Bouss,Ça parle mal,Le Grand Carré / Level Up Music,1983425,3,18,FRA,2025-01-02,7ifFhxRIvYbe4IuzIkY2Qi,74,176248,True,,2024-06-21,https://i.scdn.co/image/ab67616d0000b273a1725d8b0c1af59e2ae1ba3a,https://i.scdn.co/image/ab6761610000e5eb5b670852e5521d3284faf58f
9,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1906224,9,20,FRA,2025-01-02,2plbrEY59IikOBgBGLjaoe,100,251667,False,art pop,2024-08-16,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6
10,spotify:track:7dzuYJwwtNnfcptmbD58aJ,Joé Dwèt Filé,4 Kampé,Play Two,1772365,10,10,FRA,2025-01-02,7dzuYJwwtNnfcptmbD58aJ,77,214971,True,zouk,2024-10-25,https://i.scdn.co/image/ab67616d0000b273813dacdd5d40ab892a2f0abc,https://i.scdn.co/image/ab6761610000e5ebf2a0b8a7609126c3798a741b
11,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,1771116,1,6,FRA,2025-01-02,6BPcUXYERAahpunmb0AovH,48,147973,False,,2024-11-23,https://i.scdn.co/image/ab67616d0000b273952d1767885a9f1ae6dcf0b0,https://i.scdn.co/image/ab6761610000e5eba056b2ecc1a70ab57cdcc10b
12,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,1740590,12,10,FRA,2025-01-02,1RiCNSkK4AfT1j8ZM4JnVs,72,186461,False,french pop,2024-11-21,https://i.scdn.co/image/ab67616d0000b2739265a1a942323bec65148641,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
13,spotify:track:7eqwODSSwRSniktCjCXZyW,"Theodora, Jeez Suave",KONGOLESE SOUS BBL,Maison Neptune X NBFD,1638042,10,9,FRA,2025-01-02,7eqwODSSwRSniktCjCXZyW,66,164234,True,,2024-11-01,https://i.scdn.co/image/ab67616d0000b273914a47c2fae7a4b4893eb34d,https://i.scdn.co/image/ab6761610000e5eb82f18c900e9161e3c95d1306
14,spotify:track:5jX61gvbNenSDMldQrbtsU,SDM,POUR ELLE,Universal Music Division Capitol Music France,1348496,1,14,FRA,2025-01-02,5jX61gvbNenSDMldQrbtsU,74,179034,True,pop urbaine,2024-09-26,https://i.scdn.co/image/ab67616d0000b27370f8508745ea2e7fff2f510f,https://i.scdn.co/image/ab6761610000e5ebcef13995942c7a300df73050
15,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1338523,15,33,FRA,2025-01-02,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
16,spotify:track:2iEXkEB32esmNExcEyKjKc,Guy2Bezbar,Monaco,Blue Magic Corp,1334064,3,24,FRA,2025-01-02,2iEXkEB32esmNExcEyKjKc,61,141320,True,pop urbaine,2024-07-19,https://i.scdn.co/image/ab67616d0000b273554a2c0448530fa2c7930457,https://i.scdn.co/image/ab6761610000e5eb883c700b3305cb19542b24ba
17,spotify:track:6hKkzk8UlVUj9ioPCyeH1O,Jul,Sous la lune,D'Or et de Platine,1313439,3,17,FRA,2025-01-02,6hKkzk8UlVUj9ioPCyeH1O,73,171000,True,pop urbaine,2019-06-28,https://i.scdn.co/image/ab67616d0000b2733c505b5ddcbdf80c7dff5a1f,https://i.scdn.co/image/ab6761610000e5eb043c7633712d706c54b625e6
