rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
21,spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx,"Korelon, Sliki",WHITEBOY,Korelon,287793,20,3,FIN,2024-07-04,1Pr2Fzp0UO1h7NrgCbCHGx,55,171487,False,finnish hip hop,2024-06-14,https://i.scdn.co/image/ab67616d0000b273c5ab0c9de3a98416e373d820,https://i.scdn.co/image/ab6761610000e5eb2bef217cd2ddb3d40610e242
22,spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,Columbia/B1 Recordings/Ultra Records,272816,3,13,FIN,2024-07-04,48lxT5qJF0yYyf2z4wB4xW,78,144846,False,,2024-03-29,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f,https://i.scdn.co/image/ab6761610000e5eb6b39a78666ca71a16bc9655a
23,spotify:track:4ZX9P2D0gkCumSKJEWqp6e,"Karim B, Ege Zulu",Mi Amore (feat. Ege Zulu),Sony Music Entertainment Finland,269567,22,4,FIN,2024-07-04,4ZX9P2D0gkCumSKJEWqp6e,45,183721,False,finnish hip hop,2024-06-07,https://i.scdn.co/image/ab67616d0000b273cc9cabd8d95dc3845be14de4,https://i.scdn.co/image/ab6761610000e5ebc81709862137a072fa865305
24,spotify:track:3bmaYlyaca8hvQ7cUEzHhG,costee,Sano vaan,WM Finland,268913,24,1,FIN,2024-07-04,3bmaYlyaca8hvQ7cUEzHhG,47,168403,False,finnish hip hop,2024-06-28,https://i.scdn.co/image/ab67616d0000b27314881ef364e293f4c6d1e955,https://i.scdn.co/image/ab6761610000e5eb0d46e8e15cae39c3f7421ff7
25,spotify:track:5dSmtvguWDB0oXMFUbUyYK,"Isac Elliot, Averagekidluke, MD$",Italia,Universal Music Oy,266834,2,6,FIN,2024-07-04,5dSmtvguWDB0oXMFUbUyYK,54,193600,False,finnish hip hop,2024-05-23,https://i.scdn.co/image/ab67616d0000b273c9509427552ce0a32c574ce6,https://i.scdn.co/image/ab6761610000e5ebc590423d93de65c4e5e94005
26,spotify:track:6kXvvD5sqnyz9hGTNNvqcG,OLGA,Uus Bitch,PME Records,258137,2,15,FIN,2024-07-04,6kXvvD5sqnyz9hGTNNvqcG,49,131917,True,finnish hip hop,2024-03-22,https://i.scdn.co/image/ab67616d0000b2734f5864cf205916bd5ce6a843,https://i.scdn.co/image/ab6761610000e5ebaedc83523fb9f61d1bbec122
27,spotify:track:3uFYqmo1tBXqITBLsnHsUx,KUUMAA,Satama,Universal Music Oy,257558,4,31,FIN,2024-07-04,3uFYqmo1tBXqITBLsnHsUx,52,160106,False,finnish pop,2024-04-18,https://i.scdn.co/image/ab67616d0000b273691167cb7802f76195863c77,https://i.scdn.co/image/ab6761610000e5ebf3b5e1b7a37b713b4eb72db9
28,spotify:track:0Qlx6e4luybsQ4nDhhlC1h,Bee,Maljapuhe,Sony Music Entertainment Finland,255880,13,9,FIN,2024-07-04,0Qlx6e4luybsQ4nDhhlC1h,48,158159,False,finnish pop,2024-05-03,https://i.scdn.co/image/ab67616d0000b2732eb7895c882429dc40139dc5,https://i.scdn.co/image/ab6761610000e5eb1c0ef3ff21be14307455bfae
29,spotify:track:60C39X0cMU3CGamo0ifQhK,Sexmane,Hulluus saa mut huutamaan,Sony Music Entertainment Finland,251632,1,12,FIN,2024-07-04,60C39X0cMU3CGamo0ifQhK,46,202689,False,finnish hip hop,2024-04-12,https://i.scdn.co/image/ab67616d0000b27310280a77bf1982f58e1ce50d,https://i.scdn.co/image/ab6761610000e5eb407801b26c03cc21dd50562d
30,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,239646,22,4,FIN,2024-07-04,5N3hjp1WNayUPZrA8kJmJP,84,186365,True,,2024-06-06,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
31,spotify:track:0jBgpqrjZsjAxgWGYE6cs7,william,ILY,WM Finland,229707,10,5,FIN,2024-07-04,0jBgpqrjZsjAxgWGYE6cs7,48,140000,False,finnish hip hop,2024-05-31,https://i.scdn.co/image/ab67616d0000b2735c0d5187387d13e428ef8b23,https://i.scdn.co/image/ab6761610000e5ebb4d1d9a6985e8b3e3bf2aa82
32,spotify:track:1iZOPk4TnPpL1NOqCXSoRv,"AHTI, HUGO",Väärään aikaan (feat. HUGO),WM Finland,226858,1,30,FIN,2024-07-04,1iZOPk4TnPpL1NOqCXSoRv,48,182579,True,finnish hip hop,2023-12-08,https://i.scdn.co/image/ab67616d0000b27395d4e15572be8063054f1464,https://i.scdn.co/image/ab6761610000e5ebe88f7559545213676e30e5fb
33,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,225977,5,15,FIN,2024-07-04,2GxrNKugF82CnoRFbQfzPf,83,142514,False,,2024-03-19,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738,https://i.scdn.co/image/ab6761610000e5eb32d158743eda95d045355ead
34,spotify:track:150cifhtXjdhDdr07scSVG,"HUGO, Costi",Taulut (feat. Costi),Sony Music Entertainment Finland,221596,1,43,FIN,2024-07-04,150cifhtXjdhDdr07scSVG,49,197027,False,finnish hip hop,2023-09-08,https://i.scdn.co/image/ab67616d0000b273155b7681ff67692534010cc8,https://i.scdn.co/image/ab6761610000e5eb73c9bc11cc7bf3db774e84ae
35,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,213764,28,7,FIN,2024-07-04,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
36,spotify:track:3Fq0id1BFWX3GoCeWdNh53,ibe,BLONDINA,Skorpioni,206448,1,58,FIN,2024-07-04,3Fq0id1BFWX3GoCeWdNh53,51,180042,False,finnish hip hop,2023-11-03,https://i.scdn.co/image/ab67616d0000b2735523ed10c398d2fabb0be704,https://i.scdn.co/image/ab6761610000e5eb13c74eecefe98cefda68f1aa
37,spotify:track:4TXoHT9YxXfczvs2ccf5MK,KUUMAA,Ylivoimainen,Universal Music Oy,203127,1,77,FIN,2024-07-04,4TXoHT9YxXfczvs2ccf5MK,51,181947,False,finnish pop,2023-03-30,https://i.scdn.co/image/ab67616d0000b2736546ea21d91dfb63b7219507,https://i.scdn.co/image/ab6761610000e5ebf3b5e1b7a37b713b4eb72db9
