rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6gjkHuMOR0CrN7Vb2NoEdg","Andmesh","Anugerah Terindah","HITS Records",1,4,4,"6940782"
2,"spotify:track:0PtJbtW50jcvvswNPn3QGd","For Revenge","Serana","Didi Music",1,1,136,"6496209"
3,"spotify:track:3be9ACTxtcL6Zm4vJRUiPG","yung kai","blue","BMG Rights Management (US) LLC",3,3,5,"6303622"
4,"spotify:track:0daEJMXc3b4ZMTnvtHpuTt",".Feast","Nina","Sun Eater",2,2,17,"6113901"
5,"spotify:track:7BgFlmOxrL7M1jVGoxqy37","Ernie Zakri, Ade Govinda","Masing Masing","Universal Music Sdn Bhd",2,6,12,"5573992"
6,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",1,7,17,"5399841"
7,"spotify:track:7zOVh5fGpEwSbZd0g9z80B","Bernadya","Satu Bulan","Juni Records",1,5,38,"5249405"
8,"spotify:track:3FwQ3RYYEekzjEeL3jdpUZ","Lyodra","Pesan Terakhir","PT. Universal Music Indonesia",3,9,179,"4742538"
9,"spotify:track:1ZPVEo8RfmrEz8YAD5n6rW","Juicy Luicy","Lantas","E-Motion Entertainment",3,18,203,"4620520"
10,"spotify:track:2gcMYiZzzmzoF8PPAfL3IO","Bernadya","Untungnya, Hidup Harus Tetap Berjalan","Juni Records",3,8,21,"4510199"
11,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",3,11,29,"4492816"
12,"spotify:track:6cChz3Pak7UtjuVJJRZmCm","Adrian Khalif, Juicy Luicy","Sialan","E-Motion Entertainment",2,14,39,"4329720"
13,"spotify:track:70Wtp9jCA3ZhGAxV0pnwS7","Rio Clappy","Bunga Abadi","Rio Clappy",9,12,23,"4209873"
14,"spotify:track:2wAiFWjRupWmnDkQcu91MF","Hindia","Rumah Ke Rumah","Sun Eater",13,21,264,"4174497"
15,"spotify:track:2JqsSFo6HqOxnmxBtHfNY6","Dudy Oris","Aku Yang Jatuh Cinta","Dudy Oris",1,16,31,"4122260"
16,"spotify:track:6wj06az0WX7fClA2w319dO","Bernadya","Kata Mereka Ini Berlebihan","Juni Records",3,10,40,"4110437"
17,"spotify:track:5MIpcd16T59wFeqAChSYwC","Last Child","Duka","dr.m",10,15,180,"4108792"
18,"spotify:track:6AyBbSvcR2ZwTeR30I4jb9","For Revenge, Stereo Wall","Jakarta Hari Ini","Didi Music",17,19,84,"3912838"
19,"spotify:track:4GUphFvzqaCHPDkS2VDn2I","Nyoman Paul","Tunggu Apa Lagi","PT. Universal Music Indonesia",7,17,12,"3874048"
20,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,13,9,"3865193"
21,"spotify:track:26cvTWJq2E1QqN4jyH2OTU","Anggi Marito","Tak Segampang Itu","PT. Universal Music Indonesia",1,27,102,"3862214"
22,"spotify:track:5NmjnghJGJRFg34KGGx8O0","Vierra","Seandainya","Musica Studio's",21,26,199,"3788457"
23,"spotify:track:1csKczcJqOSdK8JriLMpDW","Juicy Luicy","Tampar","E-Motion Entertainment",9,23,136,"3617627"
24,"spotify:track:25M9piWxSsq0xLcjQW5yz6","Mahalini","Bawa Dia Kembali","HITS Records",4,20,32,"3588462"
25,"spotify:track:6Hii26x3qDErVitnGW8QtO","Feby Putri, Fiersa Besari","Runtuh","BYNC Record",1,24,166,"3574474"
26,"spotify:track:630DpnzdfjdVqv2yLfPbAX","Nadin Amizah","Bertaut","Sorai",1,22,238,"3552368"
27,"spotify:track:6EIMUjQ7Q8Zr2VtIUik4He","Henry Moodie","drunk text","Robots & Humans/Columbia",1,25,49,"3531847"
28,"spotify:track:6Npkwd5gv61SR6QZbTyNf9","Juicy Luicy","Lampu Kuning","E-Motion Entertainment",16,28,24,"3489265"
29,"spotify:track:6xeqCawPZngDVqw2W2aGaR","Suara Kayu, Feby Putri","Kembali Pulang","WM Indonesia",11,31,97,"3397785"
30,"spotify:track:32Pdf9eyXDEMoClEJW6yYP","Tulus","Interaksi","TulusCompany",10,32,146,"3293957"
31,"spotify:track:3aClK9EBpl7QeYEuOq1eMI","Hal","L","typeast record",8,33,138,"3178781"
32,"spotify:track:1mruWrUwAVe2XkksUQiaHK","Virgoun, Audy","Selamat (Selamat Tinggal)","dr.m",12,34,283,"3157366"
33,"spotify:track:3y8RcMPYG22fRnrOi4oFJ1","Batas Senja","Nanti Kita Seperti Ini","Sintesa Pro",3,41,85,"3145386"
34,"spotify:track:2dIBMHByUGcNPzmYBJ6OAj","Hindia","Evaluasi","Sun Eater",1,37,162,"3041878"
35,"spotify:track:5KYUrBgdbIcqwaGSIgfXPl","Bernadya","Apa Mungkin","Juni Records",5,29,84,"3011480"
36,"spotify:track:4GfK1qOF3uBWidbPlTCQRL","Tulus","Monokrom","TulusCompany",12,42,403,"3004742"
37,"spotify:track:1AoBdDIOp6RFjAbzcPbWi8","Tiara Andini","Janji Setia","PT. Universal Music Indonesia",13,36,143,"2935657"
38,"spotify:track:0pmyq5KBXP3agRdxl1SZXx","Bernadya","Lama-Lama","Juni Records",4,30,23,"2929553"
39,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",39,44,8,"2904072"
40,"spotify:track:0UFYW8XaNvO6K8yZLMHPkB","Bernadya","Kini Mereka Tahu","Juni Records",7,35,27,"2807352"
41,"spotify:track:2JekYbWANgDe54Dndi2I2C","Rony Parulian","Tak Ada Ujungnya","PT. Universal Music Indonesia",41,79,3,"2804236"
42,"spotify:track:26KhLgFuPymkm1uiZkc6Rv","The Lantis","Bunga Maaf","WM Indonesia",42,125,2,"2798816"
43,"spotify:track:5l3jhWIfRg1FeKgw7R1jWb","Meiska","Keras Kepala","Sony Music Entertainment",30,39,21,"2795235"
44,"spotify:track:6XKEElbr3cWmnUw6a5HRBV","Mahalini","Mati-Matian","HITS Records",2,43,38,"2791004"
45,"spotify:track:6zrnrcry6OHVFo3EDt6PYa","Nidji","Rahasia Hati","Musica Studio's",32,38,27,"2772424"
