rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6EIMUjQ7Q8Zr2VtIUik4He","Henry Moodie","drunk text","Robots & Humans/Columbia",1,1,14,"5826147"
2,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",1,2,8,"5424553"
3,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",2,3,6,"4829135"
4,"spotify:track:7F4tV8SiUy6itZTdAzdafO","Nadhif Basalamah","penjaga hati","After School",1,4,28,"4315390"
5,"spotify:track:6XKEElbr3cWmnUw6a5HRBV","Mahalini","Mati-Matian","HITS Records",5,6,3,"4037900"
6,"spotify:track:2lMQOAKPam2JVEfNsZtWDe","Lyodra","Tak Dianggap","PT. Universal Music Indonesia",2,5,35,"3837582"
7,"spotify:track:6L1jkVbb331DNvK89C3L8u","Arsy Widianto, Tiara Andini","Masih Hatiku","PT. Universal Music Indonesia",7,10,7,"3508296"
8,"spotify:track:3FwQ3RYYEekzjEeL3jdpUZ","Lyodra","Pesan Terakhir","PT. Universal Music Indonesia",3,11,144,"3388894"
9,"spotify:track:2o1pb13quMReXZqE7jWsgq","Ariana Grande","intro (end of the world)","Republic Records",5,8,5,"3348652"
10,"spotify:track:1njlnn8ZKHI77Pe9szIONR","BABYMONSTER","SHEESH","YG Entertainment",10,15,3,"3295903"
11,"spotify:track:2sD709AK9zRN6SKUmDhGEa","Vionita","Dia Masa Lalumu, Aku Masa Depanmu","HITS Records",6,7,46,"3188087"
12,"spotify:track:26cvTWJq2E1QqN4jyH2OTU","Anggi Marito","Tak Segampang Itu","PT. Universal Music Indonesia",1,13,67,"3089479"
13,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",3,12,33,"3045277"
14,"spotify:track:1aKvZDoLGkNMxoRYgkckZG","ILLIT","Magnetic","BELIFT LAB",14,17,3,"3013624"
15,"spotify:track:4SW9fIXaX6OxJhm9gspkDG","Dygta, Kamasean","Tapi Tahukah Kamu?","Pro-M",4,9,27,"2910568"
