rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
17,spotify:track:6NmD1hzysD8rcLnkvD7MAQ,سكول الدوسري - SKOL KSA,اغاني تيك توك مطلوبة - مجنون فيك يا عمري ، ياحبي اشتوم اشتوم,جميع الحقوق محفوظة,57697,13,5,SAU,2025-01-23,6NmD1hzysD8rcLnkvD7MAQ,48,219962,False,,2024-12-15,https://i.scdn.co/image/ab67616d0000b2730eacfcfe0f9c28c7c68f1ef8,https://i.scdn.co/image/ab6761610000e5eb86d04ae78cce656cfe5b169d
18,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,56887,18,32,SAU,2025-01-23,3M0lSi5WW79CXQamgSBIjx,87,228786,True,,2017-10-04,https://i.scdn.co/image/ab67616d0000b2735a0c2870f4f309e382d1fad6,https://i.scdn.co/image/ab6761610000e5eb5d10a5bb5f78cd7819cbfad7
19,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,56861,2,77,SAU,2025-01-23,7CyPwkp0oE8Ro9Dd5CUDjW,90,244684,False,,2023-06-23,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
20,spotify:track:5iyZWYdb4RmL94Ul9Nfta7,Saif Amer,Aybaah,Hguitara Studio,56663,5,31,SAU,2025-01-23,5iyZWYdb4RmL94Ul9Nfta7,55,219266,False,khaleeji,2023-05-11,https://i.scdn.co/image/ab67616d0000b273417291fd8305375ce4fb2a5f,https://i.scdn.co/image/ab6761610000e5ebbb4469ac5f9219c81df966eb
21,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,56638,13,166,SAU,2025-01-23,0yc6Gst2xkRu0eMLeRMGCX,87,290616,False,dream pop,2017-06-09,https://i.scdn.co/image/ab67616d0000b27312b69bf576f5e80291f75161,https://i.scdn.co/image/ab6761610000e5eb0e871e0389b9722cc12a4118
22,spotify:track:3h4kEr2cagLR0HlqMyMS2H,"Nasrat Al Bader, Qaed Helmy",ويلي,Nasrat AlBadr,55675,18,47,SAU,2025-01-23,3h4kEr2cagLR0HlqMyMS2H,51,380255,False,khaleeji,2024-08-01,https://i.scdn.co/image/ab67616d0000b27397bbf4ca20139cc721b575b7,https://i.scdn.co/image/ab67616d0000b273fd43a22733959b380ba02213
23,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,55533,21,12,SAU,2025-01-23,6jbYpRPTEFl1HFKHk1IC0m,90,278014,True,,2024-10-28,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c,https://i.scdn.co/image/ab6761610000e5ebdfa2b0c7544a772042a12e52
24,spotify:track:0De3DaoxbRTYxlbNKceDMk,فيلگس fM .,"عراقي مطلوب , بعد عندي امل نرجع):",7546067 Records DK,55482,24,1,SAU,2025-01-23,0De3DaoxbRTYxlbNKceDMk,47,146534,False,khaleeji,2025-01-11,https://i.scdn.co/image/ab67616d0000b2739d97f2c97fe2354584aeafbb,https://i.scdn.co/image/ab67616d0000b27394884f7107355f5c762f00ab
25,spotify:track:3iPUqYAqDdpnTmCF2FRFdX,Nasrat Al Bader,المهزلة,Nasrat AlBadr,55329,7,60,SAU,2025-01-23,3iPUqYAqDdpnTmCF2FRFdX,52,262368,False,khaleeji,2024-08-01,https://i.scdn.co/image/ab67616d0000b273dad84e1532dedce2c4fa58b0,https://i.scdn.co/image/ab67616d0000b273fd43a22733959b380ba02213
26,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,53359,7,222,SAU,2025-01-23,0cQVqPuHQP4KEwc7ZUQmj6,67,240426,False,,2013-04-19,https://i.scdn.co/image/ab67616d0000b273c91ed3bc3c8d484f532fab2f,https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816
