rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
30,spotify:track:73K33p4Vyz9koXGqmL5eFs,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",Malang Sajna,T-Series,2220260,4,57,IND,2024-02-22,73K33p4Vyz9koXGqmL5eFs,72,161041,False,bhajan,2022-12-19,https://i.scdn.co/image/ab67616d0000b273e4be675de3a03b2ad2552c6d,https://i.scdn.co/image/ab6761610000e5ebe34fad78221a2cb31da57946
31,spotify:track:0UZLaEOSIc5kg0cc7eszqC,Vishal Mishra,Manjha,Desi Music Factory,2212396,16,91,IND,2024-02-22,0UZLaEOSIc5kg0cc7eszqC,72,191647,False,hindi pop,2020-03-17,https://i.scdn.co/image/ab67616d0000b273dea88e870d30a4da51065bf5,https://i.scdn.co/image/ab6761610000e5ebfb13d10be20fdcb5a670f551
32,spotify:track:38h4tmH1AWBVuemWAy4R4y,"Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya","Tum Kya Mile, Pt. 2",Saregama India Ltd,2140339,9,34,IND,2024-02-22,38h4tmH1AWBVuemWAy4R4y,2,277500,False,bollywood,2023-08-14,https://i.scdn.co/image/ab67616d0000b2733186471e5280d90457a7edd0,https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca
33,spotify:track:5Tkf5CbtVYHA1SiKo1NrJE,"Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Saregama,2106030,1,39,IND,2024-02-22,5Tkf5CbtVYHA1SiKo1NrJE,64,266075,False,gujarati pop,2023-08-25,https://i.scdn.co/image/ab67616d0000b273086a0de4ba75217274d94fb4,https://i.scdn.co/image/ab6761610000e5eb8094cf9aa2f6ed775614c073
34,spotify:track:1y1rQTkWmrZdJmjwuK07GC,"Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")",T-Series,2034967,5,245,IND,2024-02-22,1y1rQTkWmrZdJmjwuK07GC,72,234722,False,hindi pop,2019-06-13,https://i.scdn.co/image/ab67616d0000b273ce1f4349305971b5beb75fcd,https://i.scdn.co/image/ab6761610000e5ebfb13d10be20fdcb5a670f551
35,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,Kaifi Khalil,Kahani Suno 2.0,1944121 Records DK,2002052,1,62,IND,2024-02-22,4VsP4Dm8gsibRxB5I2hEkw,71,173637,False,desi,2022-05-31,https://i.scdn.co/image/ab67616d0000b2734697d4ee22b3f63c17a3b9ec,https://i.scdn.co/image/ab6761610000e5eb8b3d777345ecd2f25f408586
36,spotify:track:7IWcVmNCt0V1KHoYQP9ZoR,"Thaman S, Sri Krishna, Sahithi Chaganti, Mahesh Babu, Saraswati Putra Ramajogayya Sastry",Kurchi Madathapetti,Aditya Music,1970384,34,7,IND,2024-02-22,7IWcVmNCt0V1KHoYQP9ZoR,57,216558,False,tollywood,2024-01-26,https://i.scdn.co/image/ab67616d0000b273e828d0a7cbecd7ac239c066b,https://i.scdn.co/image/ab6761610000e5eb1edc6d40afbea5426d0cfe0f
37,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1951638,1,71,IND,2024-02-22,1418IuVKQPTYqt7QNJ9RXN,73,194653,False,desi hip hop,2022-09-13,https://i.scdn.co/image/ab67616d0000b27337f65266754703fd20d29854,https://i.scdn.co/image/ab6761610000e5eb6e3b7b0ad5cbfdfc7435df51
38,spotify:track:2ZD4aIEepqZsdxPxLSuUhm,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",Tere Pyaar Mein,T-Series,1922339,5,55,IND,2024-02-22,2ZD4aIEepqZsdxPxLSuUhm,71,266094,False,bollywood,2023-02-01,https://i.scdn.co/image/ab67616d0000b273fdd4cc7defb987b4c3aa2d9e,https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca
39,spotify:track:2pIoyDWZV5OSW0xd6n41xV,"Pritam, Arijit Singh, Swanand Kirkire, IP Singh",Lutt Putt Gaya,T-Series,1918154,22,13,IND,2024-02-22,2pIoyDWZV5OSW0xd6n41xV,59,222997,False,bollywood,2023-12-20,https://i.scdn.co/image/ab67616d0000b273ab1e3b16de1c7ec009880e97,https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca
