rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
40,spotify:track:7Md0Rk4s9khBtVpSD03bWl,"Mrs. GREEN APPLE, Sonoko Inoue",点描の唄,UME - Global Clearing House,991773,17,258,JPN,2024-04-25,7Md0Rk4s9khBtVpSD03bWl,41,307120,False,j-pop,2023-12-01,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
41,spotify:track:4IfrM44LofE9bSs6TDZS49,Tani Yuuki,W / X / Y,Valley Records,942556,1,122,JPN,2024-04-25,4IfrM44LofE9bSs6TDZS49,64,278118,False,j-pop,2021-12-08,https://i.scdn.co/image/ab67616d0000b273b5900aef5989a39a87bda771,https://i.scdn.co/image/ab6761610000e5ebc642537b0d8abfb62d0c2632
42,spotify:track:49F3htNmwzPKFycPdOrDvf,OFFICIAL HIGE DANDISM,Subtitle,IRORI Records,938070,1,81,JPN,2024-04-25,49F3htNmwzPKFycPdOrDvf,61,305509,False,j-pop,2022-10-12,https://i.scdn.co/image/ab67616d0000b273d69b54199b7773b97a57a196,https://i.scdn.co/image/ab6761610000e5ebf9f7513528a90d1dde6d3aaa
43,spotify:track:5RIQU2JDuXC4NkLiHNNMon,Fujii Kaze,Hana,Universal Music LLC,937888,7,28,JPN,2024-04-25,5RIQU2JDuXC4NkLiHNNMon,65,246699,False,j-pop,2023-10-12,https://i.scdn.co/image/ab67616d0000b27350d2cd7d61ac21259ac8961d,https://i.scdn.co/image/ab6761610000e5ebc5a3e6e9027505f5cba5fdbc
44,spotify:track:2jdbZGFp8KVTuk0YxDNL4l,back number,高嶺の花子さん,Universal Music LLC,936338,8,269,JPN,2024-04-25,2jdbZGFp8KVTuk0YxDNL4l,72,294813,False,j-pop,2014-03-26,https://i.scdn.co/image/ab67616d0000b273783ed3c2af46af7ab7c671c0,https://i.scdn.co/image/ab6761610000e5eb561bf1e63b7fe992f5ed0cf8
45,spotify:track:2EmkTBTh964LQen4Vz0svg,Ryokuoushoku Shakai,花になって - Be a flower,Sony Music Labels Inc.,932683,8,25,JPN,2024-04-25,2EmkTBTh964LQen4Vz0svg,68,199333,False,j-pop,2023-10-29,https://i.scdn.co/image/ab67616d0000b273429f3c0081fd674ba9365997,https://i.scdn.co/image/ab6761610000e5eb138c7129876e9cde33775ca3
46,spotify:track:2vOAHp8PBBFYqvQUWSoITY,Mrs. GREEN APPLE,インフェルノ,Universal Music LLC,916115,16,249,JPN,2024-04-25,2vOAHp8PBBFYqvQUWSoITY,72,211600,False,j-pop,2019-10-01,https://i.scdn.co/image/ab67616d0000b27381f55cd879e9480e3ed313df,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
47,spotify:track:5qqqgLXECWbgaKLlq4YWkS,noa,Any angle,noa,914962,19,16,JPN,2024-04-25,5qqqgLXECWbgaKLlq4YWkS,55,127925,False,j-pop,2024-01-05,https://i.scdn.co/image/ab67616d0000b27359f08272a89b6428893d55f6,https://i.scdn.co/image/ab6761610000e5ebf5ac31b608a0443b2ba7ce77
48,spotify:track:3zbKiko8V3u2yn1RcT8xBZ,Tatsuya Kitani,青のすみか,Sony Music Labels Inc.,904696,3,42,JPN,2024-04-25,3zbKiko8V3u2yn1RcT8xBZ,66,196640,False,anime,2024-01-10,https://i.scdn.co/image/ab67616d0000b273fec2d68fca92ce07c2b0d616,https://i.scdn.co/image/ab6761610000e5eb8f3b2ac021a12b2bd5f19edd
49,spotify:track:5m21ZR5lO6U0tp9KENxuCc,MY FIRST STORY,I'm a mess,INTACT RECORDS,876703,6,57,JPN,2024-04-25,5m21ZR5lO6U0tp9KENxuCc,61,251333,False,j-rock,2022-08-24,https://i.scdn.co/image/ab67616d0000b273bc0d5dfe19d8b1d702a3cac9,https://i.scdn.co/image/ab6761610000e5eb04df1f5b551614aff7882b2f
