rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
6,spotify:track:3k6q0O9JnO2GhvD6C8fs20,Jimin,Closer Than This,BIGHIT MUSIC,284013,2,9,KOR,2024-02-22,3k6q0O9JnO2GhvD6C8fs20,65,223302,False,k-pop,2023-12-22,https://i.scdn.co/image/ab67616d0000b273e3dbc03f538633dbb40adf37,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
7,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,243934,4,16,KOR,2024-02-22,2KslE17cAJNHTsI2MI0jb2,85,206019,False,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
8,spotify:track:59hBR0BCtJsfIbV9VzCVAp,Jimin,Set Me Free Pt.2,BIGHIT MUSIC,212439,2,49,KOR,2024-02-22,59hBR0BCtJsfIbV9VzCVAp,67,200929,True,k-pop,2023-03-17,https://i.scdn.co/image/ab67616d0000b2734f4ec2c2a865569bd4a067a4,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
9,spotify:track:0aZG8KWrpRnsGL0loUkfSj,TWS,plot twist,PLEDIS Entertainment,179730,9,5,KOR,2024-02-22,0aZG8KWrpRnsGL0loUkfSj,68,152400,False,k-pop,2024-01-22,https://i.scdn.co/image/ab67616d0000b2739aaa57e6ba6ea9060e087ce7,https://i.scdn.co/image/ab6761610000e5eb0c2d1f65e6920a7368a63e1a
10,spotify:track:21ewxM3YvcdTj7cC0XwznO,Lim Young Woong,Do or Die,Mulgogi Music,171894,6,20,KOR,2024-02-22,21ewxM3YvcdTj7cC0XwznO,60,205440,False,k-ballad,2023-10-09,https://i.scdn.co/image/ab67616d0000b273831b4a8eb3bd16788dca633a,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
11,spotify:track:2O4Bb2WCkjlTPO827OnBMI,LE SSERAFIM,EASY,SOURCE MUSIC,170334,11,1,KOR,2024-02-22,2O4Bb2WCkjlTPO827OnBMI,75,164545,False,k-pop,2024-02-19,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a,https://i.scdn.co/image/ab6761610000e5ebd7d7064b17d00c6f8755eae6
12,spotify:track:4WUpMUjdoi47LY7gBQBXe3,Lim Young Woong,Grain of Sand,물고기뮤직,166092,8,38,KOR,2024-02-22,4WUpMUjdoi47LY7gBQBXe3,59,220309,False,k-ballad,2023-06-05,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
13,spotify:track:74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,SOURCE MUSIC,159807,10,17,KOR,2024-02-22,74X2u8JMVooG2QbjRxXwR8,77,159080,False,k-pop,2023-10-27,https://i.scdn.co/image/ab67616d0000b2735e352f6eccf8cb96d0b247cc,https://i.scdn.co/image/ab6761610000e5ebd7d7064b17d00c6f8755eae6
14,spotify:track:0djkJ3iAARXRCbfbwwVc3o,IU,Love wins all,EDAM Entertainment,155352,8,5,KOR,2024-02-22,0djkJ3iAARXRCbfbwwVc3o,68,271080,False,k-pop,2024-01-24,https://i.scdn.co/image/ab67616d0000b273b79a12d47af18d1d83a5caf9,https://i.scdn.co/image/ab6761610000e5ebbd0642ff425698afac5caffd
15,spotify:track:6auT8cRBu3BgPRBrdVBY15,Lim Young Woong,London Boy,물고기뮤직,149573,6,66,KOR,2024-02-22,6auT8cRBu3BgPRBrdVBY15,58,244500,False,k-ballad,2022-11-15,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
