rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
9,spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna),Universal Republic Records,63007,2,40,ARE,2024-03-07,7GUhiAHLoVy1V8ucQuZ3CB,59,215466,True,,2024-02-09,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
10,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,61916,4,32,ARE,2024-03-07,42VsgItocQwOQC3XWZ8JNA,86,191700,True,rap,2023-07-28,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
11,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,61051,5,25,ARE,2024-03-07,5aIVCx5tnk0ntmdiinnYvw,84,200255,False,afrobeats,2023-07-28,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e,https://i.scdn.co/image/ab6761610000e5eba1fca104a7abe5a7031b887d
12,spotify:track:0M0ANKNzmM4Odd7FNKghzW,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",T-Series,54441,10,6,ARE,2024-03-07,0M0ANKNzmM4Odd7FNKghzW,74,171147,False,indian indie,2024-01-19,https://i.scdn.co/image/ab67616d0000b27352e3a807b72281cb40c08092,https://i.scdn.co/image/ab6761610000e5ebe96a339b04840c8fb801ccb4
13,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,52109,4,17,ARE,2024-03-07,4xhsWYTOGcal8zt0J161CU,81,138411,True,,2023-11-10,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8,https://i.scdn.co/image/ab6761610000e5ebb645c02cfa05103299775097
14,spotify:track:7AYmToZ5y67fBjq4RLFbuq,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,50241,10,4,ARE,2024-03-07,7AYmToZ5y67fBjq4RLFbuq,60,233456,True,,2024-02-10,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f,https://i.scdn.co/image/ab6761610000e5eb7eaa373538359164b843f7c0
15,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,50151,15,10,ARE,2024-03-07,17phhZDn6oGtzMe56NuWvj,89,210688,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
16,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,48503,1,34,ARE,2024-03-07,2HRgqmZQC0MC7GeNuDIXHN,84,183550,True,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
17,spotify:track:69phA1R4gmQsBFRQ3INW8C,Rich Amiri,ONE CALL,Internet Money Records / 10K Projects,47759,14,7,ARE,2024-03-07,69phA1R4gmQsBFRQ3INW8C,75,121399,True,rage rap,2023-11-17,https://i.scdn.co/image/ab67616d0000b2732c2ada65af543cc22f7676d2,https://i.scdn.co/image/ab6761610000e5eb73e49c97eb61ff11a320f764
18,spotify:track:0TL0LFcwIBF5eX7arDIKxY,Anuv Jain,Husn,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),43894,8,12,ARE,2024-03-07,0TL0LFcwIBF5eX7arDIKxY,77,217894,False,indian indie,2023-12-01,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8,https://i.scdn.co/image/ab6761610000e5eba837a6cb82dd949d5e1f9b53
