rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
17,spotify:track:1ZPVEo8RfmrEz8YAD5n6rW,Juicy Luicy,Lantas,E-Motion Entertainment,3793820,3,209,IDN,2025-01-30,1ZPVEo8RfmrEz8YAD5n6rW,78,234204,False,indonesian pop,2020-11-06,https://i.scdn.co/image/ab67616d0000b273b1d3ef29ee15a18842973471,https://i.scdn.co/image/ab6761610000e5eb8a7372e657292fbcbde93caf
18,spotify:track:6Hii26x3qDErVitnGW8QtO,"Feby Putri, Fiersa Besari",Runtuh,BYNC Record,3724086,1,172,IDN,2025-01-30,6Hii26x3qDErVitnGW8QtO,78,223973,False,indonesian pop,2021-10-01,https://i.scdn.co/image/ab67616d0000b2734788f7886c01b9b2ee95cbdd,https://i.scdn.co/image/ab6761610000e5eb4f758d9f221784a05343389e
19,spotify:track:2gcMYiZzzmzoF8PPAfL3IO,Bernadya,"Untungnya, Hidup Harus Tetap Berjalan",Juni Records,3671334,3,27,IDN,2025-01-30,2gcMYiZzzmzoF8PPAfL3IO,79,182903,False,indonesian pop,2024-06-23,https://i.scdn.co/image/ab67616d0000b27327693aaf059002bba3a7655a,https://i.scdn.co/image/ab6761610000e5eb6d1dbc1a4a286b1ee9d40163
20,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,3664581,3,35,IDN,2025-01-30,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
21,spotify:track:5NmjnghJGJRFg34KGGx8O0,Vierra,Seandainya,Musica Studio's,3627898,21,205,IDN,2025-01-30,5NmjnghJGJRFg34KGGx8O0,77,263407,False,indonesian pop,2011-06-01,https://i.scdn.co/image/ab67616d0000b273bdc17798be456d9e4ad28dc0,https://i.scdn.co/image/ab6761610000e5ebce05aec92bc5b3e81205ff73
22,spotify:track:630DpnzdfjdVqv2yLfPbAX,Nadin Amizah,Bertaut,Sorai,3611580,1,244,IDN,2025-01-30,630DpnzdfjdVqv2yLfPbAX,77,315960,False,indonesian indie,2020-05-28,https://i.scdn.co/image/ab67616d0000b2736d57a5c60decaa8fb39d5afb,https://i.scdn.co/image/ab6761610000e5eb1d143802cf034044739dbcdc
23,spotify:track:2JqsSFo6HqOxnmxBtHfNY6,Dudy Oris,Aku Yang Jatuh Cinta,Dudy Oris,3568825,1,37,IDN,2025-01-30,2JqsSFo6HqOxnmxBtHfNY6,78,196343,False,indonesian pop,2021-11-19,https://i.scdn.co/image/ab67616d0000b2736dabfe1ad020adcd7b6c2108,https://i.scdn.co/image/ab6761610000e5ebf9c2f89bbf632edd15bd7818
24,spotify:track:1csKczcJqOSdK8JriLMpDW,Juicy Luicy,Tampar,E-Motion Entertainment,3531482,9,142,IDN,2025-01-30,1csKczcJqOSdK8JriLMpDW,75,202824,False,indonesian pop,2024-06-28,https://i.scdn.co/image/ab67616d0000b273fadca79809c06f6afe7de0d9,https://i.scdn.co/image/ab6761610000e5eb8a7372e657292fbcbde93caf
25,spotify:track:6wj06az0WX7fClA2w319dO,Bernadya,Kata Mereka Ini Berlebihan,Juni Records,3515142,3,46,IDN,2025-01-30,6wj06az0WX7fClA2w319dO,76,191141,False,indonesian pop,2024-06-23,https://i.scdn.co/image/ab67616d0000b27327693aaf059002bba3a7655a,https://i.scdn.co/image/ab6761610000e5eb6d1dbc1a4a286b1ee9d40163
26,spotify:track:26cvTWJq2E1QqN4jyH2OTU,Anggi Marito,Tak Segampang Itu,PT. Universal Music Indonesia,3499029,1,108,IDN,2025-01-30,26cvTWJq2E1QqN4jyH2OTU,78,231100,False,indonesian pop,2022-12-02,https://i.scdn.co/image/ab67616d0000b2732844c4e4e984ea408ab7fd6f,https://i.scdn.co/image/ab6761610000e5eb8e6c6b3a46c89c5b6d0efd36
