rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:62k8iliO7KTiYp7LWGPa5p","Gonzy, SAIKO, Arcángel","X'CLUSIVO - REMIX","Virgin Music Latin / Visonare Recordings, LLC",1,1,4,"4769002"
2,"spotify:track:33VIvWmmCUgix6Htm1WdOJ","JC Reyes, De La Ghetto","FARDOS","JC Reyes",1,2,6,"3811073"
3,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",3,3,6,"3477768"
4,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",2,5,17,"2784229"
5,"spotify:track:7iUtQNMRB8ZkKC4AmEuCJC","Myke Towers","LA FALDA","WEA Latina",2,7,18,"2627825"
6,"spotify:track:6xqQDwzjswlToEEHgvA3KM","Lola Indigo, Manuel Turizo","1000COSAS","Universal Music Spain S.L.",4,4,3,"2623140"
7,"spotify:track:6RqD0fpAaKEZvQd0QrTj7j","Morad, Beny Jr, Rvfv","Lo Que Tiene","M.D.L.R",6,6,3,"2617538"
8,"spotify:track:0PtLrH95CQ2lKf6pym5LmA","Pepe y Vizio, Delaossa, KIDDO","El Patio","Helsinkipro",8,9,40,"2359826"
9,"spotify:track:2vh03XeMmNRwxiAztk01Pe","Ovy On The Drums, Myke Towers, SAIKO","DESATAAA","WEA Latina",8,8,2,"2234509"
10,"spotify:track:3BFh8rR6aMexy7ELu2UQy3","DELLAFUENTE, Morad","Manos Rotas","MAAS",1,10,19,"2154483"
11,"spotify:track:2bipvepI8ridFvIAImR5Xf","El Bobe, Omar Montes","El Conjuntito","Cycling Records",11,-1,1,"2107266"
12,"spotify:track:03O0bVezEElAy8AWXGTAOo","Cyril Kamer","Thalía","Cyril Kamer distributed by Altafonte",12,26,3,"2096086"
13,"spotify:track:7y8wfdPTJT94sIs6LnGDJC","Dei V, Myke Towers","Trending Remix (with Myke Towers)","Encore Recordings",10,11,13,"2092684"
14,"spotify:track:1kqH58eGh2ZTOHwqBIB2tM","Mesita, Nicki Nicole, Tiago PZK, Emilia","Una Foto Remix (feat. Emilia)","Mesita",7,12,12,"1840208"
15,"spotify:track:1txhQHV26PyOJJarkYtkOn","YOVNGCHIMI, Dei V","TU$$I (with Dei V)","Glizzy Gvng Inc./Encore",13,13,12,"1827311"
16,"spotify:track:4IJWhehNLXru5WfS71EWSx","Cris Mj, Dei V","Diabólica","Sonar LLC.",16,19,5,"1809845"
17,"spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K","Gaby Music, Lunay, Luar La L","No Te Quieren Conmigo","Universal Music Latino / Gaby Music, Inc.",4,16,15,"1689271"
18,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",2,17,24,"1671002"
19,"spotify:track:0qZhK4gFB5c1Wxsnd6WA8U","Soolking, Lola Indigo, Rvfv","Casanova","Universal Music MENA Distributed Labels",2,15,16,"1632080"
20,"spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR","Emilia, TINI","La_Original.mp3","Sony Music Latin",12,18,21,"1620793"
21,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,23,96,"1603556"
22,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",5,14,12,"1574018"
23,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",1,24,38,"1487133"
24,"spotify:track:0p0cOpBujR114Wirv5AM7W","Dei V, Bryant Myers","Narcotics (with Bryant Myers)","Encore Recordings",17,20,28,"1475851"
25,"spotify:track:68OXeY9CUQebrOAAh3b3Jw","Myke Towers","LA CAPI","WEA Latina",15,22,18,"1445531"
26,"spotify:track:559YUIWxUc8Mx4lsla13Ff","Mora, YOVNGCHIMI","MODELITO","Rimas Entertainment LLC",4,28,63,"1423049"
27,"spotify:track:18W8cuvcub2B9NQzm5rZxf","JC Reyes, Pedro Calderon, Blacknife","A 300","JC Reyes",11,25,45,"1419545"
28,"spotify:track:6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",28,34,7,"1403201"
29,"spotify:track:6VciS3dRMpZhJiDxT8ArFi","Bizarrap, Young Miko","Young Miko: Bzrp Music Sessions, Vol. 58","DALE PLAY Records",1,27,12,"1395051"
30,"spotify:track:2kz1YOhJiNubjigR1gB1VX","Rauw Alejandro","DILUVIO","Sony Music Latin/Duars Entertainment",3,30,25,"1385799"
31,"spotify:track:0QRHOAeU8JRaVVn3UoZBih","Mora, SAIKO","REINA","Rimas Entertainment LLC",1,33,31,"1320176"
32,"spotify:track:6gMj2DzKR2PjrrbNSwcGFR","Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian","OA","Hear This Music",3,35,24,"1282683"
33,"spotify:track:0EhuGnOS6fTc5l5UNtDEH2","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","2023 Rimas Entertainment LLC.",1,41,42,"1281021"
34,"spotify:track:4SmMe198ot30paOyvuTH5w","Lola Indigo, SAIKO","UNA BACHATA","Universal Music Spain S.L.",11,37,8,"1249675"
35,"spotify:track:16flcJEZHzqoSRv7Ku5gjJ","Renn, Yexel","Maquillaje","WEA Latina",35,56,3,"1247710"
36,"spotify:track:5xSt1wxZobFcLzHrFakv6z","SAIKO","COSAS QUE NO TE DIJE","WM Spain",9,36,35,"1246904"
37,"spotify:track:357iDuZ0IXAAg3Aj7UszqO","TWENTY SIX, Tayson Kryss","Buscando Money","FFRR",6,29,9,"1230480"
38,"spotify:track:5JKk6Gh5CLlwpbPz48eWtB","Shakira, Rauw Alejandro","Cohete","Sony Music Latin",38,-1,1,"1193122"
39,"spotify:track:0TUW9faHNaBmi89wsYGp9y","Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","NEUEN",1,39,86,"1178309"
40,"spotify:track:3EPIt4FqsVQLM48HozrcFr","JHAYCO, Bryant Myers, Luar La L","KTM","N&E Entertainment LLC",40,-1,1,"1165408"
41,"spotify:track:7kSL8RqBe9ySL8tjvSoII0","Pressure 9X19, Anuel AA, YOVNGCHIMI, CDobleta, Luar La L","VVS Switch (feat. Luar La L & CDobleta) - Remix","Stash Money Way Records",21,21,2,"1161933"
42,"spotify:track:5QtB74eCS2YzHvEfSlh8MG","Eladio Carrion, Rauw Alejandro","Hey Lil Mama","Rimas Entertainment LLC",11,38,10,"1153184"
43,"spotify:track:6KHxe3Yj8W8oq3zviUvJRe","Ana Mena","Madrid City","Sony Music Entertainment",16,40,26,"1143020"
44,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",8,42,33,"1134359"
