rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1pymWRCuZfCd0zdiBJo0Hj","Trueno","REAL GANGSTA LOVE","Sony Music Latin",1,1,6,"411883"
2,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",1,2,31,"258721"
3,"spotify:track:63pLfjK6FvcYJYMGwtHjd6","Feid","SORRY 4 THAT MUCH","FEID",3,4,4,"247300"
4,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",4,10,2,"235377"
5,"spotify:track:4wS0TnQzVkY9ML1BPKpOk1","Tiago PZK, Ke Personajes","Piel","WEA Latina",1,3,22,"230042"
6,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",2,5,6,"199556"
7,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",2,6,21,"192199"
8,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",6,8,144,"177974"
9,"spotify:track:6a9Z1jUms915w4O7N1PxjY","Rvssian, Rauw Alejandro, Ayra Starr","Santa","Sony Music Latin",2,7,12,"175712"
10,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,9,110,"159367"
11,"spotify:track:5OwAhFlvFZ4ZdGDfroYgAm","Big One, Maria Becerra, Trueno","Cuando Te Vi | CROSSOVER #5","Fifty One",11,-1,1,"147753"
12,"spotify:track:7cXGHxIoogqDTvbuLj0dsO","Grupo Frontera, Maluma","POR QUÉ SERÁ","Grupo Frontera",5,11,8,"141697"
13,"spotify:track:11PV8CaPqlto9Uejx92C35","Grupo Frontera, Ke Personajes","OJITOS ROJOS","Grupo Frontera",1,14,50,"140380"
14,"spotify:track:0SoBfYjQHvL6cuWHtPUYnq","Valentino Merlo, The La Planta","Hoy","TLP Records",14,17,6,"138504"
15,"spotify:track:0TUW9faHNaBmi89wsYGp9y","Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","NEUEN",7,13,73,"134472"
16,"spotify:track:1kqH58eGh2ZTOHwqBIB2tM","Mesita, Nicki Nicole, Tiago PZK, Emilia","Una Foto Remix (feat. Emilia)","Mesita",3,21,26,"128493"
17,"spotify:track:2btNsI4OvcVl7SAHQQDHFB","Blessd, Ovy On The Drums","Mírame","WEA Latina",17,77,4,"126401"
18,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",1,29,66,"123332"
19,"spotify:track:7s4emXHJwAuo5VvGBXmnBL","Young Miko, Feid","offline","Wave Music Group",8,19,13,"122458"
20,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",1,22,47,"120644"
21,"spotify:track:2RmtEc2ZNDCzAU3vH0AbKx","Nicki Nicole","Ojos Verdes","Sony Music Latin/DALE PLAY Records",16,16,10,"119228"
22,"spotify:track:54zcJnb3tp9c5OVKREZ1Is","KAROL G","MI EX TENÍA RAZÓN","Bichota/Interscope Records",7,28,47,"116767"
23,"spotify:track:505v13epFXodT9fVAJ6h8k","KAROL G","AMARGURA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",17,26,62,"116453"
24,"spotify:track:5Uptvz6j1sjDKxidAcnH2L","Cris Mj","SI NO ES CONTIGO","Sonar LLC.",24,34,6,"115541"
25,"spotify:track:2CeKVsFFXG4QzA415QygGb","Feid","Feliz Cumpleaños Ferxxo","UMLE - Latino",3,31,98,"114910"
26,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carin Leon","Según Quién","Sony Music Latin",1,24,46,"114908"
27,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,15,73,"113767"
28,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",1,32,38,"113603"
29,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",7,18,38,"111349"
30,"spotify:track:1kPhV0KQui1phEpjnWIqUN","Jimin, Loco","Smeraldo Garden Marching Band (feat. Loco)","BIGHIT MUSIC",30,-1,1,"109497"
31,"spotify:track:0LZy30mVmxqUpdQmaXKXBd","Myke Towers, Bad Bunny","ADIVINO","WEA Latina",8,20,10,"109088"
32,"spotify:track:3pCkC3Ahgl7MShJbafchZz","Los Ángeles Azules, Maria Becerra","El Amor de Mi Vida","OCESA Seitrack",14,25,46,"107303"
33,"spotify:track:6VsqdsaY4oV06NODea0L0J","Becky G, Ángela Aguilar, Leonardo Aguilar","POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar)","Kemosabe Records/RCA Records/Sony Music Latin",13,27,38,"105131"
34,"spotify:track:1hZsWUnLbqRw09jLAMQSsb","Feid, Young Miko","CLASSY 101","UMLE - Latino",6,36,66,"102339"
35,"spotify:track:7JKptWv4YXmievid0HajID","Luck Ra, KHEA","HOLA PERDIDA","Sony Music Entertainment Chile S.A",2,23,26,"101166"
36,"spotify:track:0LWwRQvunwufzUbWARrtX4","Lu de la Tower, Corona","ERROR 403","La Vanguardia Records",22,30,32,"100893"
37,"spotify:track:2FqTbwiogEVvZnkarPf5BV","Luck Ra, Maluma, KHEA","HOLA PERDIDA REMIX","Sony Music Entertainment Chile S.A",7,12,5,"99132"
38,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",3,43,48,"98217"
39,"spotify:track:7D7CiwAGCkGi9sQYyCLhxh","The La Planta","HOY","TLP Records",11,33,7,"98150"
40,"spotify:track:49Zc3sEJHADPoVDM4jNKgs","Grupo Frontera, Manuel Turizo","DE LUNES A LUNES","Grupo Frontera",13,35,45,"97022"
41,"spotify:track:6ebo7CQn4ILLGvXRmXHhQz","TINI, Maria Becerra","Miénteme","5020 Records",5,37,166,"96769"
42,"spotify:track:0rNqDh9zWWJVTLS4VfceHP","Feid, Yandel","Brickell","Everything Is Gonna Be Alright, Inc. / La Leyenda, LLC/ Universal Music Latino/Warner",31,51,10,"96434"
43,"spotify:track:5oYVxFt2k4SkVp6wzVsFWN","Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)","Twisted Elegance",10,38,11,"91023"
44,"spotify:track:2yzshFeBIwH8tWIqHEFLeD","Grupo Frontera, Bad Bunny","un x100to","Grupo Frontera",1,42,64,"90172"
45,"spotify:track:7iUtQNMRB8ZkKC4AmEuCJC","Myke Towers","LA FALDA","WEA Latina",4,49,30,"88874"
46,"spotify:track:5N3hjp1WNayUPZrA8kJmJP","Sabrina Carpenter","Please Please Please","Island Records",38,41,4,"87580"
47,"spotify:track:0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla","Interscope Records",2,40,29,"87281"
48,"spotify:track:4YntVuBqggRsASIbBoWT3F","The La Planta, Luana","Mil Preguntas","TLP Records",14,39,17,"86783"
49,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",30,45,128,"85322"
50,"spotify:track:32hCeeK3ayPux4UauNPsgA","Arcángel, Grupo Frontera","ALV","Rimas Entertainment LLC.",2,44,33,"81749"
51,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carin Leon","Primera Cita","Socios Music, LLC",8,50,55,"70046"
52,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",3,55,52,"69537"
53,"spotify:track:5XOz9c4Enw0fzyIFZRHds8","Trueno","TRANKY FUNKY","Sony Music Latin",47,47,23,"66827"
54,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",11,48,78,"65811"
55,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",11,120,67,"65311"
56,"spotify:track:1dwiWawlwPw5G8TF4ik9ni","Luis Vega, JAVVI ELIAS","Voy A Desaparecer","Luis Vega",13,46,22,"63870"
57,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",1,58,123,"63317"
58,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",21,53,31,"63148"
59,"spotify:track:0hkoQgoqic1qQtxPOudmrx","emmanuellcortess_","Amor","Emmanuel Cortes",57,57,3,"60495"
60,"spotify:track:4OyzSXRSadNQt5EMwASdap","Camila","Todo Cambió","Columbia",54,75,15,"59495"
61,"spotify:track:0T2pB7P1VdXPhLdQZ488uH","Feid","Normal","UMLE - Latino",11,61,104,"59402"
62,"spotify:track:5KbBVSj6AJZ5662fO8EYFh","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",23,68,70,"58038"
63,"spotify:track:6BpZpCM8d8FJnVnr1IbnFL","Alvaro Diaz, Feid","GATITAS SANDUNGUERAS - VOL.1","UMG Recordings, Inc./Universal Music Latino",23,52,7,"57774"
64,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",13,62,132,"57565"
65,"spotify:track:4vT124ymmEAfre47gVCcRI","Grupo Frontera, Morat","LOS DOS","Grupo Frontera",16,54,8,"57060"
66,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",2,60,262,"56849"
67,"spotify:track:2ItA7kOg5NH6AygzU30sEv","Tony Dize, Plan B","Solos (feat. Plan B)","Pina Records",65,71,57,"56826"
68,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",2,69,211,"56137"
69,"spotify:track:6uIIdjYTxxpWOyWuVXrKQO","Calle 24, Chino Pacas, Fuerza Regida","Que Onda","Street Mob Records",9,56,43,"56002"
70,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",62,66,11,"55572"
71,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",63,74,58,"54583"
72,"spotify:track:1FlL8ycld6uVDDyhV7P5FA","Rauw Alejandro","Cúrame","Sony Music Latin/Duars Entertainment",15,80,65,"54351"
73,"spotify:track:5HR7yfhSCeoOHRQN05XnZQ","Grupo Frontera, Carin Leon","QUE VUELVAS","Grupo Frontera",10,82,80,"54269"
74,"spotify:track:3lR4O0vtkhCAvVEUEWUL0S","Piso 21, Christian Nodal","Pa' Olvidarme De Ella","WM Mexico",1,67,212,"54219"
75,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",3,73,68,"54212"
76,"spotify:track:0UXlu64mDLvfzR8IXMz06J","Christian Nodal","Ya No Somos Ni Seremos","Producciones Ladon, S.A de C.V.",10,63,101,"53875"
77,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,64,118,"53842"
78,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",34,70,71,"53755"
79,"spotify:track:3GD6eImRvT0zgr8cQnokUq","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","GMR",4,59,12,"52912"
80,"spotify:track:54zaCLddYYPF5MTHtJy4xc","Luis Vega","Bailando Conmigo","Alternativa Representa, S.A. de C.V.",18,65,65,"52011"
81,"spotify:track:6YUYwOLhR01HusDZkttH7k","Los Ángeles Azules, Nicki Nicole","Otra Noche","OCESA Seitrack",58,79,138,"51585"
82,"spotify:track:5pVJ3IlnpIorU44oXizzG5","Boza, ELENA ROSE","Orion","Sony Music Latin",82,99,3,"51434"
