rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2f82yXiMKGkX2CtbkhgtvT","Burhan G, Frida Brygmann","Tinka","Universal Music A/S",1,1,62,"827662"
2,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",1,2,69,"733544"
3,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,3,69,"664455"
4,"spotify:track:1t11cr48B1olNdfs2TlxHE","Malte Ebert","Julehjertets Hemmelighed","Universal Music A/S",1,4,23,"642707"
5,"spotify:track:0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","Universal Records",3,5,65,"596252"
6,"spotify:track:2MHiE76HdeJznaQtrLwBug","Mads Langer","I En Stjerneregn Af Sne - Fra julekalenderen 'Tvillingerne og Julemanden'","Sony Music Entertainment",5,6,64,"580743"
7,"spotify:track:0wm3wOmYpTILjqyHzDDJIp","Rasmus Seebach","Der' Noget I December","Universal Music A/S",4,8,61,"569458"
8,"spotify:track:0nQBmwUprs4LYyhECw44LH","Hjalmer","Kongespil - Tinka og Kongespillet","Capitol Records Denmark",7,7,45,"565975"
9,"spotify:track:4ZmaxcxpEmzZgsMZPRdLIG","Rasmus Seebach","Lille Store Verden","Universal Music A/S",5,10,63,"535085"
10,"spotify:track:7px3lmdf4nzNEMt6zaQ5yJ","Marstein, Annika","SAMMEN","Universal Music AS",1,11,7,"528963"
11,"spotify:track:7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe","RBMG/Def Jam",5,9,64,"523270"
12,"spotify:track:7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock","Geffen",4,12,60,"521987"
13,"spotify:track:5jl2ASpLH6ch4vkD4xcpyq","Caroline Castell","Tidsrejsen","WM Denmark",13,17,50,"488583"
14,"spotify:track:2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree","MCA Nashville",13,13,40,"484939"
15,"spotify:track:4GZt2BpQpWhkEAgmfUrQOu","Annika","Luk Mig Ind","Universal Music A/S",14,14,2,"478798"
16,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",16,16,48,"466601"
17,"spotify:track:2TE4xW3ImvpltVU0cPcKUn","Shakin' Stevens","Merry Christmas Everyone","Sony Music CG",5,15,63,"460519"
18,"spotify:track:1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas","Reprise",3,18,59,"457481"
19,"spotify:track:27qAMKrDdKEs8HDXcvR24R","Chris Rea","Driving Home for Christmas - 2019 Remaster","Rhino",4,20,59,"450951"
20,"spotify:track:1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year","Columbia/Legacy",9,19,51,"443026"
21,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",12,21,53,"440470"
22,"spotify:track:4cEhVWWBqVf1JJOUdNRB4v","Juice, S.O.A.P., Christina, Remee","Let Love Be Love","Columbia",9,25,61,"439046"
23,"spotify:track:1upPKSQJreAEGrwNiCnKil","Julie, Martin Brygmann","Jesus & Josefine","Parlophone Denmark",8,22,59,"425382"
24,"spotify:track:2rui6bCZAz3yJ7YFQeyWMq","Gulddreng","Guld Jul","Universal Music A/S",2,24,59,"419166"
25,"spotify:track:0YWUHZPJVg4iujddsJDwhM","Britney Spears","My Only Wish (This Year)","Jive",9,23,61,"411083"
26,"spotify:track:6oQ5FpZJlBPPwNsYkAmx9V","Christopher","Valdes Jul","Warner Music Group - X5 Music Group",8,26,13,"397863"
