rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6hLsMjw00j3HGrkUjKwmgo","King Savagge, Jairo Vera, Bayron Fire","A200","King savagge",1,1,8,"1994668"
2,"spotify:track:5eqZZLLZ4CkuUznPCOimsi","Lucky Brown, Mateo on the Beatz","Cosa Linda","Lucky Brown",2,2,7,"1806092"
3,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,6,25,"1456444"
4,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",4,5,4,"1425306"
5,"spotify:track:0fKK51bU6lcCCwdNnv64t3","Blessd, Anuel AA, Ovy On The Drums","DEPORTIVO","WEA Latina",5,8,4,"1422773"
6,"spotify:track:2Bf7izPNpcTVNL41bdyFic","Lucky Brown, Big Cvyu","Zoom Zoom","Lucky Brown",3,7,7,"1421136"
7,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",3,3,21,"1412681"
8,"spotify:track:6PhRhocBXP4y7NpciGmzra","Cris Mj, FloyyMenor, LOUKI","Después De La 1","Sonar LLC.",1,4,13,"1403308"
9,"spotify:track:0qeIFEGRQqHoaJtLCl0U73","Myke Towers, benny blanco","DEGENERE 👑 (feat. benny blanco)","WEA Latina",9,16,8,"1222463"
10,"spotify:track:4aOp0PlHbZl4lPIsi5CyLO","Fran C, Jere Klein","Mi Automóvil","WM Chile",4,20,24,"1219177"
11,"spotify:track:3ps5MDjfpA3wAbKMitNWgM","Ovy On The Drums, Jere Klein","MIRALA","WEA Latina",11,15,7,"1179640"
12,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",12,13,4,"1153796"
13,"spotify:track:42wdz3j7gstgUuhoFLCXqd","FloyyMenor","PELIGROSA","FloyyMenor under exclusive license to UnitedMasters LLC",1,11,22,"1141782"
14,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",9,10,45,"1127040"
15,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",9,9,17,"1072313"
16,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",12,12,8,"1068220"
17,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",3,17,54,"1058105"
18,"spotify:track:5Uptvz6j1sjDKxidAcnH2L","Cris Mj","SI NO ES CONTIGO","Sonar LLC.",1,23,29,"976313"
19,"spotify:track:2SuosMcETUjDfBRobLLTQm","Jere Klein, Mateo on the Beatz, EL MURCIELAGO","CHIKA MALA","Jere Klein",1,19,18,"971222"
20,"spotify:track:6UNLWd8LUk9nNgmU6AcXct","Martinwhite, NEMJ","CHINGON","Sony Music Entertainment Chile S.A",20,26,21,"938503"
21,"spotify:track:3zOgFY5kpQ6p2cwPIquZks","Bad Bunny","EL CLúB","Rimas Entertainment LLC",21,-1,1,"936924"
22,"spotify:track:2btNsI4OvcVl7SAHQQDHFB","Blessd, Ovy On The Drums","Mírame","WEA Latina",5,24,30,"913734"
23,"spotify:track:2xPdYKH4tKDThf6p6sqLtD","Jairo Vera","Ay Mamasita","WM Chile",23,50,2,"894928"
24,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr. 305 Records / Rimas Entertainment",3,18,12,"889055"
25,"spotify:track:3OJDtCdYs8QJnui708tEU3","Shakira","Soltera","Sony Music Latin",9,21,11,"840524"
26,"spotify:track:5QjmUqgpPQgXgg4606DqZF","Kapo","UWAIE","Sony Music Latin/La Industria",5,27,17,"831705"
27,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",1,34,45,"790584"
28,"spotify:track:2kvpHbQHp9QmcG9WhyLwco","Cris Mj","Daytona","Sonar LLC.",2,33,57,"785830"
29,"spotify:track:00BjWhfYjpmRqKd1qCzdM0","Lucky Brown, Jere Klein, Mateo on the Beatz, Gittobeatz","Bentley","Lucky Brown",4,29,15,"773580"
30,"spotify:track:0rqH7y08F8C8lcVBI8n2Sq","Cris Mj, FloyyMenor, Panda Black","Déjame Pensar","Sonar LLC.",2,25,13,"738024"
31,"spotify:track:0vfPiExVUcECwzpQ3vfV0R","Grupo Zúmbale Primo","Tattoo","MOJO",12,30,14,"733627"
32,"spotify:track:27bcRgu0wnDteieWlLCxc8","FloyyMenor, Lewis Somes","TU TA RICA","FloyyMenor under exclusive license to UnitedMasters LLC",4,22,18,"715307"
33,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",30,32,29,"709211"
34,"spotify:track:21hsqOOUfdSjHi3SVz8oyv","Cris Mj","No Ponga Excusas","Sonar LLC.",1,36,25,"707363"
35,"spotify:track:1hkSF9s6moQBLEeRcdtHgF","Fran C, Kevin Martes 13, Galee Galee","Gracias A Dios","WM Chile",27,41,8,"702031"
36,"spotify:track:4zbEItKoaRId1vRZkoO0Uh","Danny Ocean, Kapo","Imagínate","Atlantic Records",36,43,5,"695544"
37,"spotify:track:4MAv7MqIlcaTBHGiUXIWiw","Cris Mj, Kali Uchis, JHAYCO","SI NO ES CONTIGO - REMIX","SONAR LLC",5,31,8,"692845"
38,"spotify:track:2ajOfRsIVgVO4pmjeCPIzp","FloyyMenor, Lewis Somes","MY LOVE","FloyyMenor under exclusive license to UnitedMasters LLC",23,28,4,"673784"
39,"spotify:track:2gmd7lY3QSzLh0xIY4cRvi","Maisak, Feid","SE ME OLVIDA","Universal Music Latino",12,37,16,"669024"
40,"spotify:track:4RtLVq34QEU3ckAl8Tdyro","Lucky Brown, Mateo on the Beatz","Sola Suelta Soltera","Lucky Brown",4,35,19,"652192"
41,"spotify:track:0qd7ACCc9z2mlTYgPRcnUJ","Bryant Myers, Cris Mj","Tuss","La Familia LF",10,42,22,"651879"
42,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",2,65,61,"627202"
43,"spotify:track:4mnpgUTLYMs3XFpqTWxVyA","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","G STARR ENT",1,53,37,"622746"
44,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,56,117,"619132"
45,"spotify:track:6a9Z1jUms915w4O7N1PxjY","Rvssian, Rauw Alejandro, Ayra Starr","Santa","Sony Music Latin",7,44,35,"610287"
46,"spotify:track:505v13epFXodT9fVAJ6h8k","KAROL G","AMARGURA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",10,46,94,"608104"
47,"spotify:track:6BPcUXYERAahpunmb0AovH","Arcane, Stromae, Pomme","Ma Meilleure Ennemie (from the series Arcane League of Legends)","Riot Games",14,14,3,"597159"
48,"spotify:track:13BDiikG6y5o5cQTK0HpW6","W Sound, Blessd, Ovy On The Drums","Soltera - W Sound 01","WEA Latina",19,40,16,"597093"
49,"spotify:track:0zIWfaIRtpt2pO9LK5vU33","Fran C, Pablo Chill-E, Harry Nach, DJ Acres","RIKISHI (feat. DJ Acres)","WM Chile",35,51,9,"577819"
50,"spotify:track:54zcJnb3tp9c5OVKREZ1Is","KAROL G","MI EX TENÍA RAZÓN","Bichota/Interscope Records",6,60,70,"572809"
51,"spotify:track:0SoBfYjQHvL6cuWHtPUYnq","Valentino Merlo, The La Planta","Hoy","TLP Records",5,45,24,"557394"
52,"spotify:track:0EhmTBq33eARyOz3SIi4P2","Yami Safdie, Lasso","En Otra Vida","WM Chile",52,54,8,"550760"
53,"spotify:track:3mg9jYNC1NihbthlglzrWP","KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd","+57","Bichota/Interscope Records",21,39,5,"547612"
54,"spotify:track:2gBLsoctq0gJn3dr3gl83x","Jairo Vera, De La Ghetto","Choka","WM Chile",38,49,12,"532372"
55,"spotify:track:1fTjqf10accJCDYstPwwZ6","Kapo","Ohnana","Sony Music Latin/La Industria",12,47,23,"530906"
56,"spotify:track:2nwa6nS5lXnsvwX48RWkbS","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","Huracán Producciones",18,52,106,"516967"
57,"spotify:track:3l6CjeIBGZuoCxNS88APlI","Kidd Voodoo, Dysbit","SATIROLOGÍA","Kidd Voodoo",16,48,5,"511463"
58,"spotify:track:7wGy7XfvDC7PRNtMQkHVuN","Jere Klein, Lucky Brown","Mandame Tu Ubi","Jere Klein",6,103,79,"504637"
59,"spotify:track:0ZS96pPRLyGUViVi5PWCAR","FloyyMenor, Lewis Somes","APAGA EL CEL","FloyyMenor under exclusive license to UnitedMasters LLC",2,38,30,"504134"
60,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",22,59,145,"490956"
61,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",2,57,187,"486549"
62,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",2,64,70,"484996"
