rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:13BDiikG6y5o5cQTK0HpW6","W Sound, Blessd, Ovy On The Drums","Soltera - W Sound 01","WEA Latina",1,1,12,"2836034"
2,"spotify:track:2btNsI4OvcVl7SAHQQDHFB","Blessd, Ovy On The Drums","Mírame","WEA Latina",1,2,27,"2300829"
3,"spotify:track:5QjmUqgpPQgXgg4606DqZF","Kapo","UWAIE","Sony Music Latin/La Industria",1,3,10,"1690777"
4,"spotify:track:281YJmnThveWjsWVic9Ym6","Kris R., Blessd","Las Piponas (Remix)","La K Company SAS",4,9,4,"1633687"
5,"spotify:track:2gmd7lY3QSzLh0xIY4cRvi","Maisak, Feid","SE ME OLVIDA","Universal Music Latino",3,5,9,"1498723"
6,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",1,7,47,"1434821"
7,"spotify:track:08pbRBstuvH7ArRxeb8fwT","Nanpa Básico, Beéle","Hasta Aquí Llegué","5020 Records",3,4,14,"1389697"
8,"spotify:track:2ALQyXMC26Vew7JX7ert9M","Blessd, Kris R.","POLOS OPUESTOS REMIX - BLESSD VERSION","WEA Latina",8,15,3,"1377943"
9,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,6,18,"1375942"
10,"spotify:track:57pj5sOWSCAqZm088LMcE4","Blessd, Maluma","Oe Bebé","WEA Latina",9,14,20,"1232235"
11,"spotify:track:1fTjqf10accJCDYstPwwZ6","Kapo","Ohnana","Sony Music Latin/La Industria",3,10,19,"1209519"
12,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr. 305 Records / Rimas Entertainment",8,8,5,"1159510"
13,"spotify:track:60u6hcpH5Qm1M3xESdNBrB","Beéle","Frente al Mar","5020 Records",13,13,4,"1159382"
14,"spotify:track:63pLfjK6FvcYJYMGwtHjd6","Feid","SORRY 4 THAT MUCH","FEID",1,12,20,"1069985"
15,"spotify:track:3OJDtCdYs8QJnui708tEU3","Shakira","Soltera","Sony Music Latin",11,11,4,"1035597"
16,"spotify:track:7chTH3GBjjAyagf0SPCZDL","Blessd, Feid","SI SABE FERXXO","WEA Latina",2,20,39,"935316"
17,"spotify:track:5pVJ3IlnpIorU44oXizzG5","Boza, ELENA ROSE","Orion","Sony Music Latin",6,16,19,"878429"
18,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carin Leon","Según Quién","Sony Music Latin",3,18,61,"845777"
19,"spotify:track:6a9Z1jUms915w4O7N1PxjY","Rvssian, Rauw Alejandro, Ayra Starr","Santa","Sony Music Latin",2,23,28,"845297"
20,"spotify:track:2llFXBrftm6YJzBj3tpk0s","J Balvin, Feid","Doblexxó","J. Balvin - Capitol",10,19,11,"817034"
21,"spotify:track:505v13epFXodT9fVAJ6h8k","KAROL G","AMARGURA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",2,21,87,"795157"
22,"spotify:track:3KwYiawBfqngH7eaUHQn2N","Ryan Castro, Maisak","FDSR","AWOO Corp.",22,28,2,"778356"
23,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",1,22,54,"774633"
24,"spotify:track:1cOboCuWYI2osTOfolMRS6","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",24,-1,1,"763530"
25,"spotify:track:2CeKVsFFXG4QzA415QygGb","Feid","Feliz Cumpleaños Ferxxo","UMLE - Latino",1,24,114,"758729"
26,"spotify:track:0qeIFEGRQqHoaJtLCl0U73","Myke Towers, benny blanco","DEGENERE 👑 (feat. benny blanco)","WEA Latina",26,-1,1,"750600"
27,"spotify:track:3vpvKFigw8bNApZzuOleGe","Rayo & Toby","Movimiento de Caderas","Dinastia INC",27,55,3,"694871"
28,"spotify:track:0W2pF7zyj9dwZVK1RoUyjh","J Abdiel, Anuel AA, Blessd, iZaak, Pirlo","WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo)","WEA Latina",20,35,18,"694037"
29,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",28,39,10,"689703"
30,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",23,36,98,"674507"
