rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1Ss5QjczHsdYkvNsiBmoqS","Muyeez, Seyi Vibez","Instagram","Dvpper Digital",1,7,2,"1358591"
2,"spotify:track:5Wxkvvb6pLky16pwq4gBI3","Ayo Maff, Fireboy DML","Dealer","Tunesbid / Ocean street",2,5,4,"788733"
3,"spotify:track:52Krs3LCqtcfeiWUvhxncK","Ruger, Bnxn","POE","Blown Boy Ent. / T.Y.E / EMPIRE",2,2,5,"772891"
4,"spotify:track:75c5cm8y5Fzb6aTZM3MOpN","Young Jonn","Bahamas","Chocolate City Music",3,3,4,"698992"
5,"spotify:track:6FZlSfQrD9aoB4SSnoAzWk","Shallipopi","ASAP","Dvpper Digital",1,1,4,"610455"
6,"spotify:track:74CA9T8IpFzrLNFV6EoY3a","Joeboy, Qing Madi","Adenuga (feat. Qing Madi)","Warner Music Africa",6,11,3,"597456"
7,"spotify:track:1zM2WWrMOt5Jt2jR39cBDp","Seyi Vibez, Tion Wayne","Ogo","Dvpper Digital",7,-1,1,"591040"
8,"spotify:track:7FB5261Iv3MRbSz13HYP5l","Seyi Vibez","Different Pattern","Dvpper Digital",1,9,22,"583019"
9,"spotify:track:47hsUYxvbTlBAN3sP9dEOd","Tems","Love Me JeJe","RCA Records/Since 93'",4,4,2,"579020"
10,"spotify:track:2yskKhqtDAHJ73obmJh8tf","Fireboy DML","everyday","YBNL Nation / EMPIRE",10,-1,1,"514087"
11,"spotify:track:1kW728xFsRBvunN1yiTsNf","Ruger, Bnxn","Ilashe","Blown Boy Ent. / T.Y.E / EMPIRE",4,8,4,"489795"
12,"spotify:track:4ZlXMudBkzL4izYJzY7xBU","Vibez Inc, Tml Vibez","Wells Fargo","Dvpper Digital",12,137,2,"455766"
13,"spotify:track:652eb66Jp9rLJ3erEwaCio","Seyi Vibez","Cana","Dvpper Digital",3,16,22,"454480"
14,"spotify:track:4EoYs4KY7oHQpJPTuxD7mU","Ruger, Bnxn","Romeo Must Die (RMD)","Blown Boy Ent. / T.Y.E / EMPIRE",2,13,11,"448282"
15,"spotify:track:3tEzyNbV0BS9AS0HRSsy3Q","Shallipopi","High Tension","Dvpper Digital",2,10,4,"442003"
