rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
34,spotify:track:31lZDgdGLl7bzGcVqtuWdr,"Costi, Juuna Chill",Vaisto (feat. Juuna Chill),PLAYMAKER,172273,2,33,FIN,2025-01-30,31lZDgdGLl7bzGcVqtuWdr
35,spotify:track:71hoYrgo1nxzWp9hfhu0Fi,"Averagekidluke, Turisti",Vitun hyvin,WM Finland,170315,1,24,FIN,2025-01-30,71hoYrgo1nxzWp9hfhu0Fi
36,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,170070,12,18,FIN,2025-01-30,1Es7AUAhQvapIcoh3qMKDL
37,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",169931,17,15,FIN,2025-01-30,7ne4VBA60CxGM75vw0EYad
38,spotify:track:1fSck3p58YKlJVRPwOD7GR,Portion Boys,Näihin hommiin ei synnytä,Sony Music Entertainment Finland,168665,22,5,FIN,2025-01-30,1fSck3p58YKlJVRPwOD7GR
39,spotify:track:3p7O1Dazd4PEcZsDl8EN0R,"koira, ibe, MELO",Jeesus,Skorpioni,166331,6,6,FIN,2025-01-30,3p7O1Dazd4PEcZsDl8EN0R
40,spotify:track:73kBsYMLlAQFcGym49f74g,"Turisti, Sexmane",Lightskinboy (feat. Sexmane),WM Finland,165634,6,36,FIN,2025-01-30,73kBsYMLlAQFcGym49f74g
41,spotify:track:1hls6dgYL9TXFhZWPp6dlf,emma & matilda,Levoton tuhkimo,WM Finland,164983,16,6,FIN,2025-01-30,1hls6dgYL9TXFhZWPp6dlf
42,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,163662,42,1,FIN,2025-01-30,2zOmS55knKWSgScYPTNmGQ
43,spotify:track:4OUdNzrfhl2AVu0qTNUIkz,"AHTI, Isac Elliot",Sun luokse,WM Finland,161150,2,18,FIN,2025-01-30,4OUdNzrfhl2AVu0qTNUIkz
44,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,160159,36,6,FIN,2025-01-30,35ISBknsCeZQtq66xABI9g
45,spotify:track:5CxPzsD4PNhJZpxC5TEWwh,Ares,C'est la vie,WM Finland,159968,45,8,FIN,2025-01-30,5CxPzsD4PNhJZpxC5TEWwh
46,spotify:track:47p94jgL5CekzREJnOp3M0,Mirella,Löytää mut,Universal Music Oy,157822,1,22,FIN,2025-01-30,47p94jgL5CekzREJnOp3M0
47,spotify:track:2vLNQbj3xiNR342WoZXpln,NEEA RIVER,Nightmares,NEEA RIVER,150458,12,4,FIN,2025-01-30,2vLNQbj3xiNR342WoZXpln
48,spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx,"Korelon, Sliki",WHITEBOY,Korelon,147487,18,33,FIN,2025-01-30,1Pr2Fzp0UO1h7NrgCbCHGx
49,spotify:track:0Ekrxw3lGOi3upnMTH90VY,SHRTY,Sirkus,Universal Music Oy,147263,2,31,FIN,2025-01-30,0Ekrxw3lGOi3upnMTH90VY
50,spotify:track:0SUcbn6qR8N07qb7QOIkN2,"Ege Zulu, BEHM",Tunnista tuntiin,PME Records,145611,1,52,FIN,2025-01-30,0SUcbn6qR8N07qb7QOIkN2
1,spotify:track:28kVaTdLsVqG1VRTbt8tG8,Ares,Menestys on paras tapa kostaa,WM Finland,1008140,1,3,FIN,2025-01-23,28kVaTdLsVqG1VRTbt8tG8
