rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
47,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,1033727,40,6,ITA,2024-04-11,3qhlB30KknSejmIvZZLjOD
48,spotify:track:644oTknCDmxS3O8ZQWqt3Q,"Rhove, Sfera Ebbasta, Jul","Amore Mio (feat. Sfera Ebbasta, Jul)",Universal Music Italia srL.,1033508,30,2,ITA,2024-04-11,644oTknCDmxS3O8ZQWqt3Q
49,spotify:track:5omIW7YOPhA6CULhkdz6jE,"Tedua, Baby Gang, Kid Yugi",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),Epic,1030281,2,45,ITA,2024-04-11,5omIW7YOPhA6CULhkdz6jE
50,spotify:track:41sQhmjhPRrMv8jFKzJTRV,"Rhove, ANNA",Petit Fou Fou (feat. ANNA),Universal Music Italia srL.,1020148,3,17,ITA,2024-04-11,41sQhmjhPRrMv8jFKzJTRV
1,spotify:track:0lXVWzLwDnKB7Ro5p0AJPg,"Rose Villain, Guè",COME UN TUONO (feat. Guè),Warner Music,4620104,1,4,ITA,2024-04-04,0lXVWzLwDnKB7Ro5p0AJPg
2,spotify:track:2mU3I4jfQp1K14JO2PmmQA,"Tony Effe, Bresh, Tedua",DOPO LE 4 (feat. Bresh & Tedua),Universal Music Italia srL.,4207715,2,3,ITA,2024-04-04,2mU3I4jfQp1K14JO2PmmQA
3,spotify:track:5bXgMzxuNymWhpwkgvYn4O,Lazza,100 MESSAGGI,Universal Music Italia srL.,4139633,1,6,ITA,2024-04-04,5bXgMzxuNymWhpwkgvYn4O
4,spotify:track:0vjcqQVb6nhk1A4lvW6ytN,"Geolier, Ultimo, Takagi & Ketra",L'ULTIMA POESIA (feat. Ultimo),Warner Music,3907775,2,2,ITA,2024-04-04,0vjcqQVb6nhk1A4lvW6ytN
5,spotify:track:0ZjxK3xSqyFEDKMMnA7fyl,Tony Effe,MIU MIU,Universal Music Italia srL.,3430080,5,3,ITA,2024-04-04,0ZjxK3xSqyFEDKMMnA7fyl
6,spotify:track:3j1453KrdHjw7y4gnBj7nF,"Geolier, Michelangelo","I P’ ME, TU P’ TE",Warner Music,3422574,1,9,ITA,2024-04-04,3j1453KrdHjw7y4gnBj7nF
7,spotify:track:371l4ekF9cDC2D5WuuabU6,Mahmood,TUTA GOLD,Universal Music Italia srL.,3268793,1,9,ITA,2024-04-04,371l4ekF9cDC2D5WuuabU6
8,spotify:track:60QN1JrgYM7jcfW8pdQFqT,Annalisa,Sinceramente,Warner Music,2735901,3,9,ITA,2024-04-04,60QN1JrgYM7jcfW8pdQFqT
9,spotify:track:4cWrKV5SN7AknqPy4ryBDG,Ghali,Casa Mia,Warner Music,2385643,3,9,ITA,2024-04-04,4cWrKV5SN7AknqPy4ryBDG
10,spotify:track:1HCwbTHBvC4XCIC417NB5k,Rose Villain,CLICK BOOM!,Warner Music,2356220,7,9,ITA,2024-04-04,1HCwbTHBvC4XCIC417NB5k
11,spotify:track:49R1F3rIdSzuPk7AcHi6d1,Angelina Mango,la noia,Latarma S.r.l.,2319421,4,9,ITA,2024-04-04,49R1F3rIdSzuPk7AcHi6d1
12,spotify:track:29nqe5lhK8JmNcVXum7UuA,"Kid Yugi, Tedua, Junior K",Eva (feat. Tedua),Universal Music Italia srL.,2271122,3,5,ITA,2024-04-04,29nqe5lhK8JmNcVXum7UuA
13,spotify:track:5wU2NUt1pSAeTIWfXnRRkQ,"Tony Effe, Sfera Ebbasta, Geolier",PILLOLE (feat. Sfera Ebbasta & Geolier),Universal Music Italia srL.,2207773,5,3,ITA,2024-04-04,5wU2NUt1pSAeTIWfXnRRkQ
14,spotify:track:11HeOLoW2cnWZzGHWnllYq,Elmatadormc7,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Netflix Music,1820253,14,5,ITA,2024-04-04,11HeOLoW2cnWZzGHWnllYq
15,spotify:track:2aptSWAkwTLva4188FFrjE,Alfa,vai!,Artist First,1745730,9,9,ITA,2024-04-04,2aptSWAkwTLva4188FFrjE
16,spotify:track:2HIv4bKTCULRZ2eZIkVB3N,"Tony Effe, Lazza, Capo Plaza",HONEY (feat. Lazza & Capo Plaza),Universal Music Italia srL.,1731256,8,3,ITA,2024-04-04,2HIv4bKTCULRZ2eZIkVB3N
17,spotify:track:60NDVF7fFIq13aO9rIN80c,The Kolors,UN RAGAZZO UNA RAGAZZA,Warner Music,1647421,7,9,ITA,2024-04-04,60NDVF7fFIq13aO9rIN80c
18,spotify:track:6YB8rH5Lr340A4ps8eV7hw,Kid Yugi,Lilith,Universal Music Italia srL.,1609139,8,5,ITA,2024-04-04,6YB8rH5Lr340A4ps8eV7hw
19,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1608655,19,10,ITA,2024-04-04,6tNQ70jh4OwmPGpYy6R2o9
20,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,1593177,20,4,ITA,2024-04-04,6XjDF6nds4DE2BBbagZol6
21,spotify:track:1kKccj5wYXTj3gTpUIMoac,"bnkr44, Pino D'Angiò",MA CHE IDEA (feat. Pino D'Angiò),Universal Music Italia srL.,1474247,21,8,ITA,2024-04-04,1kKccj5wYXTj3gTpUIMoac
22,spotify:track:5mQTzYTDDob48mOP3U9k7Q,Irama,Tu No,Warner Music,1473453,5,9,ITA,2024-04-04,5mQTzYTDDob48mOP3U9k7Q
23,spotify:track:1bZIs6zAOtFJLORZVojCUH,Ricchi E Poveri,Ma non tutta la vita,DM Produzioni licensed to Carosello Records,1432485,11,9,ITA,2024-04-04,1bZIs6zAOtFJLORZVojCUH
24,spotify:track:1F2rElyIiwgnq3TM2LN3ag,Emma,APNEA,Universal Music Italia srL.,1410561,13,9,ITA,2024-04-04,1F2rElyIiwgnq3TM2LN3ag
25,spotify:track:2cpZJsQFxwHvBF0KB5dCaB,Gazzelle,Tutto Qui,Warner Music,1365263,6,9,ITA,2024-04-04,2cpZJsQFxwHvBF0KB5dCaB
26,spotify:track:6KM80DJGk9gehJMDmKuzfv,CLARA,DIAMANTI GREZZI,Warner Music,1358191,11,9,ITA,2024-04-04,6KM80DJGk9gehJMDmKuzfv
27,spotify:track:6uN0PQk9GLI4ze5Vr9hOX3,"Tony Effe, Simba La Rue",CARRARA (feat. Simba La Rue),Universal Music Italia srL.,1321061,13,3,ITA,2024-04-04,6uN0PQk9GLI4ze5Vr9hOX3
28,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,1318833,28,2,ITA,2024-04-04,2GxrNKugF82CnoRFbQfzPf
29,spotify:track:6bN41HjY008ggroMFxNLaa,"Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang",Calcolatrici,Universal Music Italia srL.,1302178,1,20,ITA,2024-04-04,6bN41HjY008ggroMFxNLaa
30,spotify:track:644oTknCDmxS3O8ZQWqt3Q,"Rhove, Sfera Ebbasta, Jul","Amore Mio (feat. Sfera Ebbasta, Jul)",Universal Music Italia srL.,1290821,30,1,ITA,2024-04-04,644oTknCDmxS3O8ZQWqt3Q
31,spotify:track:52eHiUKvh9btZMY8M3JD03,Capo Plaza,Acqua Passata,Warner Music,1266215,13,4,ITA,2024-04-04,52eHiUKvh9btZMY8M3JD03
32,spotify:track:0AxRJk8LTx7w4xQWw9NIFF,Tony Effe,ICON,Universal Music Italia srL.,1242438,21,3,ITA,2024-04-04,0AxRJk8LTx7w4xQWw9NIFF
33,spotify:track:01XexSX2HDgVDxnnHEBblB,"Olly, JVLI",Devastante,Epic,1218163,33,4,ITA,2024-04-04,01XexSX2HDgVDxnnHEBblB
34,spotify:track:5WssaPhjCCUFBMk9PpnHYj,"Sfera Ebbasta, Elodie",Anche Stasera,Universal Music Italia srL.,1208387,5,20,ITA,2024-04-04,5WssaPhjCCUFBMk9PpnHYj
35,spotify:track:20bTkdvyWZjO4ORHmzXQR4,"Takagi & Ketra, Shiva, ANNA, Geolier","EVERYDAY (feat. Shiva, ANNA, Geolier)",Columbia,1200755,1,25,ITA,2024-04-04,20bTkdvyWZjO4ORHmzXQR4
36,spotify:track:5omIW7YOPhA6CULhkdz6jE,"Tedua, Baby Gang, Kid Yugi",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),Epic,1129382,2,44,ITA,2024-04-04,5omIW7YOPhA6CULhkdz6jE
