rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
22,spotify:track:7BPcWZDSRLdMbOybXlspcC,Søte og Rare Gutter,Bærum Bitches (Mannschaft),Søte og Rare´ Records,269274,1,32,NOR,2024-09-26,7BPcWZDSRLdMbOybXlspcC
23,spotify:track:2UX821OXiIYGp67PdMqmoe,Sarettii,I Might,Universal Music AB,268658,23,4,NOR,2024-09-26,2UX821OXiIYGp67PdMqmoe
24,spotify:track:24XihnoVPWXlKJ4BgXqjVM,Tate McRae,It's ok I'm ok,RCA Records Label,268497,15,2,NOR,2024-09-26,24XihnoVPWXlKJ4BgXqjVM
25,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",267609,18,9,NOR,2024-09-26,51rfRCiUSvxXlCSCfIztBy
26,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,255418,26,6,NOR,2024-09-26,2262bWmqomIaJXwCRHr13j
27,spotify:track:2dYb67obBN7SiDbOQaBeI0,Rakkere,24/7,Distortion,254109,1,15,NOR,2024-09-26,2dYb67obBN7SiDbOQaBeI0
28,spotify:track:3PzfAzqI03wcX8OikTdrH2,Soppgirobygget,Viva La Vida,Soppgiro inc. In Collaboration With Liso Records,250254,24,28,NOR,2024-09-26,3PzfAzqI03wcX8OikTdrH2
29,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,240333,1,26,NOR,2024-09-26,19XpFsce28aByvCC4g89tJ
30,spotify:track:4uzKAj0mIyYmyhsRRyPXaQ,Alex Warren,Carry You Home,Atlantic Records,231533,26,17,NOR,2024-09-26,4uzKAj0mIyYmyhsRRyPXaQ
31,spotify:track:5AhSDzxi6BgID3J75mTGAc,"Bausa, Amara",Sølvskje,Distortion Label,229961,5,24,NOR,2024-09-26,5AhSDzxi6BgID3J75mTGAc
32,spotify:track:7uAgfJh0XZWxHYHEf8Y3Ti,Golfklubb,Sucker For Pain,Distortion Label,223961,14,16,NOR,2024-09-26,7uAgfJh0XZWxHYHEf8Y3Ti
33,spotify:track:3LKrHeYXOEKNQQVl9auofC,"DJ MøMø, Kjartan Lauritzen",Badebussen (feat. Kjartan Lauritzen),WM Norway,222202,1,67,NOR,2024-09-26,3LKrHeYXOEKNQQVl9auofC
34,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,217712,5,20,NOR,2024-09-26,3Vr3zh0r7ALn8VLqCiRR10
35,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,217610,28,2,NOR,2024-09-26,3nHuKdFJZm78CoeBnDcFKe
