rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
40,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,836492,40,13,FRA,2025-01-23,3bg2qahpZmsg5wV2EMPXIk
41,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,835847,2,71,FRA,2025-01-23,2PWJx5FwMrMVEaTjwYait1
42,spotify:track:6Qr4ufjYXdEd0KNFd7sJxx,"Jaden Bojsen, David Guetta, Sami Brielle",Let's Go,Spinnin' Records,835541,38,5,FRA,2025-01-23,6Qr4ufjYXdEd0KNFd7sJxx
43,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,833070,43,2,FRA,2025-01-23,59D4DOkspUbWyMmbAPQkxZ
44,spotify:track:1HQQbaepsGB5uyTAGmSZxj,Yorssy,CRF - Nouvelle École,Netflix Music,823913,5,28,FRA,2025-01-23,1HQQbaepsGB5uyTAGmSZxj
45,spotify:track:0mYMXqqxLjGTjh5ivcfbNL,VEN1,Menace fantôme,NOUVO MONDE,802211,23,8,FRA,2025-01-23,0mYMXqqxLjGTjh5ivcfbNL
46,spotify:track:5oePa8PlOTPAlRaGs2OZ3A,Ninho,Putana,Rec. 118 / Mal Luné Music,786883,4,206,FRA,2025-01-23,5oePa8PlOTPAlRaGs2OZ3A
47,spotify:track:7wOgZ1otoKYDvKyQKP1sNZ,Werenoi,Laboratoire,PLR Music / PGP Records / Allpoints,777102,9,98,FRA,2025-01-23,7wOgZ1otoKYDvKyQKP1sNZ
48,spotify:track:2KejCKgm7l3uefW9cFt8cH,"Kavinsky, Angèle, Phoenix",Nightcall,Universal Music Division Virgin Music Distribution Deal,759243,18,18,FRA,2025-01-23,2KejCKgm7l3uefW9cFt8cH
49,spotify:track:5Cs4kQRpfYgcBMFsvezdbZ,"Ninho, Niska",Coco,Jefe Productions / Charo Inc / WMF / UMF,758974,6,28,FRA,2025-01-23,5Cs4kQRpfYgcBMFsvezdbZ
50,spotify:track:5tl5NRfjvOEZaVuWBQHOf9,Bouss,Angela,Le Grand Carré / Level Up Music,746331,50,8,FRA,2025-01-23,5tl5NRfjvOEZaVuWBQHOf9
1,spotify:track:0qlYaRFGvgR6afy1f4BBwD,Gazo,NANANI NANANA,BSB PROD,3291940,1,7,FRA,2025-01-16,0qlYaRFGvgR6afy1f4BBwD
2,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs,GIMS,CIEL,Play Two,2648161,2,12,FRA,2025-01-16,1RiCNSkK4AfT1j8ZM4JnVs
3,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,2559520,1,26,FRA,2025-01-16,0yyFAbTlOk7DFhh6RSug9S
4,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2244671,4,13,FRA,2025-01-16,4wJ5Qq0jBN4ajy7ouZIV1c
5,spotify:track:1y7dY7Xu4nWM4SK2dEnoAT,"Damso, Kalash",Alpha,Trente-quatre centimes,2212023,1,9,FRA,2025-01-16,1y7dY7Xu4nWM4SK2dEnoAT
6,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,2039451,6,22,FRA,2025-01-16,2plbrEY59IikOBgBGLjaoe
7,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,2009009,1,16,FRA,2025-01-16,1Mzg6bu3hkCwJKEf7v49MN
8,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1922876,8,1,FRA,2025-01-16,3sK8wGT43QFpWrvNQsrQya
9,spotify:track:7dzuYJwwtNnfcptmbD58aJ,Joé Dwèt Filé,4 Kampé,Play Two,1918662,9,12,FRA,2025-01-16,7dzuYJwwtNnfcptmbD58aJ
10,spotify:track:7ifFhxRIvYbe4IuzIkY2Qi,Bouss,Ça parle mal,Le Grand Carré / Level Up Music,1903914,3,20,FRA,2025-01-16,7ifFhxRIvYbe4IuzIkY2Qi
11,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,1789816,1,8,FRA,2025-01-16,6BPcUXYERAahpunmb0AovH
12,spotify:track:4mNttG8qiVh4BKrMUrUhCI,Dr. Yaro,Minimum ça,ELEVA,1775823,5,19,FRA,2025-01-16,4mNttG8qiVh4BKrMUrUhCI
13,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,1682587,1,36,FRA,2025-01-16,5NWpquAje6NyvxD57oXNu6
14,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,1410697,14,1,FRA,2025-01-16,5TFD2bmFKGhoCRbX61nXY5
15,spotify:track:5jX61gvbNenSDMldQrbtsU,SDM,POUR ELLE,Universal Music Division Capitol Music France,1403190,1,16,FRA,2025-01-16,5jX61gvbNenSDMldQrbtsU
16,spotify:track:7eqwODSSwRSniktCjCXZyW,"Theodora, Jeez Suave",KONGOLESE SOUS BBL,Maison Neptune X NBFD,1370499,10,11,FRA,2025-01-16,7eqwODSSwRSniktCjCXZyW
17,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,1314958,13,35,FRA,2025-01-16,6dOtVTDdiauQNBQEDOtlAB
18,spotify:track:2UntklImLREdP8pMAzr4c4,"Rim'K, SDM",Run,MB,1297939,18,1,FRA,2025-01-16,2UntklImLREdP8pMAzr4c4
19,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,1286946,19,5,FRA,2025-01-16,35ISBknsCeZQtq66xABI9g
20,spotify:track:6hKkzk8UlVUj9ioPCyeH1O,Jul,Sous la lune,D'Or et de Platine,1200375,3,19,FRA,2025-01-16,6hKkzk8UlVUj9ioPCyeH1O
21,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1164907,18,29,FRA,2025-01-16,6WatFBLVB0x077xWeoVc2k
22,spotify:track:3Byu179ofnuChb4zF1fMhu,Werenoi,Pétunias,AllPoints,1157367,8,15,FRA,2025-01-16,3Byu179ofnuChb4zF1fMhu
23,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,1136206,23,10,FRA,2025-01-16,3nHuKdFJZm78CoeBnDcFKe
24,spotify:track:6P3HLPsc5pWu3sZYxL0S9N,SANTA,Recommence-moi,999 Productions / Parlophone,1134316,16,38,FRA,2025-01-16,6P3HLPsc5pWu3sZYxL0S9N
25,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",1092369,19,11,FRA,2025-01-16,7ne4VBA60CxGM75vw0EYad
26,spotify:track:5SLs7GOdSvWhbxxJkTqf2u,"Ninho, Niska",Collabo,Jefe Productions / Charo Inc / WMF / UMF,1078217,10,12,FRA,2025-01-16,5SLs7GOdSvWhbxxJkTqf2u
27,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,1074826,27,1,FRA,2025-01-16,2lTm559tuIvatlT1u0JYG2
28,spotify:track:6uqUEyqPScFznadOkI7Nvm,Jul,"Un jour, je l'aurai",D'Or et de Platine,1063335,14,9,FRA,2025-01-16,6uqUEyqPScFznadOkI7Nvm
29,spotify:track:32cwemsMJdzzsOYjVzfYMS,Helena,Mauvais Garçon,RCA Group,1053450,21,8,FRA,2025-01-16,32cwemsMJdzzsOYjVzfYMS
30,spotify:track:5cAzaNbU7AEgfsJgL9sbtX,Linh,Je pense à vous,Jo&Co / Black Star Music,1010979,30,8,FRA,2025-01-16,5cAzaNbU7AEgfsJgL9sbtX
31,spotify:track:0M3oxmcIljJfjIPhpEwcyH,GIMS,OHMA TOKITA,Play Two,1007466,15,16,FRA,2025-01-16,0M3oxmcIljJfjIPhpEwcyH
32,spotify:track:2lftd3hyoAZ0DdxwyUqBw5,GIMS,Où aller,Play Two,970322,15,17,FRA,2025-01-16,2lftd3hyoAZ0DdxwyUqBw5
33,spotify:track:338wPdNyvOPGZddfk81EKA,"Soolking, GIMS",CARRÉ OK,Universal Music MENA Distributed Labels,930975,33,5,FRA,2025-01-16,338wPdNyvOPGZddfk81EKA
34,spotify:track:2iEXkEB32esmNExcEyKjKc,Guy2Bezbar,Monaco,Blue Magic Corp,924790,3,26,FRA,2025-01-16,2iEXkEB32esmNExcEyKjKc
35,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,892410,13,28,FRA,2025-01-16,5496lks6V3fh1mZAB6IAap
36,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,890477,2,70,FRA,2025-01-16,2PWJx5FwMrMVEaTjwYait1
37,spotify:track:15vGti1ooNZFlDUdlLukX6,"Booba, SDM",Dolce Camara,Universal Music Distribution Deal,888592,2,49,FRA,2025-01-16,15vGti1ooNZFlDUdlLukX6
38,spotify:track:6Qr4ufjYXdEd0KNFd7sJxx,"Jaden Bojsen, David Guetta, Sami Brielle",Let's Go,Spinnin' Records,853754,38,4,FRA,2025-01-16,6Qr4ufjYXdEd0KNFd7sJxx
39,spotify:track:0Jh6iWjna1wk5le0Ahn7No,Ninho,La vie qu'on mène,Rec. 118 / Mal Luné Music,849037,3,304,FRA,2025-01-16,0Jh6iWjna1wk5le0Ahn7No
40,spotify:track:1HQQbaepsGB5uyTAGmSZxj,Yorssy,CRF - Nouvelle École,Netflix Music,845149,5,27,FRA,2025-01-16,1HQQbaepsGB5uyTAGmSZxj
