rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,1,27,"2260820"
2,"spotify:track:7G7mSV4BebkoHWwKTDvXu9","V, Park Hyo Shin","Winter Ahead (with PARK HYO SHIN)","BIGHIT MUSIC",1,2,8,"2207015"
3,"spotify:track:3yDRcs0Y4pPzkvMbUfeF9H","LISA","Moonlit Floor (Kiss Me)","Lloud Co./RCA Records",1,3,16,"1801693"
4,"spotify:track:50zAEIE4B1QqhPjRMK2Xmh","Jin","Running Wild","BIGHIT MUSIC",1,4,10,"1226813"
5,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",5,6,23,"986939"
6,"spotify:track:6NnDhBn93o2CxGkwrtKVMG","Only Monday","ท้ายปี","GMM Music Public Company Limited",3,5,9,"949737"
7,"spotify:track:2vwjJOcZInBM9VibTxzwSQ","PP Krit","Oopsy Daisy","PP Krit Entertainment",7,-1,1,"915910"
8,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",7,7,35,"914037"
9,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,19,69,"873792"
10,"spotify:track:5pqAbpHRuFhcACwvVBi69V","Big Ass","ก่อนตาย","Music bugs",10,12,45,"852208"
11,"spotify:track:1THWgXia63L6sds6dIMlI9","Three Man Down","เพลงรัก","GMM Music Public Company Limited",11,18,15,"839537"
12,"spotify:track:6BN3iFjclJ4teGlmB3fFvo","Cocktail, Q Flure","Yours Ever","GMM Music Public Company Limited",4,8,16,"827979"
13,"spotify:track:2AdBbeVaEdW731a3FXJAJC","Lipta, Mirrr","อยู่ได้แล้ว","Lipta",8,11,25,"806682"
14,"spotify:track:24VfUtHxbkCrscWC00toom","Musketeers","ความทรงจำ","Believe Records",9,13,136,"793817"
15,"spotify:track:43eS61ezviPc61XDu6tRYR","guncharlie","เผื่อวันไหนเธอจะกลับมา","Kicks Records",9,16,45,"737122"
16,"spotify:track:7ov3TDp5D00Rnu5R1viX4w","LISA, ROSALÍA","New Woman (feat. ROSALÍA)","Lloud Co./RCA Records",1,10,23,"732705"
17,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",5,9,14,"718491"
18,"spotify:track:3dKiS7M3Rkqtj9dsOkvzW6","Tilly Birds, Polycat","ล้มแชมป์ (Only You Can)","GMM Music Public Company Limited",18,100,2,"716639"
19,"spotify:track:4kE80JWRissrodmXuo0xYi","THE TOYS, NONT TANONT","ดอกไม้ที่รอฝน (spring)","What The Duck",5,15,27,"714820"
20,"spotify:track:3be9ACTxtcL6Zm4vJRUiPG","yung kai","blue","BMG Rights Management (US) LLC",17,17,7,"687063"
21,"spotify:track:7jGiXLzchqbDTW7WzSU7a3","YEW","ปล่อยดาว (Flaw)","YEW",11,21,67,"652448"
22,"spotify:track:4KZRjuldIGTS7AQUPbUvbs","PUN","ที่เดิม","Universal Music (Thailand) Ltd.",15,22,18,"593037"
23,"spotify:track:25n8diXqpb6LKyL0Dwzwoy","Saran, BlackHeart, Pondering","Promethazine","SARAN",23,26,119,"585869"
24,"spotify:track:1gagehYgkm4azlIyIasuAO","เล็ก รัชเมศฐ์","ใจเป็นนาย กายเป็นบ่าว","GMM Music Public Company Limited",15,23,9,"560017"
25,"spotify:track:06DPpk0hUJEgpzl5cuWNI6","Polycat","เวลาเธอยิ้ม","Smallroom",22,30,323,"559717"
26,"spotify:track:5QxNmQBXpLPemzpDvsuiLM","PUN","DAY ONE","Universal Music (Thailand) Ltd.",6,27,33,"550926"
27,"spotify:track:3grGyWGWsuIUxA2CudpwAB","Cocktail","น้ำหอม","GMM Music Public Company Limited",8,14,14,"544595"
28,"spotify:track:2a78JDp7YVCyEydtRiHOn7","PUN","I Just Wanna Know","Universal Music (Thailand) Ltd.",12,24,19,"537905"
