rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
40,spotify:track:3sZW7BbFHIG556Pha2oi8C,RYM,23,Rym,67334,40,1,MAR,2024-05-09,3sZW7BbFHIG556Pha2oi8C,40,140869,False,raï,2024-05-02,https://i.scdn.co/image/ab67616d0000b273f6f22e18e7818aabc9376dde,https://i.scdn.co/image/ab6761610000e5eb0c0b7ea8740c2cb39ddfa0ea
41,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,65954,12,7,MAR,2024-05-09,2tudvzsrR56uom6smgOcSf,83,267706,True,rap,2024-03-22,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb
42,spotify:track:1wFFFzJ5EsKbBWZriAcubN,Drake,Family Matters,OVO/Republic,65746,42,1,MAR,2024-05-09,1wFFFzJ5EsKbBWZriAcubN,70,456933,True,rap,2024-05-03,https://i.scdn.co/image/ab67616d0000b273a0ac23f4b446a7264e67bf0e,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
43,spotify:track:5REou7BKcQgFUOe6tTUXBD,"Hassa1, Flack",Wsalni MSG,POSITIVE SCHOOL,65359,43,21,MAR,2024-05-09,5REou7BKcQgFUOe6tTUXBD,43,156444,False,arabic rap,2023-11-30,https://i.scdn.co/image/ab67616d0000b2733d93f7be195fcb9c688512e2,https://i.scdn.co/image/ab6761610000e5eb9ae0a40a47c875119414e219
44,spotify:track:4GGWAVyhrHWysVj3wyk523,"Yo Asel, Draganov, Abduh",Rehab,Universal Music MENA,64329,16,3,MAR,2024-05-09,4GGWAVyhrHWysVj3wyk523,36,196521,True,arabic rap,2024-04-19,https://i.scdn.co/image/ab67616d0000b273c1a4dba19b1b0fa75f5ca7ab,https://i.scdn.co/image/ab6761610000e5eb56807c086545a3c3fcd4e2ec
45,spotify:track:134X1F3lVFm1hPvggYClvm,Stormy,AMIRA,Austora,64304,5,13,MAR,2024-05-09,134X1F3lVFm1hPvggYClvm,47,168000,False,arabic rap,2024-02-09,https://i.scdn.co/image/ab67616d0000b273e040ca47b2f8046349ce4f49,https://i.scdn.co/image/ab6761610000e5eb002ae0fc0090bb55f7c485e9
46,spotify:track:5XF583kr3Eojotxl6SOKF0,DYSTINCT,La,Avalon Music,64270,6,21,MAR,2024-05-09,5XF583kr3Eojotxl6SOKF0,63,148328,False,raï,2023-06-08,https://i.scdn.co/image/ab67616d0000b2732104123cf1e7823f560c2fce,https://i.scdn.co/image/ab6761610000e5ebf87d86a4d01d5edc94035793
47,spotify:track:3XouPSvnWkkepjdbjyFW8i,Duke,Khssara,4139527 Records DK,63432,18,54,MAR,2024-05-09,3XouPSvnWkkepjdbjyFW8i,45,152611,False,raï,2023-04-29,https://i.scdn.co/image/ab67616d0000b273c6553cd88723dc693ecc20ba,https://i.scdn.co/image/ab6761610000e5eb34564d1d0a8de0d5140921d1
48,spotify:track:3l7ixTpHmRxjjH05OnWY6f,"Morad, ElGrandeToto",Ojos Sin Ver,M.D.L.R,62762,1,52,MAR,2024-05-09,3l7ixTpHmRxjjH05OnWY6f,63,191615,False,drill,2023-05-12,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19,https://i.scdn.co/image/ab6761610000e5eb78be1444357da95706de5d12
49,spotify:track:6ZKk09hIZN9qo879cT1fTD,DYSTINCT,"Wala (5, 7, 10)",Avalon Music,59124,37,12,MAR,2024-05-09,6ZKk09hIZN9qo879cT1fTD,51,168312,False,raï,2024-02-16,https://i.scdn.co/image/ab67616d0000b27393bef80840c55b1fc05f9c1f,https://i.scdn.co/image/ab6761610000e5ebf87d86a4d01d5edc94035793
50,spotify:track:0K55ldOka1q2n10pRLSTvs,"Soolking, SCH",Tiki Taka,Universal Music MENA Distributed Labels,58866,35,14,MAR,2024-05-09,0K55ldOka1q2n10pRLSTvs,56,165353,False,pop urbaine,2024-02-01,https://i.scdn.co/image/ab67616d0000b273047ed29b123231cedc5e098f,https://i.scdn.co/image/ab6761610000e5eba0be3f7b3047d01434e03dae
1,spotify:track:2HfjQWIHWBmEp2LocJsp11,Lbenj,HWASI,Royalty4Ever,487945,1,3,MAR,2024-05-02,2HfjQWIHWBmEp2LocJsp11,56,223278,False,arabic rap,2024-04-09,https://i.scdn.co/image/ab67616d0000b2738d425aeb378dc171c3c9f286,https://i.scdn.co/image/ab6761610000e5ebc6b46b3135f2b7cfccba0401
